title , platform , release_date , developer , genres , reviewer , metascore , review
God of War,PlayStation 2,Mar-22-2005,SCE Santa Monica,Action Adventure | Fantasy,Game Informer,100,While playing God of War I honestly found it difficult to resist the urge to simply genuflect and be humbled to be in the presence of such digital divinity this god among games. [Apr 2005 p.122]
Star Wars: Knights of the Old Republic,Xbox,Jul-17-2003,BioWare,Role-Playing | Third-Person,GMR Magazine,100,The battle system rocks. Not quite real-time not quite turn-based but somewhere in-between KOTOR's battle engine offers tremendous depth while being intimately adjustable. [Sept 2003 p.78]
Sid Meier's Civilization IV,PC,Oct-25-2005,Firaxis Games,Strategy | Turn-Based | Historic | Historic | 4X,GameSpy,100,A game with this much depth this much strategy this much replayability and multiplayer is totally unheard of in this space. Civilization IV stands alone. No fan of strategy games should leave this on store shelves.
The Last of Us Part II,PlayStation 4,Jun-19-2020,Naughty Dog,General | Action Adventure | Survival,Game Informer,100,It is a game that turned me inside out with each twist of the screw.
Madden NFL 2004,GameCube,Aug-12-2003,EA Tiburon,Sports | Traditional | Football | Sim,Entertainment Weekly,100,Adding a mind-boggling level of depth is the Owner Mode which lets you negotiate salaries build a stadium and - for the detail obsessed - even set prices at the concession stands. [5 Sept 2003 p. L2T 22]
Virtua Fighter 4,PlayStation 2,Mar-17-2002,Sega AM2,Action | Fighting | 3D,Cinescape,100,What’s awesome about the gameplay is that you can just pick up a controller and start fighting. Three buttons (block kick punch) are all that are needed to master a basic set of moves.
Super Mario 64,Nintendo 64,Sep-26-1996,Nintendo,Action | Platformer | 3D,Electric Playground,100,It has quickly grown to become the standard by which almost all other games are measured.
The Witcher 3: Wild Hunt,PC,May-18-2015,CD Projekt Red Studio,Action RPG | Role-Playing | Action RPG,LevelUp,100,The current paragon of role-playing titles and open worlds The Witcher: Wild Hunt is a game for the ages; a rich and immersive world full of significant decisions and a feeling of intelligent and epic fantasy. Peerless.
Burnout 3: Takedown,PlayStation 2,Sep-7-2004,Criterion Games,Driving | Racing | Arcade,games(TM),100,Burnout 3 is special. It's not just another racing game and despite lacking certain features car enthusiasts hold dear (such as customisation and ultra realism) it's easily the most fun we've ever had with any racing game. [Oct 2004 p.96]
Super Smash Bros. Brawl,Wii,Mar-9-2008,Game Arts,Action | Fighting | Fighting | 3D | 2D | 3D,DarkZero,100,Four different control options as well as an as-deep-as-you-want-it combat style mean that whether you’re a parent looking forward to seeing Mario and Sonic have a punch-up or a Nintendo fan wanting the Nintendo Chronicle (of love) Brawl can offer you an outstanding game.
Company of Heroes,PC,Sep-13-2006,Relic,Strategy | Real-Time | Historic | General | Historic,Yahoo!,100,In Company of Heroes destruction is a component of the game in a way that we haven't seen since "X-Com" let us root out sectoids by bringing down entire farmhouses.
Gran Turismo 2,PlayStation,Nov-30-1999,Polyphony Digital,Driving | Racing | GT / Street,Hot Games,100,Put simply this is the best racing game you can get for yourself right now and is the sequel every Gran Turismo fan could have wanted.
Tom Clancy's Splinter Cell Pandora Tomorrow,Xbox,Mar-23-2004,Ubisoft Shanghai,Action Adventure | Modern,Village Voice,100,No multiplayer title has ever bound and balanced two wholly different games this way.
Grand Theft Auto: Chinatown Wars,DS,Mar-17-2009,Rockstar Leeds,Action Adventure | Modern | Modern | Open-World,GameDaily,100,Whether you get end up drug dealing causing mayhem taxiing city passengers around or simply completing the missions it's likely that your only moment of disappointment will come when you realize how dangerously close you are to finishing the game -- at which point you should note that there are an additional set of missions to be unlocked by tracking down two (very well) hidden Golden Lions after the main storyline ends.
Divinity: Original Sin II - Definitive Edition,Switch,Sep-4-2019,Larian Studios Games | BlitWorks | The Dragon Commanders,Role-Playing | Western-Style,GameSpot,100,From lonely farmhouses through pitched battles with gods in far-flung dimensions Divinity: Original Sin II is one of the most captivating role-playing games ever made in both its original and Definitive incarnations with the latter proving that even the most complicated role-players can be ported successfully to gamepad-limited consoles. This immaculately conceived and emotion-wrought fantasy world topped by brilliant tactical combat make it one of the finest games of recent years and it remains an instant classic in the pantheon of RPG greats.
Pac-Man Championship Edition DX,Xbox 360,Nov-17-2010,Namco Bandai Games,Adventure | General | Action | General | General | Arcade,Telegraph,100,One of the most exciting titles available. It is in short a game any sort of player – casual or hard-core – will take a shine to.
Street Fighter Alpha 3,PlayStation,Apr-30-1999,Capcom,Action | Fighting | 2D,Official U.S. Playstation Magazine,100,One of the best 2D fighters ever made. [Nov 2001 p.52]
Tony Hawk's Pro Skater 3,Xbox,Mar-4-2002,Neversoft Entertainment,Sports | Alternative | Skateboarding,GamePro,100,It's the same brilliant game all over again with some new bits. Buy it and be happy.
Half-Life: Alyx,PC,Mar-23-2020,Valve Software,Action | First-Person | Shooter | Arcade,VRFocus,100,You know perfectly well that Valve wasn’t going to make a flagship VR title using its beloved Half-Life franchise and do a half-arsed job. A stunningly rich experience from start to finish Half-Life: Alyx is one of the best VR titles available a perfect showcase for what VR gaming is capable of. It doesn’t exactly break new ground instead providing familiar Half-Life gameplay all wrapped up in a highly polished VR gift bag. Let’s just hope this is the start of things to come and Valve decides to make another Half-Life: Alyx.
Divinity: Original Sin II,PC,Sep-14-2017,Larian Studios Games,Action RPG | Role-Playing | Western-Style,LEVEL (Czech Republic),100,From a great story to a difficult fight from a beautifully created world to an excellent multiplayer Divinity: Original Sin II is a unique game offering an unforgettable experience. Despite some mistakes another RPG giant was born. [Issue#279]
Unreal Tournament 2004,PC,Mar-16-2004,Epic Games,Action | Shooter | Shooter | First-Person | Sci-Fi | Sci-Fi | Arcade,GamePro,100,Surprise surprise —UT 2004 looks absolutely fantastic. From the sprawling battlefields to the tiny blades of alien grass there’s not one visual detail that looks less than stunning.
BioShock Infinite,Xbox 360,Mar-26-2013,Irrational Games,Action | Shooter | Shooter | First-Person | Sci-Fi | Sci-Fi | Arcade,Game Informer,100,Infinite is more than a new setting story and characters; those elements are seamlessly integrated with complex themes a mysterious plot and entertaining combat to create an amazing experience from beginning to end. Familiar threads run through it – a lighthouse a strange city a charismatic antagonist – but they are homages to the past rather than attempts to recycle it. The core of Infinite is unlike anything else on land sea or air.
Braid,Xbox 360,Aug-6-2008,Number None Inc.,Action | Platformer | Platformer | 2D | 2D,AceGamez,100,A game that's every bit as original as Super Mario Galaxy and Portal Braid is a short-lived gem.
God of War II,PlayStation 2,Mar-13-2007,SCE Santa Monica,Action Adventure | Fantasy,GameSpy,100,How could God of War II possibly live up to the successes of its predecessor? The answer my friends is astonishing because GoW II completely eclipses its forefather by adding even more of the stuff that we loved namely: blood puzzles cinematic presentation and fifteen minute long combos.
Super Mario 3D World,Wii U,Nov-22-2013,Nintendo,Platformer | 3D | Action | Platformer | 3D,Joystiq,100,Put simply Super Mario 3D World is stunning. Its world is beautiful its design is impeccable and its fun is infectious. I'm running out of superlatives here so let me finish where I started: Go play it.
Starcraft II: Wings of Liberty,PC,Jul-27-2010,Blizzard Entertainment,Strategy | Real-Time | Sci-Fi | Command,Telegraph,100,For anyone else interested in or already on board with RTS games Starcraft II isn't just an amazing it's required reading.
SSX,PlayStation 2,Oct-30-2000,EA Sports Big,Sports | Alternative | Snowboarding,Games Radar,100,Combine full-on racing with a track design that should have "Wipeout's" makers hurrying back to the drawing board and then chuck in "Tony Hawk's" stupendously addictive tricks and you have PS2's finest moment to date.
Street Fighter IV,Xbox 360,Feb-17-2009,Capcom,Action | Fighting | Fighting | 3D | 2D | 3D,GamePro,100,At the end of the day that's really what this Street Fighter is: it's a title that's built for newcomers yet tweaked for old school vets from the arcade and console days. [Mar 2009 p.75]
Minecraft,PC,Nov-18-2011,Mojang AB,Action Adventure | Adventure | 3D | Sandbox | First-Person | Fantasy | Fantasy,Eurogamer Germany,100,Games like Skyrim or GTA love talk about open worlds but it seems that so far only Minecraft has truly embraced this principle. (…) This here is your story that you simultaneously write and experience. All at your own pace.
Undertale,Switch,Sep-18-2018,tobyfox | 8-4,Role-Playing | Japanese-Style,Vooks,100,What else can I say? Undertale is spectacular even three years later. It’s a game that deserves every bit of praise that it receives and a game that the people who love it are going to remember for a long long time. I can’t express how happy I am to have had the opportunity to experience it again on the Switch.
Persona 4 Golden,PlayStation Vita,Nov-20-2012,Atlus,Role-Playing | Console-style RPG | Console-style RPG | Japanese-Style,Gameblog.fr,100,The young Persona 4 hero thought he would spend a peaceful year far from his parents when he was transferred to that small Japanese town... But murders spirits mysteries and RPG are never far away when Atlus decides to make a new Persona game. Persona 4 The Golden is undoubtedly the most exciting and baroque adventure on PS Vita fully packed with brilliant ideas that will let you experience a totally awesome school year.
Persona 5,PlayStation 4,Apr-4-2017,Atlus,Role-Playing | Japanese-Style,LEVEL (Czech Republic),100,The brilliant Japanese RPG which nails you to your chair for a hundred hours and you still feel it's not enough. Finally the whole world will learn about the exceptionality of this series. [Issue#274]
Red Dead Redemption 2,PC,Nov-5-2019,Rockstar Games,Action Adventure | Open-World,3DJuegos,100,After the long wait finally Rockstar fans can play one of the finest games this generation. Red Dead Redemption 2 for those with the hardware capable of running it is the best western gaming experience we could ever have hoped for.
SSX 3,PlayStation 2,Oct-20-2003,EA Canada,Sports | Alternative | Snowboarding,Thunderbolt,100,SSX 3 offers an experience like no other a rush that just can't be matched.
Tom Clancy's Splinter Cell,Xbox,Nov-17-2002,Ubisoft Montreal,Action Adventure | Modern,GamePro,100,Realistic scenarios in realistic environments add to Splinter Cell’s tantalizing world of covert operations. With a strong overall package of incredible features the stealth/action genre has a new hero.
Grand Theft Auto III,PC,May-20-2002,DMA Design | Rockstar North,Action Adventure | Modern | Modern | Open-World,CPUGamer,100,If you’re an action gamer like me you will probably play every last penny of this AWESOME game!
Quake III Arena,Dreamcast,Oct-22-2000,Raster,Action | Shooter | First-Person | Sci-Fi,Daily Radar,100,Those who haven't already bought a copy of it should promptly have their heads examined.
Homeworld,PC,Aug-31-1999,Relic,Strategy | Real-Time | Sci-Fi | Sci-Fi | General | Command,All Game Guide,100,Simply one of those titles that makes you say "Wow." You'll have to pick your jaw up off the floor when you experience it for the first time. It is a rare gem; an awesome feat of programming graphical design and sound production all wrapped around superb gameplay. It deserves the highest praise.
Okami,PlayStation 2,Sep-19-2006,Clover Studio,Action Adventure | Fantasy,GamePro,100,Okami shames them simply by being the genuine article: A stunningly gorgeous and unique masterpiece that effortlessly blends art and storytelling with puzzles and amusement. Miss this landmark effort at your peril. [Oct. 2006 p.78]
The Elder Scrolls IV: Oblivion,PlayStation 3,Mar-20-2007,4J Studios,Role-Playing | First-Person | First-Person | Western-Style,Playstation Official Magazine UK,100,I've never encountered a game that so completely captivated my attention for this long. I've clocked 180 hours in total and I'm still playing. [May 2007 p.78]
Fallout 3,Xbox 360,Oct-28-2008,Bethesda Game Studios,Role-Playing | First-Person | First-Person | Western-Style,GamePro,100,Heck it might just be the best console RPG of all time. It's deep complex and tremendously addictive. From the amazing character development system to the engaging and satisfying combat Fallout 3 has everything you could want in an RPG experience.
Gears of War 2,Xbox 360,Nov-7-2008,Epic Games,Action | Shooter | Shooter | Third-Person | Sci-Fi | Sci-Fi | Arcade,VideoGamer,100,It's not as emotionally deep as other games on the market it's not a 30 hour + epic and it's not art in video game form but is arguably the greatest action game ever created. In a year full of incredible games Gears of War 2 sits triumphantly at the very top.
SoulCalibur II,GameCube,Aug-27-2003,Namco,Action | Fighting | 3D,XenGamers,100,Given the game’s top notch presentation tight and accessible gameplay with considerable depth and veritable endless buffet of modes and secrets to unlock Soul Calibur 2 is a no-brainer purchase for fighting fans. [Import]
World Soccer Winning Eleven 6 International,PlayStation 2,Mar-11-2003,KCET,Sports | Traditional | Soccer | Sim,GamePro,100,Not as flashy as FIFA but its overwhelming features and gameplay options have such depth that you could play for several years and still not see or experience everything in the game.
NFL 2K3,PlayStation 2,Aug-12-2002,Visual Concepts,Sports | Traditional | Football | Sim,GamePro,100,With smart A.I. great controls and a take-no-prisoners approach to football it should earn All-Pro status again...a straight-ahead hard-as-knuckles football game.
Mass Effect 3,Xbox 360,Mar-6-2012,BioWare,Role-Playing | Action RPG | Action RPG,Polygon,100,As a bombastic action-RPG with no previous context Mass Effect 3 is a dark engaging game with great combat a well-written story and all the epic space-opera you could want. But for those who have played through Mass Effect and Mass Effect 2 it's something much more.
Metal Gear Solid V: The Phantom Pain,PlayStation 4,Sep-1-2015,Kojima Productions | Moby Dick Studio,Modern | Action Adventure | Modern | Open-World,3DJuegos,100,Kojima redefines the stealth-action genre showing a V for Victory. Good decisions clear direction deep gameplay extremely polished... MGSV writes one of the most important chapters in the Metal Gear franchise.
Skies of Arcadia,Dreamcast,Nov-13-2000,Overworks,Role-Playing | Console-style RPG,Daily Radar,100,The characters and the storyline are so superbly written illustrated and realized that it'll be impossible for any RPG fan to not find something to like in Skies of Arcadia.
The Legend of Zelda: Skyward Sword,Wii,Nov-20-2011,Nintendo,Action Adventure | Fantasy | General | Fantasy | Open-World,NintendoWorldReport,100,Skyward Sword is an epic the sort of epic you call out of work or school for a few days to complete. A focused playthrough will take you north of 30 hours and if you try to 100% the game there is a 50+ hour quest to go through. Throw in the second quest dubbed Hero Mode and there is a lot of game to play.
Mario Kart Super Circuit,Game Boy Advance,Aug-26-2001,Intelligent Systems,Driving | Racing | Kart,Hot Games,100,It's all the fun of the original in the palm of your hand.
Rock Band 3,Xbox 360,Oct-26-2010,Harmonix Music Systems,Action | Miscellaneous | Rhythm | Music | Music,Joystiq,100,Video games -- not just rhythm games but all video games -- rarely show this much ambition. Even more rare are occasions where developers manage to fulfill the impossibly lofty goals they set before themselves. Rock Band 3 manages both with ease backing up brilliant ideas with flawless execution.
Viewtiful Joe,GameCube,Oct-7-2003,Clover Studio,Action | Beat-'Em-Up,GameNow,100,The graphical style is truly innovative something I haven't been able to say about a game in a long time - it truly looks like a manga come to life. [Oct 2003 p.47]
Test Drive Le Mans,Dreamcast,Nov-13-2000,Melbourne House,Driving | Racing | GT / Street,Daily Radar,100,Perfectly walking the line between arcade racer and sim it delivers fantastic deep engrossing racing action without the endless twiddling of a sim or the ridiculous control of an arcade racer. There are no weapons or powerups either.
NBA 2K1,Dreamcast,Nov-1-2000,Visual Concepts,Sports | Traditional | Basketball | Sim,Games Radar,100,It would be churlish to criticise the game for a bit of net slowdown because whether you're playing online or offline this is without doubt the best basketball game ever. Nothing but nylon!
Castlevania: Symphony of the Night,PlayStation,Oct-2-1997,Konami,Action | Platformer | 2D,GamePro,100,A mandatory addition to any Castlevania fan's game library.
Star Wars: Knights of the Old Republic,PC,Nov-18-2003,BioWare,Role-Playing | Third-Person | Third-Person | General,Thunderbolt,100,It’s rare that I get so excited over a game but the interactive storyline the solid gameplay and everything else managed to make me a firm believer that the future of Star Wars will be bright one.
Virtua Fighter 4: Evolution,PlayStation 2,Aug-13-2003,Sega,Action | Fighting | 3D,GamePro,100,Beats its predecessor with souped-up visuals new characters and moves improved tutorials hundreds of unlockable items and the amazingly deep Quest mode. And this is a Greatest Hits title? Insane bargain alert!
Uncharted 4: A Thief's End,PlayStation 4,May-10-2016,Naughty Dog,General | Modern | Action Adventure | Linear,Telegraph,100,It is rip-roaring stuff. There is no great illusion here; any risk that may have been associated with Nathan Drake’s introduction a decade ago has long gone swept away in a tide of crowd-pleasing spectacle. But Uncharted 4’s swagger makes it easy to succumb to the ride its craftmanship sense of adventure and willingness to open up to its players providing a potent sugar-rush of popcorn gaming pleasure.
Super Smash Bros. Ultimate,Switch,Dec-7-2018,Nintendo | HAL Labs | Bandai Namco Games | Sora Ltd.,Action | Fighting | 2D,NF Magazine,100,This is the ultimate Smash Bros. How will they ever top it? [Issue #37 – January/February 2019 p. 65]
Braid,PlayStation 3,Nov-12-2009,Hothead Games | Number None Inc.,Action | Platformer | Platformer | 2D | 2D,Gaming Age,100,Brilliant.
Mass Effect 3,PlayStation 3,Mar-5-2012,BioWare,Role-Playing | Action RPG | Action RPG,Playstation Official Magazine UK,100,Not a lot of games – almost no games in fact – manage to establish the kind of white-hot emotional connection between player cast and setting that Mass Effect 3 somehow conjures. That's the reason this story of Earth the galaxy and Shepard's last stand is so harrowing and why people will be talking about it for years to come.
Paper Mario,Nintendo 64,Feb-5-2001,Intelligent Systems,Role-Playing | Console-style RPG,Hot Games,100,Deceptively deep this is the new blueprint for action RPGs and one of the last must-haves for the N64.
Wipeout XL,PlayStation,Sep-30-1996,Psygnosis,Driving | Racing | Futuristic,Game Revolution,100,An improvement in nearly every way over the original which was arguably the best racing game previously made for the PlayStation... This game is beautiful even hypnotic to watch and fun to play.
Grand Theft Auto: San Andreas,Xbox,Jun-7-2005,Rockstar North,Action Adventure | Modern,Detroit Free Press,100,This is still a four-star title though definitely not for children. Just don't expect it to be something you can wave in front of your PS2-playing friends' faces.
Resident Evil 2,Xbox One,Jan-25-2019,Capcom R&D Division 1,Action Adventure | Survival,GameSpew,100,This re-imagining of Resident Evil 2 is everything a Resident Evil fan could ask for taking the series back to its roots without feeling old. It is single-player survival horror at its finest and quite possibly the best Resident Evil game ever made.
INSIDE,Xbox One,Jun-29-2016,PLAYDEAD,Action | Platformer | 2D,BaziCenter,100,By entering the world of Inside you'll forget your own world and everything that's been going on in it. From beautiful art design to engaging gameplay thrilling atmosphere to marvelous story everything about this game is truly exceptional. Do not miss it.
World of Warcraft,PC,Nov-23-2004,Blizzard Entertainment,Role-Playing | Massively Multiplayer Online | Massively Multiplayer | Fantasy | Fantasy,G4 TV,100,This is the best example of what a massively multiplayer online game can offer and is highly recommended to anyone who simply enjoys playing games.
Grand Theft Auto: San Andreas,PC,Jun-7-2005,Rockstar North,Action Adventure | Modern | Modern | Open-World,WHAM! Gaming,100,PC owners definitely will fare better than their Xbox counterparts in this particular gang war.
Flipnote Studio,DS,Aug-12-2009,Nintendo,Miscellaneous | General | Application,LEVEL (Czech Republic),100,Maybe it’s not the game actually but still Flipnote Studio is brilliant enjoyable and easy to use tool for all creative home designers. And – it’s completely free! [Oct 2009]
World Soccer Winning Eleven 7 International,PlayStation 2,Feb-17-2004,KCET,Sports | Traditional | Soccer | Sim,G4 TV,100,A model for realistic sports across the board with physics player behavior and animations that raise the bar. Seriously hard-core sport is rarely this accessible and fun.
NBA 2K2,Dreamcast,Oct-24-2001,Visual Concepts,Sports | Traditional | Basketball | Sim,Hot Games,100,It’s the best next-gen basketball game available easily beating "NBA Live 2002" for the PS2 which is more of a roster upgrade than a revamping of the game.
SoulCalibur II,PlayStation 2,Aug-27-2003,Namco,Action | Fighting | 3D,Official U.S. Playstation Magazine,100,Never mind that it's one of the best fighters ever made - it's one of the best games ever made... Brilliant. It's one of those extremely rare games that screams perfection. [Sept 2003 p.94]
The Elder Scrolls V: Skyrim,PlayStation 3,Nov-11-2011,Bethesda Game Studios,Role-Playing | First-Person | First-Person | Western-Style,Playstation: The Official Magazine (US),100,Skyrim is a gorgeous production that truly does justice to the words "roleplaying game." It doesn't just tell us a story it gives us the chance to tell a story of our own. At its best that's what an interactive art form should be all about. [Jan 2011 p.73]
Prince of Persia: The Sands of Time,Xbox,Nov-12-2003,Ubisoft,Action Adventure | Fantasy,Xbox Nation Magazine,100,Brimming with heart-stopping moments where you've got to take big gambles....A perfect union of storytelling gameplay and technological wonder. [Mar 2004 p.96]
Call of Duty 4: Modern Warfare,PC,Nov-5-2007,Infinity Ward,Action | Shooter | Shooter | First-Person | Modern | Modern | Arcade,Game Informer,100,Start to finish online or off Call of Duty 4 is solid gold. Some might decry the single-player’s short length or that it’s more of the same but its amazing quality and the Arcade mode...more than make up for it. Infinity Ward has delivered on every front and there is no question in my mind that this is the best action shooter that I have ever played.
Forza Horizon 4,Xbox One,Sep-28-2018,Playground Games,Racing | Simulation | Automobile,LEVEL (Czech Republic),100,Again a little bit better and not because of continuity but because of two years worth of obvious work. Thanks to that you can drown dozens or hundreds of hours racing on the ground that gave the world Jeremy Clarkson. And yeah it has a couple of good cars too. [Issue#289]
God of War III,PlayStation 3,Mar-16-2010,SCE Santa Monica,Action Adventure | Fantasy | Fantasy | Linear,Cynamite,100,Kratos slices himself amazingly through Gods and their Minions. God of War 3 is the Olympus of action games.
Divinity: Original Sin II - Definitive Edition,Xbox One,Aug-31-2018,Larian Studios Games,Role-Playing | Western-Style,FANDOM,100,The best classic fantasy RPG on console ever.
NFL 2K3,GameCube,Aug-21-2002,Visual Concepts,Sports | Traditional | Football | Sim,GamePro,100,As far as the three main game systems go the Xbox graphics—as usual—look the sharpest...NFL 2K3 is a straight-ahead hard-as-knuckles football game.
SSX Tricky,PlayStation 2,Nov-5-2001,EA Canada,Sports | Alternative | Snowboarding,Gaming Age,100,A highly polished and much improved product that gives longtime fans and especially newcomers a fantastic diversion to enjoy and become addicted to all over again on a shiny new DVD-Rom disc.
NHL 2002,PlayStation 2,Sep-24-2001,EA Sports,Sports | Traditional | Ice Hockey | Sim,G4 TV,100,Best of all the sound mix supports DTS 5.1 output allowing you to literally feel every hit when cranked up loud enough on the right system.
Guitar Hero II,Xbox 360,Apr-3-2007,Harmonix Music Systems,Action | Miscellaneous | Rhythm | Music | Music,Hardcore Gamer,100,It's exactly like Guitar Hero II for the PS2 but made even better by Microsoft's favorite son. [Mar 2007 p.58]
Prince of Persia: The Sands of Time,PlayStation 2,Nov-6-2003,Ubisoft,Action Adventure | Fantasy,Official U.S. Playstation Magazine,100,One of my favorite games ever...It's got story it's got action it's got amazing graphics and some of the best animation you'll see anywhere. [Dec 2003 p.166]
Uncharted 3: Drake's Deception,PlayStation 3,Nov-1-2011,Naughty Dog,Action Adventure | Modern | Modern | Linear,Push Square,100,It's more than just the best entry in an outstanding series though - it epitomises the very reason many of us play video games. And that's its greatest achievement.
Rock Band,Xbox 360,Nov-20-2007,Harmonix Music Systems,Action | Miscellaneous | Rhythm | Music | Music,Cynamite,100,To be honest Rock Band is way too expensive. But is it less fun because of the price? No! The concept works perfectly the story mode is motivating ‘till the end and the diversity of songs is excellent.
Journey,PlayStation 4,Jul-21-2015,Tricky Pixels,Action | Platformer | 3D,Forbes,100,It’s a simple remaster but it makes a work of art all the more beautiful and immersive.
Bloodborne,PlayStation 4,Mar-24-2015,From Software,Fantasy | Role-Playing | Action Adventure | General | Action RPG,LEVEL (Czech Republic),100,Bloodborne takes the best of Dark Souls and builds the unrelenting gaming challenge on a prefect foundation - it will test your abilities to the max. The first true must-have exclusive for PS4 is here. [Issue#252]
Eternal Darkness: Sanity's Requiem,GameCube,Jun-23-2002,Silicon Knights,Action Adventure | Horror,G4 TV,100,Developers of 3D games should study the camerawork in "Eternal Darkness." It's quite simply a stunning technical achievement.
Warcraft III: Reign of Chaos,PC,Jul-3-2002,Blizzard Entertainment,Strategy | Real-Time | Fantasy | General | Fantasy,Maxim Online,100,Completely reinvented in glorious 3-D WCIII spruces up the age-old premise—organize armies and send them into battle against opposing forces—with much-improved graphics and a new pyrotechnic spell-casting system.
SSX 3,GameCube,Oct-20-2003,EA Canada,Sports | Alternative | Snowboarding,Nintendorks,100,To say that EA Sports Big outdid themselves is an understatement. I’ve been playing this game regularly for two weeks and I’m not even close to completion.
The Sims,PC,Feb-4-2000,Maxis,Simulation | Miscellaneous | Virtual Life | Virtual | Virtual Life,GamePro,100,The uniqueness of the game the sound graphics and the ability to control a little Sim life hooked me almost immediately.
Banjo-Kazooie,Nintendo 64,May-31-1998,Rare Ltd.,Action | Platformer | 3D,Hot Games,100,Cute funny and continuously enchanting - it's what good gaming is all about.
Sid Meier's Gettysburg!,PC,Sep-30-1997,Firaxis Games,Strategy | Real-Time | Wargame | Real-Time | General,Yahoo!,100,A truly unique and innovative game which breathes new life into the wargaming and real-time genres and provides one of the best multi-player experiences ever devised in computer gaming. What's more it is enormously fun and challenging to play.
Celeste,Switch,Jan-25-2018,Matt Makes Games Inc.,Action | Platformer | 2D,DarkZero,100,My hands actually hurt from gripping the Switch but I couldn’t stop and when I finally landed on the other side of one of the many gauntlets that Celeste wears like a medal I felt both relief and curiosity as to what it would throw at me next. It’s a rewarding experience and a game that I’m honoured to issue a perfect score.
Rock Band 2,Wii,Dec-18-2008,Harmonix Music Systems,Action | Miscellaneous | Rhythm | Music | Music,GamesRadar+,100,Aside from moaning about the shortcomings the Wii's technical limitations force upon the game the only thing to complain about with Rock Band 2 – and it’s barely even a complaint - is that it polishes rather than reinvents.
Forza Motorsport,Xbox,May-3-2005,Microsoft Game Studios,Driving | Racing | GT / Street,RewiredMind,100,All you need to know is that if it was a poker hand Forza would be a royal flush. If a football score it would be a 7-0 win. As a game it is the finest straight-up racing game to grace any home console system and as such is an absolute must buy.
Madden NFL 2004,Xbox,Aug-12-2003,EA Tiburon,Sports | Traditional | Football | Sim,Playboy,100,Looking for more depth? Take the owner's seat and relocate your team set concession stand prices in your new stadium and hire your coaching staff. Ditka: Send us your resume. [Sept 2003 p.33]
Super Street Fighter IV,PlayStation 3,Apr-27-2010,Capcom,Action | Fighting | Fighting | 3D | 2D | 3D,Playstation Official Magazine Australia,100,Amazing value for the money. This isn't so much SF5 as it is "Street Fighter 4.9". [May 2010 p.76]
World Soccer Winning Eleven 7 International,PC,Apr-9-2004,KCET,Sports | Traditional | Team | Soccer | Sim | Sim,Operation Sports,100,I must say that this might be the best sports game I have ever played. I think the replay value of this game goes up exponentially with the master league feature. Combine that with a physics engine that makes each game seem like unique and this game is a “must buy”.
Advance Wars,Game Boy Advance,Sep-9-2001,Intelligent Systems,Strategy | Turn-Based | Modern,Into Liquid Sky,100,One of the best aspects of Advance Wars is the sheer amount of things you can do. If you choose not to play the Campaign mode you can still fight and earn battlefields in the War Room or can get friends together and play multiplayer on either one GBA or link up to four GBAs at one time.
Vagrant Story,PlayStation,May-15-2000,SquareSoft,Role-Playing | Action RPG,Gaming Maxx,100,From the second you put this game in; you will not want to stop playing. It might consume your life until you finish it or until you get stuck that you can't deal with the stress anymore.
What Remains of Edith Finch,Xbox One,Jul-19-2017,Giant Sparrow,Adventure | 3D | First-Person,XBLA Fans,100,What Remains of Edith Finch is an absolutely beautiful and emotionally complex game. Despite a certain sense of morbidity in telling so many tales of death the game is truly about the celebration of life. Despite all their differences each family member is remembered more for who they were than how they were lost. This is a wonderful little tale that uses every second to the fullest and truly should not be missed.
Team Fortress 2,PC,Oct-10-2007,Valve Software,Action | Shooter | Shooter | First-Person | Modern | Tactical | Modern,AceGamez,100,The marriage of highly stylised retro-spy presentation fresh high octane action deep and varied classes and the underlying twinkle of humour in its metaphorical eye make Team Fortress 2 far more than just your average fragfest. Long after the novelty of the graphics wears thin we are left with a refined and accessible multiplayer game that simultaneously cultivates new players whilst retaining enough depth to accommodate even the hardiest of veterans.
System Shock 2,PC,Aug-11-1999,Looking Glass Studios | Irrational Games,Action Adventure | Sci-Fi | Sci-Fi | Survival,Hot Games,100,The first game was an undeniable classic that could easily be ruined in the wrong hands. We're here to tell you to pack those fears away in a box because this is the dream sequel.
Tom Clancy's Splinter Cell: Chaos Theory,PC,Mar-28-2005,Ubisoft Montreal,Action Adventure | Modern | General | Modern,Maxim Online,100,No longer is there just one way to solve a treacherous night mission before the enemy picks up your audio signature: stealth will pay off just as well as good old-fashioned ultraviolence.
Final Fantasy XII,PlayStation 2,Oct-31-2006,Square Enix,Role-Playing | Console-style RPG,GameSpy,100,The game looks great sounds great has great writing offers a lengthy and satisfying journey has a great technical element and engaging sword-swinging and spell-slinging. It would be difficult to find a game out there with better production values or that meets its goals so successfully while still introducing new ideas and innovations.
Undertale,PlayStation 4,Aug-15-2017,tobyfox | 8-4,Role-Playing | Japanese-Style,Twinfinite,100,Though the game does have its shortfalls like a lackluster tutorial zone and some infuriating boss mechanics Undertale is undoubtedly a real stroke of genius. The game plays around with conventions and tropes normally associated with RPGs and subverts them in clever ways all while telling a deeply personal story that everyone can relate to at some point in their lives. Undertale is a game that makes the player feel and think. It’s a game that fills the player with determination and is most certainly one that you should play.
