title , platform , release_date , developer , genres , reviewer , metascore , review
Fire Emblem: Three Houses,Switch,Jul-26-2019,Intelligent Systems | Koei Tecmo Games,Strategy | Turn-Based | Tactics,VG247,100,Whatever path you choose Fire Emblem: Three Houses is an absolute blast. It’s the best Fire Emblem title since Awakening and it goes straight onto my list of must-play Switch games.
World in Conflict,PC,Sep-18-2007,Massive Entertainment,Strategy | Real-Time | Modern | General,GameSpy,100,A triumph for Massive Entertainment. The developers have managed to take a quirky "action game" take on the real-time strategy genre and wrap it in an instantly appealing accessible and highly polished package.
Burnout Revenge,Xbox 360,Mar-7-2006,Criterion Games,Driving | Racing | Arcade | Arcade | Automobile,Gaming Age,100,The game is fast crazy gorgeous and with the new modes for online play a ton of time can be eaten up online and offline as well.
FIFA Soccer 11,PlayStation 3,Sep-28-2010,EA Sports,Sports | Traditional | Team | Soccer | Sim | Sim,Playstation Official Magazine UK,100,"Quotation Forthcoming"
Final Fantasy XIV: Stormblood,PlayStation 4,Jun-20-2017,Square Enix,Role-Playing | Massively Multiplayer,PlayStation Universe,95,While Stormblood doesn’t strike away from Heavensward or other modern MMOs in terms of quest design and content almost everything it does is exceptional.
Deus Ex: Human Revolution,PlayStation 3,Aug-23-2011,Eidos Montreal,Action | Action Adventure | Shooter | Sci-Fi | Sci-Fi | General | First-Person | Sci-Fi,GameOver.gr,100,In this current gen's masterpiece Philip Dick meets William Gibson and Blade Runner meets the original Deus Ex. We can't see how on earth Warren Spector will stick with making another Disney game.
Stardew Valley,Xbox One,Dec-14-2016,Sickhead Games | LLC | Eric Barone,Role-Playing | General,XBLA Fans,100,This game is $14.99 but it should be $30 or even $40. The game is vast detailed and nearly impeccable in every way with perhaps only the social element lagging behind the rest. It is every bit as feature packed as the AAA rated games that it is similar to such as Harvest Moon and Animal Crossing. I'll be playing Stardew Valley for a long time to come and I genuinely hope that this review inspires you to pick it up and do the same because this is one of the finest examples of passionate empowered independent video game making I've ever come across.
Castlevania: Dawn of Sorrow,DS,Oct-4-2005,Konami,Action | Role-Playing | Platformer | Platformer | Action RPG | 2D | 2D,Gaming Age,100,Controls are dead on giving the gamer the feeling of knowing that any mistakes made in the game are the fault of the gamer themselves not the controls.
NBA Street Vol. 2,Xbox,Apr-28-2003,Electronic Arts,Sports | Traditional | Basketball | Arcade,Play Magazine,100,EA Sports BIG and developer NuFX Inc. have taken their nearly flawless game and made it that much better taking it to a whole new level in terms of graphics gameplay sound and presentation... Right when you pop in the game you know you're in for a good time. [Apr 2003 p.72]
Sonic Adventure 2,Dreamcast,Jun-18-2001,Sonic Team,Action | Platformer | 3D,Hot Games,100,You could easily be playing this game for 60-70 hours. That’s absolutely insane for a platform game – but every single hour’s a fun one. If you own a Dreamcast SA2 is one of the system’s essential titles.
NASCAR Racing 4,PC,Feb-6-2001,Papyrus,Driving | Racing | Simulation | Stock Car | Stock Car | Automobile,Yahoo!,100,Every brilliant little detail of N4 serves to remind you over and over again that this is a sim of real class.
Duke Nukem 3D,PC,Jan-29-1996,3D Realms,Action | Shooter | Shooter | First-Person | Sci-Fi | Sci-Fi | Arcade,PC Gamer,93,It's the ultimate game for unleashing all your pent-up aggression. It is the most astonishing game we've laid our eyes on for ages! In fact it makes pretty much every PC game we've ever seen - "Doom" included - like slightly dull. Honestly! [July 1996 p.78]
L.A. Noire,PlayStation 3,May-17-2011,Team Bondi,Action Adventure | Adventure | First-Person | 3D | Open-World | Modern | Third-Person | Modern,Gaming Nexus,100,Although L.A. Noire is great on both systems it's best on the PlayStation 3. With improved performance better frame rate and an added case this is certainly the version of the game to get. The strong cast of characters compelling storyline and ambitious sense of scope makes this one of Rockstar Games' best products yet. Just remember to switch to black and white!
Okami HD,Switch,Aug-9-2018,Capcom,Action Adventure | General,Switch Brasil,100,Okami Hd is the ultimate evolution of a classic. The Switch version makes no concessions presenting everything that is expected from a port and going beyond to fit the (high) expectations of the platform. The end result is impeccable but even if it wasn’t Amaterasu’s adventure would be recommended regardless.
Bastion,PlayStation 4,Apr-7-2015,Supergiant Games,Role-Playing | Action RPG,We Got This Covered,100,While it may have taken a few years to find its way onto the Sony platform Bastion still stands as proof to what a small team of creative and passionate individuals can accomplish and that video games as a medium has an infinite amount of potential.
Far Cry,PC,Mar-23-2004,Crytek,Action | Shooter | Shooter | First-Person | Modern | Modern | Arcade,Gamers Depot,100,The total package; outstanding gameplay completely groundbreaking graphics and a storyline and plot filled with surprises and heartpounding excitement. [5 1/2 "drips"]
Nuclear Throne,PC,Dec-5-2015,Vlambeer,General | Action | General | Shooter | Shoot-'Em-Up | Top-Down,TheGamer,100,While Nuclear Throne might at first appear to be another difficult bullet-hell or punishing roguelike a little practice quickly reveals a system that is meant to make the game accessible by a broad range of players. Thanks to the procedurally generated levels weapon drops and opponents the game has virtually endless replay value and is an outstanding free game from Epic Games this week.
Dead Space,Xbox 360,Oct-13-2008,EA Redwood Shores,Action | Shooter | Shooter | Third-Person | Sci-Fi | Sci-Fi | Arcade,GamePro,100,It's easily the best survival horror game since the masterful "Resident Evil 4" and it sets the bar high for graphics sound and scares in its respective genre. Dead Space is an artistic nightmare clearly designed for survival horror fans by a passionate and dedicated team of like-minded gamers. Just be sure to play it with the lights on.
Lone Echo,PC,Jul-20-2017,Ready at Dawn,Action Adventure | General,VRFocus,100,Ready at Dawn has created an experience that every Oculus Touch owner needs in their library with the only negative point to the whole experience being that it ends.
FIFA Soccer 12,PC,Sep-27-2011,Electronic Arts,Sports | Traditional | Team | Soccer | Sim | Sim,Multiplayer.it,95,Finally the PC version of FIFA 12 features the same quality of its console counterpart both in terms of graphics and gameplay. So you got some new cool features: from Tactical Defending to Impact Engine from a brand new career mode to Online Seasons. Maybe FIFA 12 is not the perfect soccer game but it's damn close.
Dishonored,PlayStation 3,Oct-9-2012,Arkane Studios,Action Adventure | Modern | General | Modern,Gamers' Temple,99,If you like video games you will absolutely love Dishonored.
XCOM: Enemy Unknown,PC,Oct-8-2012,Firaxis Games,Strategy | Turn-Based | General | Sci-Fi | Sci-Fi | General | Tactics,Giant Bomb,100,This game will test your mettle in a way that will make old fans tingle with a sense of unforgiving nostalgia and will make clear to newcomers just exactly what XCOM is all about.
Mass Effect 3,PC,Mar-6-2012,BioWare,Role-Playing | Action RPG | Action RPG,CD-Action,100,Mass Effect 3 will force you to make tough decisions on a galactic scale. You have to think them through and you feel bad about yourself afterwards. It really kicked me in the emotional equivalent of testicles. What a spectacular finale to the trilogy! [April 2012 p.44]
Rise of Nations,PC,May-20-2003,Big Huge Games,Strategy | Real-Time | Historic | General | Historic,Yahoo!,100,The maturation of a genre. More "Civilization" in scope feel and satisfaction than even the popular "Age of Empires" series Rise of Nations is the world's first 4X RTS.
Apex Legends,PlayStation 4,Feb-4-2019,Respawn Entertainment,Action | Shooter | First-Person | Tactical,Gaming Age,100,If you have a PS4 Xbox One or PC you should really give Apex Legends a try. It’s managed to hit the ground running with very little in the way of server issues or other hiccups after the first week. It’s clear Respawn has plans to support the title in the long-term and the six Legends characters available from the start (with two more unlockable via in-game currency) provide enough variety to begin with. This will be the Battle Royale title I stick with for the immediate future and I’m excited to see this game evolve over time.
Shin Megami Tensei: Persona 3 FES,PlayStation 2,Apr-22-2008,Atlus Co.,Role-Playing | Console-style RPG,1UP,100,FES' other addition -- a remarkably expansive epilogue called "The Answer" that's instantly accessible from the title screen -- simply cannot be missed.
Burnout 2: Point of Impact,GameCube,Apr-9-2003,Criterion Games,Driving | Racing | Arcade,GameShark,100,The way a sequel should be: stuffed full of new features better graphics improved game play and be so damn addicting that you can not put it down even to go to the bathroom.
World Series Baseball 2K3,Xbox,Mar-10-2003,Blue Shift,Sports | Traditional | Baseball | Sim,GamePro,100,Whether you want to build a major league franchise or just play two with your favorite team competing in a complete game of Xbox baseball couldn't be easier or more fun.
NASCAR Racing 2003 Season,PC,Feb-14-2003,Papyrus,Driving | Racing | Simulation | Stock Car | Stock Car | Automobile,PC Gameworld,100,The masters of the universe of PC racing game development have gone out the same way they came in - with a stunning achievement!
Descent 3,PC,Jun-14-2000,Outrage Games,Action | Shooter | Shooter | First-Person | Sci-Fi | Sci-Fi | Arcade,Adrenaline Vault,100,A technical tour de force filled with design wizardry. From the robust graphics and finely tuned interface to the smart computer-controlled opponents and mission design this game radiates talent.
Resident Evil 2,PlayStation,Jan-21-1998,Capcom,Action Adventure | Horror,Official U.S. Playstation Magazine,100,Better graphics imroved story and the same basic look-out-for-the-zombies gameplay. [Nov 2001 p.51]
The Curse of Monkey Island,PC,Oct-31-1997,LucasArts,Adventure | General | General | Point-and-Click,Just Adventure,100,After playing and enjoying this game for so long you really need an ending that gives you a sense of completion and satisfaction. Unfortunately CMI fails to deliver it. The ending is extremely brief and anticlimatic. With the ending aside The Curse of Monkey Island is a wonderful game that no adventure gamer should be without. Period. I can safely say that no other game has given me this degree of enjoyment.
Rez Infinite,PC,Aug-9-2017,UGA,Action | Shooter | Rail,Gaming Age,100,It's the classic on-rails shooter with style and all the extras from each iteration since the original. It's also about half the cost of its release back in the day and I would have gladly paid $50 to have this in my Steam library. As I mentioned this is a game which I will always be collecting as it releases on each platform. Now that the game is available on Steam it feels like the culmination of what Rez will achieve. This version will always be with you as long as you have a computer and I find that incredibly satisfying.
Dark Souls: Artorias of the Abyss,Xbox 360,Oct-23-2012,From Software,Role-Playing | Action RPG | Action RPG,Official Xbox Magazine UK,90,Artorias of the Abyss successfully revitalizes your initial wonder through Dark Souls' world and for that it's worth every Microsoft Point.
Metal Gear Solid HD Collection,PlayStation 3,Nov-8-2011,Genki | Bluepoint Games,Miscellaneous | Action Adventure | Modern | Compilation | Compilation,GameWatcher,100,Metal Gear Solid HD Collection is an essential purchase and more content worth experiencing than just about any other game released in the past year.
Battlefield 3,PC,Oct-25-2011,EA DICE,Action | Shooter | Shooter | First-Person | Modern | Tactical | Modern | Arcade,GameShark,100,As a complete package Battlefield 3 absolutely delivers and if you don't have some angry agenda against Origin it's a must-play. The PC version in particular ushers in a new era of graphical magnificence and the disparity between the consoles begs Sony and Microsoft to up the ante. Shooters don't come much better than this and it's a great way to kick off this year's holiday game rush.
Dead Space 2,PlayStation 3,Jan-25-2011,Visceral Games,Action | Shooter | Shooter | Third-Person | Sci-Fi | Sci-Fi | Arcade,GamerNode,100,Take the multiplayer for what it is -- a fun digression from the enthralling action on The Sprawl -- and DS2 comfortably sits waiting for the other Game of the Year nominees for 2011.
Battlefield 1942,PC,Sep-10-2002,Digital Illusions,Action | Shooter | Shooter | First-Person | Historic | Historic | Arcade,G4 TV,100,In addition to standard team-based first-person shooter action Battlefield 1942 incorporates the brilliant gameplay concept of vehicles and other machinery.
Dreams,PlayStation 4,Feb-14-2020,Media Molecule,Miscellaneous | General | Action Adventure | Sandbox,PLAY! Zine,100,A game that will define all future games. If this masterpiece is running on a PS4 imagine what we could do on a PC.
Einhander,PlayStation,May-5-1998,SquareSoft,Action | Shooter | Scrolling,Gaming Age,96,A masterful game. It is a game with non-stop action and can be pretty tough at times. All of this is combined with just enough of a brainwork requirement to make this game more interactive hence more enjoyable.
Deus Ex: Human Revolution,Xbox 360,Aug-23-2011,Eidos Montreal,Action | Action Adventure | Shooter | Sci-Fi | Sci-Fi | General | First-Person | Sci-Fi,GameShark,100,With deep involving ethical questions and systems that test players beyond their ability to pick the right gun Deus Ex: Human Revolution is – in many many ways – a game for thoughtful players.
The Chronicles of Riddick: Escape From Butcher Bay,Xbox,Jun-1-2004,Starbreeze,Action | Shooter | First-Person | Sci-Fi,GamePro,100,Enormously high production value adds to the pleasure of playing this game. It's no exaggeration to say that these graphics are the best you've ever seen in a console game...A masterpiece.
The Walking Dead: Episode 5 - No Time Left,Xbox 360,Nov-21-2012,Telltale Games,Miscellaneous | Adventure | General | Compilation | Point-and-Click,Gaming Age,100,This is absolutely without a doubt one of the best gaming experiences of the year. It's still just a little too early to toss around GOTY nominations but there's no doubt in my mind that The Walking Dead will be on a short list for a number of critics when those considerations start to make their rounds.
Madden NFL 2003,PC,Aug-12-2002,EA Sports,Sports | Traditional | Team | Football | Sim | Sim,Computer Gaming World,100,One of the most beautiful games I've ever had the pleaseure to oogle at...One of the most thorough and impressive games I have seen in any genre. [Nov 2002 p.116]
WWF No Mercy,Nintendo 64,Nov-17-2000,Aki Corp.,Action | Fighting | Wrestling,GamePro,100,With an onslaught of brawlers multiple play modes and a solid create-a-wrestler feature No Mercy will have you grappling for days on end. It's a definite must-have for wrestling fans.
Gran Turismo 4,PlayStation 2,Feb-22-2005,Polyphony Digital,Driving | Racing | GT / Street,G4 TV,100,Blows by the competition like it was sitting on jack stands and is the new high-water mark by which all other driving games will be judged.
Dragon Age: Inquisition,PlayStation 4,Nov-18-2014,BioWare,General | Role-Playing | General | Action RPG | Western-Style,Digitally Downloaded,100,BioWare achieved everything that it needed to with Dragon Age: Inquisition. It revitalised a series that had suffered real brand damage in Dragon Age II and easily stands as the best RPG we've seen in years. There is absolutely no reason to miss out on this one.
The Beatles: Rock Band,Xbox 360,Sep-9-2009,Harmonix Music Systems,Action | Miscellaneous | Rhythm | Music | Music,Giant Bomb,100,The Beatles: Rock Band sets a new standard for how band-focused music games should be executed one that will be very difficult to match. Beyond all the stylistic flairs and the fan-service touches this is just an incredibly fun incredibly accessible bunch of music with very little filler in its track listing.
Advance Wars 2: Black Hole Rising,Game Boy Advance,Jun-24-2003,Intelligent Systems,Strategy | Turn-Based | Sci-Fi,Nintendojo,100,The increased difficulty and lack of a Tutorial mode may turn off newcomers to the Wars series but the fun depth and replayability of this game make it a killer ap for the GBA just as much as the original.
DiRT 2,PC,Dec-8-2009,Codemasters,Driving | Racing | Simulation | Rally / Offroad | Rally / Offroad | Automobile,PC Format,94,With stunning visuals and a racing model so finely-judged Codies has done it again. An oil-stained masterpiece. [Jan 2010 p.82]
Return of the Obra Dinn,PC,Oct-18-2018,Lucas Pope,Adventure | 3D | First-Person,LEVEL (Czech Republic),100,Lesson of purpose and purity of game design. All the technical and game principles are subject to great narrative and an experience you will not forget. [Issue#291]
Lumines,PSP,Mar-22-2005,Q Entertainment,Miscellaneous | Puzzle | Puzzle | General | Puzzle | Matching | General,Modojo,100,Like waves crashing onto a white sandy beach it's a spectacular elemental fusion that lulls you into a zen-like state a type of serenity that relaxes your body as well as your mind as you peacefully walk its shores. An artistic achievement and a must buy Lumines is therapy for the soul.
L.A. Noire,Xbox 360,May-17-2011,Team Bondi,First-Person | Action Adventure | Adventure | 3D | Open-World | Modern | Third-Person | Modern,Adventure Gamers,100,Whatever you call it L.A. Noire is a monumental achievement that every console-owning adventure fan needs to experience.
Ratchet & Clank Future: Tools of Destruction,PlayStation 3,Oct-23-2007,Insomniac Games | SCE/WWS,Action | Platformer | Platformer | 3D | 3D,AceGamez,100,Quite simply it's as perfect as a game can be - state of the art in every respect from graphics and animation to sound music and voice acting to story and script to level design and environment themes to puzzles and action to weapons and gadgets to hidden items and lifespan-prolonging side missions and collectibles. Truly this is a game that has it all and the definitive PlayStation 3 title so far.
Peggle,Xbox 360,Mar-11-2009,PopCap,Miscellaneous | Puzzle | Action | Puzzle | Puzzle | Action,Xbox World 360 Magazine UK,100,Peggle is a drug. But a good one. And with no special "after effects." [June 2009 p.94]
Tom Clancy's Splinter Cell Double Agent,Xbox,Oct-24-2006,Ubisoft Shanghai,Action Adventure | Modern,Official Xbox Magazine UK,93,This is a true classic and a beautifully made one at that. Rediscover Splinter Cell all over again and we promise you there's no way this cracker will stab you in the back.
New Super Mario Bros.,DS,May-15-2006,Nintendo,Action | Platformer | Platformer | 2D | 2D,RewiredMind,100,As pure a game as you could ever wish to play. Adrenaline frustration addiction and the largest hunk of retro gaming pleasure that you could purchase. If you own a DS and you don’t even give this a chance you might as well get your consoles listed on eBay. Give up. Buy it. Now.
Silent Hill 2,PlayStation 2,Sep-24-2001,KCET,Action Adventure | Horror,Core Magazine,100,While Silent Hill 2 retains the same basic format of the original the story is decidedly more coherent and the graphics have been upgraded immeasurably.
Battlefield 1,PlayStation 4,Oct-18-2016,EA DICE,Action | General | Shooter | First-Person | Tactical,Gaming Age,100,I’m absolutely impressed by every aspect of Battlefield 1. While it’s easy to think that the weapons and machines available to a game based on the first World War might feel like a step back for military shooters I think you’ll be surprised by how exciting and modern Battlefield 1 still manages to feel.
Metal Gear Solid: Peace Walker,PSP,Jun-8-2010,Kojima Productions,Action Adventure | Modern | General | Modern,Gaming Age,100,There is so much here to play; it's very much two games in one. Not only do you have the single player campaign to play through which can also be done via adhoc Co-Op but there's also a 6 player competitive mode like Metal Gear Online.
Virtua Fighter 5 Online,Xbox 360,Oct-30-2007,Sega AM2,Action | Fighting | Fighting | 3D | 3D,1UP,100,If you love fighting games and want to play a fighter that continually unveils new wrinkles day in and day out and rewards dedication like no other this is the game to get. Virtua Fighter 5 may not have kangaroos or weapons or bridges to fall off of but it has unmatched playability as its calling card and that's the only thing that counts.
WarioWare Inc.: Mega Microgame$!,Game Boy Advance,May-21-2003,Nintendo,Miscellaneous | Puzzle | General,Yahoo!,100,It's just so damned hard to find any area in which Made In Wario could have done better. If you have a Game Boy Advance and you enjoy playing it you NEED this game.
The Orange Box,PlayStation 3,Dec-11-2007,EA Games,Action | Miscellaneous | Shooter | Compilation | First-Person | Sci-Fi,GamePro,100,There has been some criticism levied against the PS3 version of Orange Box for daunting load times and framerate issues and while they are present it's easy to forgive these technical issues given the quality of the game itself. If you have a PS3 you can't afford not to own it.
NBA 2K2,PlayStation 2,Jan-12-2002,Visual Concepts,Sports | Traditional | Basketball | Sim,Maxim Online,100,If the game were any more detailed they would have to include a “Record Shitty Rap Album” mode.
Grandia,PlayStation,Sep-30-1999,Game Arts,Role-Playing | Console-style RPG,PSX Nation,94,Story is a great component of any RPG but it has to have a quality battle engine alongside. Thankfully Grandia utilizes one of the best we have played.
Colors! 3D,3DS,Apr-5-2012,Collecting Smiles,Miscellaneous | General | General | Application,Gaming Nexus,100,I'm no artist but I had fun with Colors 3D. Even though there are a couple things I wish were incorporated that were not checking out the gallery made me realize the potential of this program. For only $6.99 it's definitely one to recommend to pass the time if you like to draw and paint.
Destiny: The Taken King,Xbox One,Sep-15-2015,Bungie Software | Bungie,Action | Shooter | First-Person | Arcade,Game Informer,95,The Taken King ultimately is what the players – and probably even Bungie – always wanted Destiny game to be. The improvements to the user interface and quest system alone make the game so much more playable but they quickly fade to the background once you dig into the content.
NBA 2K11,Xbox 360,Oct-5-2010,Visual Concepts,Sports | Traditional | Team | Basketball | Sim | Sim,Gameblog.fr,100,If you haven't yet understood that NBA 2K11 is THE most impressive team sport game of the moment there's nothing more I can do for you. It's more comprehensive than ever; more refined in terms of atmosphere animations possibilities; to sum it up we had never seen that before. The added bonus of Michael Jordan being included in the game is the cherry on the cake. You need this basket simulator.
Horizon Zero Dawn,PlayStation 4,Feb-28-2017,Guerrilla,Role-Playing | Action RPG,LEVEL (Czech Republic),100,Horizon Zero Dawn is a perfect proof that if you give developers creative freedom and time it will get you a sweet reward. For fans of action adventures and wonderful worlds Horizon is the obvious choice. [Issue#272]
NBA 2K11,PlayStation 3,Oct-5-2010,Visual Concepts,Sports | Traditional | Team | Basketball | Sim | Sim,Gameblog.fr,100,If you haven't yet understood that NBA 2K11 is THE most impressive team sport game of the moment there's nothing more I can do for you. It's more comprehensive than ever; more refined in terms of atmosphere animations possibilities; to sum it up we had never seen that before. The added bonus of Michael Jordan being included in the game is the cherry on the cake. You need this basket simulator.
Injustice 2,Xbox One,May-16-2017,NetherRealm Studios,Action | Fighting | 2D,TheXboxHub,100,Injustice 2 is accessible to all introduces a diverse roster of characters and provides plenty to do. Don’t delay join the Injustice League today.
Minecraft: PlayStation 4 Edition,PlayStation 4,Sep-3-2014,4J Studios | Mojang AB,Action Adventure | Adventure | 3D | Sandbox | First-Person | Fantasy | Fantasy,IGN,97,That sense of creative progression coupled with the inherent danger of exploring underground caverns full of monsters makes Minecraft exciting rewarding tense and one of gaming’s most expressive creative outlets.
Dark Souls,PlayStation 3,Oct-4-2011,From Software,Role-Playing | Action RPG | Action RPG,1UP,100,It's tragic that not all of us have the time or temperament to play through Dark Souls but one truth remains clear: if you're ready for it it's ready for you.
Stardew Valley,PC,Feb-26-2016,Eric Barone | ConcernedApe,General | Role-Playing | General,Giant Bomb,100,Far more than just a farming game this one-man labor of love is filled with seemingly endless content and heart.
Prince of Persia: The Sands of Time,PC,Dec-2-2003,Ubisoft,Action Adventure | Fantasy | Fantasy | Linear,Computer Games Magazine,100,A must-have. It's an incredibly beautiful and artistic game that manages to balance eye-candy and gameplay gimmickry with truly solid game design all paced with perfection. [Mar 2004 p.68]
What Remains of Edith Finch,PC,Apr-24-2017,Giant Sparrow,Adventure | 3D | First-Person,Telegraph,100,There is so much more I want to say about What Remains of Edith Finch. So many thoughts I have about every single character every single lovingly crafted room in the dusty abandoned halls of the Finch house. Every single feeling it evoked in me that I didn’t expect to feel and every thought I have about being made to feel these things so strongly after such a long time.
Top Spin,Xbox,Oct-28-2003,Pam Development,Sports | Traditional | Tennis,Play Magazine,100,Come game time stellar graphics - easily the best ever for any tennis game - are center court along with astutely tuned AI - staunch but never frustrating always in league with your rank. [Nov 2003 p.107]
ESPN NBA Basketball,PlayStation 2,Oct-21-2003,Visual Concepts,Sports | Traditional | Basketball | Sim,Official U.S. Playstation Magazine,100,Represents the pinnacle of the sport in videogame form with its nearly flawless gameplay and wide assortment of modes.
Tiger Woods PGA Tour 2004,Xbox,Sep-22-2003,EA Sports,Sports | Traditional | Golf | Sim,Play Magazine,100,The level of customization is simply astounding. In addition to the typical options like face hair color eye color and facial hair players can change the structure of their cheek chin and jaws. And not just the appearance but the width height and length too. [Oct 2003 p.84]
Tom Clancy's Splinter Cell,GameCube,Apr-10-2003,Ubisoft Shanghai,Action Adventure | Modern,Nintendojo,100,Astounding.
NHL 2K3,GameCube,Dec-11-2002,Treyarch,Sports | Traditional | Ice Hockey | Sim,GamePro,100,If you’re looking to play hockey of the NHL variety to tackle pro challenges and use real-life strategies NHL 2K3 will thrill you as much as watching your team heroically survive a five-on-three penalty kill.
NBA Street,PlayStation 2,Jun-18-2001,NuFX,Sports | Traditional | Basketball | Arcade,GamePro,100,Thrilling addictive gameplay loaded with tough battles and jaw-dropping moves that’ll lure even the most jaded b-ballers back to the court.
Railroad Tycoon II,PC,Nov-2-1998,PopTop Software,Strategy | Tycoon | Management | Tycoon | Business / Tycoon,PC Gameworld,97,One of the few instances where the sequel outperforms the original. If you are even remotely interested in strategy games you owe it to yourself to give this one a stab.
Burnout Paradise,Xbox 360,Jan-22-2008,Criterion Games,Driving | Racing | Arcade | Arcade | Automobile,GamePro,100,Burnout Paradise offers one of the most intense racing experiences around. It won't wow you with a high degree of realism like Gran Turismo will but for pure racing action it is one of the best titles ever produced.
Asgard's Wrath,PC,Oct-10-2019,Sanzaru,Action Adventure | General,UploadVR,100,It’s a captivating experience full of enchanting adventure from start to finish. When people buy a headset with the idea of visiting strange beautiful and rich new worlds full of exciting things they can only do in VR this is the type of game they’re imagining.
Wipeout Pure,PSP,Mar-16-2005,Studio Liverpool,Driving | Racing | Arcade | Futuristic | Futuristic,Detroit Free Press,100,Shows off the beauty and horsepower of the PSP.
The Beatles: Rock Band,PlayStation 3,Sep-9-2009,Harmonix Music Systems,Action | Miscellaneous | Rhythm | Music | Music,Digital Chumps,100,I cannot sing this game's praises enough. The beautiful animation the timeless music the attention to detail on every detail from the interface down to the load screens... I have never been more impressed with a franchised game and this game has instantly skyrocketed to my top 5 all time favorites.
XCOM 2: War of the Chosen,PC,Aug-29-2017,Firaxis Games,Strategy | Turn-Based | Tactics,LEVEL (Czech Republic),100,An excellent add-on to an excellent turn-based strategy brings so many news it makes it almost a completely new game. [Issue#278]
Fallout 4,Xbox One,Nov-10-2015,Bethesda Game Studios,General | Role-Playing | Western-Style,TrueAchievements,100,The game's music is perfectly set for the different situations you find yourself in. It's suitably dramatic in the big fight scenes and similarly soft when you get to a more emotional part. Whilst not at the forefront of your attention the music is always there and sometimes you won't even notice it until it goes silent. Your heart might be in your mouth as you hack a computer or lockpick a door with enemies nearby and the music will do a great job to reflect exactly how you are feeling.
DUSK,PC,Dec-10-2018,New Blood Interactive,Action | Shooter | First-Person | Arcade,LEVEL (Czech Republic),100,Dusk is a mixture of everything good that the 1990s gave to action games. The fun returns in a form of a straightforward retro shooter which is intense and dynamic like a ride in a sport car with manual gearbox. Great experience not only because of nostalgia. [Issue#293]
Tiger Woods PGA Tour 2005,PlayStation 2,Sep-20-2004,EA Sports,Sports | Traditional | Golf | Sim,Times Online,100,The courses are stunningly handsome and the golfing action and ball physics are true to life. The game has an almost limitless replay value.
Microsoft Flight Simulator 2004: A Century of Flight,PC,Jul-29-2003,Microsoft Game Studios,Simulation | Flight | Civilian Plane | Civilian,Game Chronicles,97,I can’t think of a more perfect product to celebrate 100 years of aviation or 20 years of simulating flight on the PC. There is so much to learn and so much to do and you’ll have weeks months and even year’s worth of fun doing it.
NBA Street Vol. 2,GameCube,Apr-28-2003,Electronic Arts,Sports | Traditional | Basketball | Arcade,Play Magazine,100,EA Sports BIG and developer NuFX Inc. have taken their nearly flawless game and made it that much better taking it to a whole new level in terms of graphics gameplay sound and presentation... Right when you pop in the game you know you're in for a good time. [Apr 2003 p.72]
Medieval: Total War,PC,Aug-19-2002,Creative Assembly,Strategy | Real-Time | Historic | General | Historic,Adrenaline Vault,100,No other game can be properly compared to it.
Shenmue II,Dreamcast,Nov-23-2001,Sega AM2,Action Adventure | Modern,Games Radar,100,More action-packed than the original was.
NHL 2001,PlayStation,Sep-26-2000,Page 44 Studios,Sports | Traditional | Ice Hockey | Sim,Daily Radar,100,A fast and fun hockey game that gives you all the options modes and action you could want from a hockey game.
Excitebike 64,Nintendo 64,Apr-30-2000,Left Field Productions,Driving | Racing | Motorcycle | Motocross,Daily Radar,100,We predict with confidence that Excitebike 64 will go down in gaming history as the best motorcycle game ever.
R4: Ridge Racer Type 4,PlayStation,May-1-1999,Namco,Driving | Racing | Arcade,Hot Games,100,Graphics are very impressive; this is one area that R4 totally rules over Gran Turismo. The effects and graphics are nothing short of mind-boggling.
Shadow Complex,Xbox 360,Aug-19-2009,Chair Entertainment,Action | Shooter | Shooter | Third-Person | Sci-Fi | Sci-Fi | Arcade,Giant Bomb,100,Shadow Complex is an incredibly well-made game that finally grabs the "Metroidvania" subgenre and drags it into the modern era instead of relegating it to a land of remakes or portable games.
Spelunky,PlayStation Vita,Aug-27-2013,Mossmouth,Action | Platformer | Platformer | 2D | 2D,Playstation Official Magazine Australia,100,Combining the depth and difficulty of a rogue-like with the thrill of a platformer it's an elegant and endlessly replayable gem of a game that is perfectly suited to a portable format. Co-op multiplayer over WAN (no netplay – boo!) is especially rewarding.[November 2013 p83]
Halo: The Master Chief Collection - Halo 3,PC,Jul-14-2020,343 Industries,Action | First-Person | Shooter | Arcade,Windows Central,100,The port of Halo 3 to PC is excellent across the board and the addition of new features and content make it the best the game has ever felt to play.
NBA Street V3,GameCube,Feb-8-2005,EA Canada,Sports | Traditional | Basketball | Arcade,Play Magazine,100,For V3 the player models have photorealistic heads and faces - you can actually see facial details and markings. The development team even incorporated cloth animations. [Feb 2005 p.75]
Mafia,PC,Aug-27-2002,Illusion Softworks,Action Adventure | Historic | Historic | Open-World,Four Fat Chicks,100,Yet Mafia oozes class polish and style like no other game so far this year. To not "experience" Mafia is a far greater crime than any in the Salieri family ever committed.
N++,Xbox One,Oct-4-2017,Metanet Software Inc.,Action | Platformer | 2D,TheXboxHub,100,Everything considered N++ is an absolute gem. Anyone who wants a platformer should buy this game.
