title , platform , release_date , developer , genres , reviewer , metascore , review
Ice Age 2: The Meltdown,PlayStation 2,Mar-14-2006,Eurocom Entertainment Software,Action | Platformer | 3D,Worth Playing,84,A playable enjoyable at times downright fun game spreading brand recognition of the movie and all at once giving your little nephew something to play while hes visiting your house for the weekend.
The Cave (2013),PC,Jan-23-2013,Double Fine Productions,Action | Platformer | Platformer | 2D | 2D,PC Master (Greece),82,A dialogue system and a fully functional inventory would not only vastly enhance the game we could be talking about the birth of a new sub-genre. Even so we enjoyed it. From now on when someone asks what the heck of a game is The Cave we will answer a really great game… after all that’s what really matters. [March 2013]
Atelier Iris 2: The Azoth of Destiny,PlayStation 2,Apr-25-2006,Gust,Role-Playing | Console-style RPG,netjak,89,Its the kind of game that made me feel disappointed it was over. If all games that were just polished versions of older games like Atelier Iris 2 is then Id never want for an original game again.
Commander: Conquest of the Americas,PC,Jul-30-2010,Nitro Games,Strategy | Real-Time | General | General | Command,GameWatcher,85,This is a must have for both fans and newcomers a like but dont expect the second coming. This is a solid and improved version of East India Company nothing more.
Dear Esther: Landmark Edition,PlayStation 4,Sep-20-2016,The Chinese Room,Adventure | 3D | First-Person,GameCritics,90,For those looking to spend a few melancholic hours drinking in the sights and sounds of a desolate island while churning over an old man’s heartbreak this version of Dear Esther is as good as it gets.
Treasure World,DS,Jun-30-2009,Aspyr,Simulation | General | General,Nintendojo,84,By utilizing tech that is now much older than the five years that DS has been around Aspyr managed to create a unique experience something it should be commended for.
Zendoku,DS,Jun-26-2007,Zoonami Ltd.,Miscellaneous | Puzzle | Puzzle | Logic | Logic,Digital Entertainment News,85,This is an addiction not a game. As hard as you may fall for it there are rewards for sticking with it but the later levels will make it harder to do so.
NBA 07,PSP,Sep-25-2006,SCEA,Sports | Traditional | Team | Basketball | Sim | Sim,GameZone,89,By far one of the most delightfully engaging and deep basketball games on the PSP so far NBA ‘07 is not only an improvement over last year’s fun offering but it’s also a game that is good enough to give the other NBA b-ball games a run for their money.
Justice League Heroes,Xbox,Oct-17-2006,Snowblind Studios,Role-Playing | Action RPG,Next Level Gaming,84,The environments are beautiful and highly detailed also are the destructible elements like the vehicles trees and newspaper stands.
Dark Summit,GameCube,Feb-4-2002,Radical Entertainment,Sports | Alternative | Snowboarding,GameShark,80,Whats nice is the character animations the huge environments and the overall ominous feel. Great sound effects add to the atmosphere.
TSIOQUE,PC,Nov-7-2018,OhNoo,Adventure | Point-and-Click,Digital Chumps,90,Overall the gameplay of TSIOQUE is a layer of entertaining complication. It offers up a little bit of new and a little bit of old and sprinkles it with a helluva protagonist that is fun to play. It doesn’t necessarily redefine the point and click genre but it shows that there is more to it than you might remember. The gameplay is simply a methodically well put together masterpiece that will certainly make you wish for those LucasArts days when they ruled the roost in this genre.
Need for Speed,PC,Mar-15-2016,Ghost Games,Racing | Simulation | Automobile,IGN Spain,82,Quotation forthcoming.
Ice Age 2: The Meltdown,Xbox,Mar-14-2006,Vivendi Games,Action | Platformer | 3D,Next Level Gaming,90,It stars popular characters makes good use of music and sound effects and has a lot of gameplay variety. Add those things together with some nice looking graphics and youve got a solid title.
Tom Clancy's EndWar,PSP,Nov-4-2008,Funatics Software | Funatics,Strategy | Real-Time | Wargame | Turn-Based | Military | Tactics,GameZone,80,A thoroughly enjoyable strategy game with a number of challenging battle scenarios Tom Clancy’s EndWar for the PSP is a brilliant portable game that serious strategy game fans should definitely not miss.
Blitzkrieg 3,PC,Jun-2-2017,Nival Interactive | Nival,Strategy | Real-Time | General | Historic | Tactics,GameStar,78,A good fast accessible and - thanks to unit gathering and nuclear arm - motivating strategy game.
Alien Breed 3: Descent,Xbox 360,Nov-17-2010,Team17,Action | Shooter | Shooter | Third-Person | Sci-Fi | Sci-Fi | Arcade,Play.tm,83,Alien Breed 3: Descent is a frantic and entertaining conclusion to the series.
Harry Potter and the Goblet of Fire,PlayStation 2,Nov-8-2005,Electronic Arts,Action Adventure | Fantasy,PGNx Media,80,The game changes a few of the things Harry fans have come to expect from the games and though aimed at a younger audience Harry fans will find a lot to like in the game.
Trine 3: The Artifacts of Power,PC,Aug-20-2015,Frozenbyte | Inc.,Action Adventure | General | Action | Platformer | 2D,Softpedia,90,Trine 3: The Artifacts of Power is a worthy successor to the first two games in the series. The addition of 3D environments while a bit tricky at first ends up enhancing the experience. There are still a few quirks such as camera angles or some complex platforming sequences but overall its still a blast to play through the new title both for veterans as well as newcomers.
Pure Pool,Xbox One,Nov-14-2014,VooFoo Studios,Alternative | Other | Sports | Miscellaneous | Parlor | Individual | Billiards,MondoXbox,85,A very good pool simulation with great ball and shot physics. It could have used some more play modes but it remains a recommended game at a very good price.
Arcana Heart 3: LOVE MAX!!!!!,PlayStation 3,Sep-23-2014,Examu,Action | Fighting | 2D,Game Over Online,76,This isn’t quite as polished as something from Capcom or SNK Playmore but it’s still a really fun fighter that fans of the genre will enjoy.
SPACECOM,PC,Sep-17-2014,FLOW COMBINE,Strategy | Real-Time | General | Command,GamingTrend,90,Spacecom is a super-fun strategy game and a truly unpretentious take on the RTS genre.
Picross e4,3DS,May-1-2014,Jupiter Corporation,Miscellaneous | Puzzle | Logic,Official Nintendo Magazine UK,78,If youre happy to keep paying for very similar Picross games youll get more than your moneys worth out of this. [Aug 2014 p.87]
Labyrinth Legends,PlayStation 3,Dec-18-2012,Creat Studios,Action Adventure | Fantasy | General | Fantasy,IGN,77,Labyrinth Legends is a short but pure and enjoyable dungeon crawl that will challenge you in ways that many developers have discarded as relics of the past.
Nightshade,PlayStation 2,Feb-10-2004,Wow Entertainment,Action | Beat-'Em-Up,Gamezilla!,90,After spending a fairly short amount of time with the game I found the controls very smooth but what really makes this game such a blast to play is the inventive combat system.
The Invincible Iron Man,Game Boy Advance,Dec-15-2002,Torus Games,Action | Platformer | 2D,Nintendophiles,75,Definitely a unique action-hero game that has Mega Man/Bob SNES qualities and style of gameplay. It can rival some of the better-known superhero GBA games on the market today.
Need for Speed: Hot Pursuit 2,GameCube,Sep-30-2002,EA Seattle,Driving | Racing | Arcade,Entertainment Weekly,83,Killer aerial shots intense chases and a rock-infused soundtrack make for a heart-pounding ride. [18 Oct 2002 p.124]
Spider-Man,PC,Sep-17-2001,Gray Matter,Action Adventure | Sci-Fi | Sci-Fi | General,Gaming Age,83,The best Spider-Man game ever created. Never before has a game captured the form of Spidey the ‘Spidey-ness’ if you will.
The Biggest Loser: Ultimate Workout,Xbox 360,Nov-4-2010,Blitz Games Studios,Sports | Miscellaneous | General | Exercise / Fitness,MS Xbox World,85,Of all the Kinect games to date Ultimate Workout is definitely the most concise program out there.
Rain of Reflections: Chapter 1,PC,Oct-4-2019,Lionbite Games,Strategy | Action Adventure | Turn-Based | General,TheSixthAxis,90,Rain of Reflection: Chapter 1 has a winning formula of narrative and gameplay that despite not being a traditional pairing form an excellent symbiosis. The systems will all be familiar to fans of interactive storytelling games and XCOM-likes but they’ve all been implemented so cleanly that they feel fresh. The only real negative is its short runtime which leaves you wishing the developers had waited to release the entire game at once.
Effie,PlayStation 4,Jun-4-2019,Factoria Cultural Gestio | S.L.,Action | Platformer | 3D,Hobby Consolas,80,Effie is without any doubt one of the best games that has come out of the PlayStation Talents initiative. A full-fledged adventure with platform action and puzzles that apart from being fun and entertaining has a unique visual style that sets it apart from the rest. Pity that the camera and the control in the combat is not a better film.
Crimsonland,PC,Sep-9-2003,10tons Entertainment | 10tons,Action | Shooter | Scrolling | Shoot-'Em-Up | Top-Down | Vertical,IncGamers,80,If you like shooting infinite hordes of monsters from a top-down perspective Crimsonland is one of the best options you have.
Banjo-Pilot,Game Boy Advance,Jan-12-2005,Rare Ltd.,Driving | Racing | Kart,GameZone,82,One of those games that isnt big on originality but it excels in what it set out to do: bring us a racing game thats truly addictive in every sense.
Big Brain Academy: Wii Degree,Wii,Jun-11-2007,Nintendo,Miscellaneous | Edutainment | Edutainment,GamePro,90,The Wii advantage is that even with just one remote you can invite a pile of people over to party and have a really good time together.
Smoke and Sacrifice,PlayStation 4,Jan-15-2019,Solar Sail Games,Action Adventure | General,XGN,80,Smoke and Sacrifice is a surprisingly complete game. It offers a ton of crafting options and challenges you on every step you take. The story is interesting and plays out in a wonderful hand drawn world. It is not perfect but definitely worth your time.
WRC 6: World Rally Championship,Xbox One,Oct-7-2016,Kylotonn,Racing | Simulation | Automobile,TrueAchievements,80,Whilst Dirt Rally is aimed at the drivers WRC 6 is definitely for the fans. The game wants to bring the thrill the sensation and the enjoyment of rallying to all of the fans of the sport regardless of their driving ability. It wants all players to be able to compete in this seasons events and to feel a part of the motorsport and WRC 6 has achieved this surprisingly well.
EA Sports Active 2,Xbox 360,Nov-16-2010,EA Canada,Sports | Miscellaneous | General | Exercise / Fitness,1UP,91,After a workout with the game I always walk away feeling like I just went through the same intensive full-body workout that Id only get from hitting the gym five days a week. Its this feeling that sets EA Sports Active 2 apart from the rest of the exercise games on the market and its why if youre serious about getting into shape (and you can deal with the hefty price tag) you should definitely try EA Sports Active 2.
Tony Hawk's Project 8,PSP,Nov-21-2006,Page 44 Studios,Sports | Alternative | Individual | Skateboarding | Skateboarding | Skate / Skateboard,PGNx Media,84,It’s very impressive that Page 44 Studios managed to introduce nail the trick and focus mode to the PSP and make it as intuitive as possible.
Alien Breed,PlayStation 3,Feb-12-2013,Team17,Action | General | General | Shooter | Shoot-'Em-Up | Top-Down,ZTGD,80,Alien Breed offers fans much more than just a re-release. With an updated version of the game online co-op cross play between the PS3 and Vita and universal level and gun unlocks players can enjoy the game in just about any way they want. If you’ve never played the game before it’s probably not the best use of your money but fans will enjoy the ability to relive their memories while also creating new ones.
Taito Legends,PlayStation 2,Oct-25-2005,Empire Oxford,Miscellaneous | Compilation,AceGamez,90,Not only do you get some of the most stunningly playable titles from gaming history with a simple and easy way to select them but also a wide selection of bonus features with which to keep real retro fanatics juices flowing.
Resident Evil 0: HD Remaster,PC,Jan-19-2016,Capcom,Action Adventure | Survival,Pelit (Finland),85,Resident Evil 0 HD Remaster proves that 20 years is still young outside esports of course. [March 2016]
Aliens vs. Predator,PC,Feb-16-2010,Rebellion,Action | Shooter | Shooter | First-Person | Sci-Fi | Sci-Fi | Arcade,Impulsegamer,85,Over all Aliens Vs Predator has succeeded in bringing to the table so much newness with an old concept. It just does not get old anytime soon in its playability.
A Golden Wake,PC,Oct-9-2014,Grundislav Games,Miscellaneous | Adventure | General | Point-and-Click,Joystiq,90,A Golden Wake interprets a rich history in its chapters and paints an image of the best and worst of the 1920s and while its overly-easy puzzles didnt really add to the story I felt a stronger appreciation for that era after playing through it.
Lead and Gold: Gangs of the Wild West,PlayStation 3,May-4-2010,Fatshark AB,Action | Shooter | Shooter | Third-Person | Historic | Historic | Arcade,Pelit (Finland),81,Swedish western shootout works like a charm. The game encourages to work together and the fast-paced action is sure to give thrills. Lack of maps is the main concern but this is easily repaired with DLC which is hopefully on the way. [June 2010]
Golf With Your Friends,Xbox One,May-19-2020,Blacklight Interactive,Sports | Individual | Golf | Arcade,IGN Italia,82,Rich in ideas and options Golf With Your Friends is an excellent multiplayer game with some rough edges here and there.
TT Isle of Man,PC,Mar-27-2018,Kylotonn,Racing | Arcade | Automobile,Jeuxvideo.com,85,Realistic and exhilarating TT Isle of Man lets you experience the rush of speed and danger without the risk of falling off the ramp. We cant guarantee your gamepad is safe though.
Light Tracer,PlayStation 4,Sep-26-2017,Oasis Games,Puzzle | Action,VRFocus,80,Overall Light Tracer is a well-crafted VR platform title. Once you get used to the controls it becomes challenging enough to keep you coming back for more. There are some very frustrating elements but not enough to spoil the gameplay entirely. Having said that Light Tracer is at its best when played in relatively small doses. Like a plate of snacks to nibble on instead of a feast but still just as tasty.
911 Operator,PC,Feb-24-2017,Jutsu Games,Simulation | Virtual | Career,Games.cz,80,A nice surprise that will please only patient players with the nerves of steel. Playing under pressure is addictive and at such times the straightforwardness is pushed aside. What ’s more you can do good in your own hometown!
iO,PlayStation 4,Feb-14-2017,Gamious,Puzzle | Action,PSNStores,80,iO works great in situations where you might only have a few minutes to work through a level or two. It’s fun to jump in solve a course and move on to the next. The focus on momentum makes this feel pretty unique and the game’s 225 courses get a good deal of mileage out of the grow/shrink mechanic. Considering this is a game that I only heard about a week ago this turned out to be a pleasant little surprise.
Rockstar Games presents Table Tennis,Wii,Oct-16-2007,Rockstar San Diego,Sports | Traditional | Individual | Tennis | Other | Tennis,Worth Playing,90,Ultimately its a good version of a good game that originated on a very different platform — an even better game really just as Resident Evil 4 for Wii is the definitive version of an already excellent title.
UFO: Extraterrestrials,PC,May-4-2007,Chaos Concept,Strategy | Turn-Based | Sci-Fi | Sci-Fi | Tactics,AceGamez,100,If you have even the slightest interest in strategy games and if you ever played the X-Com games then just buy it - you will not regret it. And if you never played any of the X-Com titles then do yourself a favour and snap them up too!
DanceStar Party Hits,PlayStation 3,Oct-12-2012,SCEE,Miscellaneous | Rhythm | Dancing,Pelit (Finland),84,Sonys debut in the dancing game franchise is quite good. This easy-going dance experience works quite nicely with Move although theres no match for the precision what Kinect gives. This game proves the fact that dancing is fun. Instead of making the right moves the focus is on the experience. [Dec 2011]
Samba de Amigo,Wii,Sep-23-2008,Gearbox Software,Action | Miscellaneous | Rhythm | Music | Music,Nintendo Power,90,Of course the big question on the minds of Samba devotees is how the controls stack up to the Dreamcast version and its beloved maracas peripheral. The answer: extremely well. [Nov 2008 p.95]
Fable Anniversary,Xbox 360,Feb-4-2014,Lionhead Studios,Action RPG | Role-Playing | Action RPG,GameOver.gr,90,Some 10 year old problems are still here proving that Lionhead didnt do its best during the port but Fable -even after all those years- remains one unique fairytale of a game.
BioShock Infinite: Burial at Sea - Episode One,Xbox 360,Nov-12-2013,Irrational Games,Action | Shooter | Shooter | First-Person | Sci-Fi | Sci-Fi | Arcade,XGN,80,With the first story add-on for Bioshock Infinite we find ourselves back in Rapture and we absolutely loved it. Some parts are even scarier than Infinite with the Splicers as the point of attention. However with only two hours it’s too short for a magnificent add-on.
Horse Life,DS,Nov-6-2007,Neko Entertainment,Simulation | Miscellaneous | Virtual Life | Virtual | Virtual Life,Nintendojo,90,The simulation and action components of in Horse Life work surprisingly well together striking a perfect balance.
Serious Sam Double D XXL,Xbox 360,Feb-20-2013,Mommy's Best Games,Action | Shooter | Shooter | Third-Person | Sci-Fi | Sci-Fi | Arcade,Gaming Age,91,Since this isnt your usual Sam Stone outing and not even your usual platform shooter it may seem like a risk at first but once you play it youll be hooked on Serious Sam DD XXL. At 800MSP… this is one of those games that just feels right.
Throne of Darkness,PC,Sep-24-2001,Click Entertainment,Role-Playing | Action RPG | Action RPG,GameZone,95,A terrific title; it is entertainment-rich and one of those games that makes a mockery of time because it will fly when you play.
Nintendo Labo: Toycon 02 Robot Kit,Switch,Apr-20-2018,Nintendo,Miscellaneous | Party / Minigame,Wired,90,You wont find endless fun here but you can play around for many hours before feeling like youve mastered the game.
The Charnel House Trilogy,PC,Apr-16-2015,Owl Cave,Adventure | General | Point-and-Click,Twinfinite,100,Exploring themes of horror personal relationships and personal agency The Charnel House Trilogy weaves a fantastic tale that is well-written and relatively well-acted.
Galactic Assault: Prisoner of Power,PC,Sep-12-2007,Wargaming.net,Strategy | Turn-Based | Sci-Fi | General,Gaming Nexus,80,But Galactic Assault: Prisoner of Power is certainly worth a good look for the turn-based strategy fans out there and for those wanting something a few steps from the mainstream market.
TT Isle of Man: Ride On The Edge,Xbox One,Mar-6-2018,Kylotonn | Maximum Games,Racing | Arcade | Automobile,Jeuxvideo.com,85,Realistic and exhilarating TT Isle of Man lets you experience the rush of speed and danger without the risk of falling off the ramp. We cant guarantee your gamepad is safe though.
Avencast: Rise of the Mage,PC,Nov-8-2007,ClockStone Software,Role-Playing | Action RPG | Action RPG,RPG Fan,81,If youre looking for a short fun single-player romp through magical realms on your PC this game is a great choice to satisfy that urge.
Nancy Drew: The Creature of Kapu Cave,PC,Oct-19-2006,Her Interactive,Adventure | General | General | Point-and-Click,Computer Games Magazine,80,Its a guilty pleasure but one with good puzzles. [Mar 2007 p.72]
Ninja Blade,Xbox 360,Apr-7-2009,From Software,Action Adventure | Modern | General | Modern | Linear,GamePro,100,Ninja Blade is a game full of awesome moments. Its not incredibly deep and it wont redefine the genre but its a kick-ass title that will please action junkies looking for an adrenaline kick.
Mega Man X8,PlayStation 2,Dec-7-2004,Valuewave Co. |Ltd.,Action | Platformer | 2D,BonusStage,90,This game is thoroughly enjoyable from start to finish even when you are dying over and over. Like Prince of Persia its that one time you actually make it all happen that has you forgetting how many times you hit retry.
Deliver Us The Moon,PC,Oct-10-2019,KeokeN Interactive,Adventure | General,Games.cz,80,Deliver Us the Moon will captivate you by its fantastic atmosphere originating from ever- changing environments brilliant audio and heavy questions concering us all. It’s just a shame that many potentially awesome systems were left stuck halfway there on the road to completion.
Fortune Street,Wii,Dec-5-2011,Marvelous AQL,Miscellaneous | Board Games | Board Games | Board / Card Game,The A.V. Club,91,A rich frantic fascinating strategy game that makes Monopoly comparisons feel inadequate.
Top Spin 3,Wii,Jun-23-2008,Pam Development,Sports | Traditional | Individual | Tennis | Tennis,Gameplanet,85,A fast paced fluid tennis simulation. The steep learning curve will put off those wanting a quick arcade tennis bash but if you take the time to learn the game it is a rewarding fun experience.
Minecraft: Story Mode - Episode 4: A Block and a Hard Place,PC,Dec-22-2015,Telltale Games,Action Adventure | Adventure | Point-and-Click | Linear,Attack of the Fanboy,80,Minecraft: Story Mode Episode 4 continues the momentum from the previous episode in true Telltale fashion. Many of the series flaws remain but many more have been fixed. The accelerated pace of the narrative really helps here as well with the story of the Wither Storm coming to a close in both fun and surprisingly dramatic ways.
BloodRayne: Betrayal,Xbox 360,Sep-7-2011,WayForward,Action | Action Adventure | Shooter | Fantasy | General | Fantasy | Third-Person | Fantasy,Gaming Nexus,91,If youre a fan of classic Castlevania games and are looking for a good (but fair) challenge look no further than BloodRayne: Betrayal.
The Evil Within,PC,Oct-13-2014,Tango Gameworks,Horror | Action Adventure | Horror | Survival,GameStar,85,The Evil Within has achieved something that not many games have lately: It scared me. Thanks for Mikami-san!
Rango,Xbox 360,Mar-1-2011,Behaviour Interactive,Action Adventure | Historic | General | Historic,Game Chronicles,92,Rango is one of those rare movie games that is actually good. Actually its fantastic! It also doesnt require you to have seen the film or know anything about these characters. Rango is just as charming as Gex or Abe (from Oddworld) and he stars in one of the best action-platformers of this generation. If you have kids or just want to feel like one for a couple days Rango is a must-own title.
Little Red Riding Hood's Zombie BBQ,DS,Nov-6-2008,EnjoyUp Games,Action | Shooter | Shooter | Rail | Rail,Gaming Nexus,100,Silly name aside this is one of the most creative action 2D shooters I have seen in a long time.
Go! Go! Break Steady,Xbox 360,Jul-23-2008,Little Boy Games,Action | Miscellaneous | Rhythm | Music | Music,GameFocus,84,The music is catchy.
Destroy All Humans!,Xbox One,Jul-28-2020,Black Forest Games,Action Adventure | General,SomosXbox,82,Destroy All Humans! brings the beginning of sci-fi back and improves the 2005 game. Its fun the gameplay is well executed and the sense of humour and cliches are still there. Dont miss the opportunity to destroy all humans because Crypto-137 and Pox deserve a chance.
The Long Journey Home,PC,May-30-2017,Daedalic Studio West,Action Adventure | General,Impulsegamer,88,Each play through is going to be different and it’s simple enough that it makes for a good pick up and play title. It also has one of the nicest notes I’ve seen on a game recently when you go to quite it tells you your game will be saved… to often these days (especially with console ports etc) you can’t be too sure if you’re at a point that will be saved or if when you return you will find yourself some way back in your journey… so it’s a small but nice element.
Spider-Man: Battle for New York,DS,Nov-14-2006,Torus Games,Action | Platformer | Platformer | 2D | 2D,PGNx Media,85,Spider-Man: Battle for New York boasts fun 2D gameplay mixed with an impressive 3D presentation. The game’s biggest fault is that it hasn’t made any significant strides since last year but it remains one of the most fun 2D action games on the Nintendo DS.
Tom Clancy's Splinter Cell Pandora Tomorrow,Game Boy Advance,Mar-24-2004,Ubisoft,Action Adventure | Modern,Cheat Code Central,90,Probably the most addicting aspect of this game is that you never really know what to expect. The suspense can virtually kill you.
Harry Potter: Quidditch World Cup,GameCube,Oct-28-2003,Electronic Arts,Sports | Alternative | Other,GMR Magazine,80,The highest compliment we can give EAs portrayal of JK Rowlings magic-infused faux sport is that its so much fun (for fans and nonfans alike) that it makes us wish Quidditch were actually real.
NBA Jam,Xbox,Sep-23-2003,Acclaim,Sports | Traditional | Basketball | Arcade,XboxAddict,90,The new dunks and animations look spectacular and really light up your TV screen.
Line of Sight: Vietnam,PC,Mar-5-2003,Nfusion,Action | Shooter | Shooter | First-Person | Historic | Arcade,PC Format,83,Not wholly innovative but a rewarding tactical shooter.
Driven,Game Boy Advance,Nov-28-2001,Crawfish Interactive,Driving | Racing | Formula One,TotalGames.net,91,Driven really takes a step forward in playability by actually injecting intelligence plot and emotion into the traditionally faceless racing genre.
Batman: Vengeance,PlayStation 2,Oct-15-2001,Ubisoft,Action Adventure | Fantasy,GameSpy,80,If youre looking to experience the world of the caped crusader (and walk a mile in his boots) you will surely have bat-barrels of fun with this title. Those gamers interested in more depth of gameplay other than punch jump destroy and rescue should look elsewhere.
Starship Troopers: Terran Ascendancy,PC,Nov-7-2000,Blue Tongue Entertainment,Action | Strategy | Real-Time | Shooter | First-Person | Sci-Fi | Tactics | Sci-Fi,PC Gameworld,95,A great combination of real-time strategy with a primary focus on team tactics and intense 3D action.
Break 'Em All,DS,Jun-20-2006,Warashi,Action | General | General | Arcade,Digital Entertainment News,83,A mighty fine take on the genre. A solid game thats worth owning.
The Simpsons Game,PlayStation 2,Oct-30-2007,Electronic Arts,Action | Platformer | 3D,Official Playstation 2 Magazine UK,80,Revolution in gameplay it aint but its razor-sharp premise and humour make this the best Simpsons game on the market. [Dec 2007 p.92]
MotoGP 08,Xbox 360,Oct-28-2008,Milestone S.r.l,Driving | Racing | Simulation | Motorcycle | Automobile | Street | Street,Games Master UK,88,In fact its the most exciting superbike racing weve played for a while. [Dec 2008 p.83]
Justice League Heroes,PlayStation 2,Oct-17-2006,Snowblind Studios,Role-Playing | Action RPG,Digital Entertainment News,88,Justice League Heroes may offer teams of two instead of teams of four when you play but its superior two-player dynamic and far superior story make Justice League Heroes more fun than Marvel Ultimate Alliance despite the eye-candy edge held by Activision’s title.
Root Letter,PlayStation 4,Nov-8-2016,Kadokawa,Adventure | Visual Novel,Digitally Downloaded,90,It’s rare that we have a game that genuinely deserves to be called elegant but Root Letter is that game. It takes a romantic nostalgic idea wraps it up in a mystery that is fun to piece together and does all of that within the context of one of the most beautiful examples of anime art you’ll ever see.
Lord of Magna: Maiden Heaven,3DS,Jun-2-2015,Marvelous Inc.,Strategy | Turn-Based | General | Fantasy,Digitally Downloaded,90,Lord of Magna is pure comfort gaming. It wont dazzle you with its production values nor will it break your mind over its philosophy or test your skills at JRPGs with its difficulty. Instead just like the heros obsession with adopting new people into his ever-growing family this is a game that youll develop a deep and personal attachment to because it was built with a purity of intention that is so rare these days and tugs on the heart strings in just the right way.
Scribblenauts Unmasked: A DC Comics Adventure,PC,Sep-24-2013,5TH Cell,Puzzle | Action | Platformer | Platformer | 2D | 2D,Slant Magazine,90,What might have been an assembly-line recherché plot serves as a love letter to fans covering the vast history of the DC Universe with both respect and a sense of humor.
The Occupation,PC,Mar-5-2019,White Paper Games,Adventure | 3D | First-Person,Cultured Vultures,85,The Occupation is a great experience that will have you breaking a sweat as you attempt to use every last second you have to discover the truth about the Turing Incident.
Tesla Effect: A Tex Murphy Adventure,PC,May-7-2014,Big Finish Games,Adventure | General | General,Pelit (Finland),85,If you havent experienced the multimedia revolution back in the 90s theres no point to start now. Tesla Effect is a design drug for us who marveled the magnificent pre-rendered graphics of Rebel Assault and cursed Phantasmagoria to hell. Retrofitted with high-definition videos and polygon graphics Tesla Effect is a modern relic in the most positive way possible. [June 2014]
Game Dev Tycoon,PC,Apr-28-2013,Greenheart Games,Strategy | Tycoon | Management | Tycoon | Business / Tycoon,Pelit (Finland),85,This little game of making games is sure to leave its mark in history with its witty marketing campaign which seriously kicked pirate booty. The game itself is really funny little game for a couple of nights although after the campaign theres only little to keep you entertained. [June 2013]
Lost Magic,DS,Apr-25-2006,Taito Corporation,Role-Playing | Action RPG | Action RPG,Next Level Gaming,95,If you own a DS buy it. If there is a gaming bone in your body you will be more than happy with the purchase. I don’t know if I would call Lost Magic a system seller but put the game together with the new DS Lite and you’ve got a pretty compelling argument.
Smash Court Tennis 3,PSP,Jul-16-2007,Namco Bandai Games America | Namco Bandai Games,Sports | Traditional | Individual | Tennis | Tennis,Play.tm,90,The most accomplished tennis simulation Ive ever played and I really liked VT. That says it all really.
EQQO,Switch,Feb-7-2020,Parallel Studio,General | Puzzle,XGN,80,EQQO is a fun puzzlegame that lets you enjoy a strong story about a boy and an egg. The game features more than 30 levels but takes only four hours to complete. The puzzles are not difficult except a few of them. Because of this the game never makes you think too long before proceeding through a level. Still EQQO is a game you should definitely try.
Close to the Sun,PlayStation 4,Oct-29-2019,Storm in a Teacup,Adventure | 3D | First-Person,Video Chums,80,If you like first-person adventure games of the horror and mystery variety then youll definitely enjoy Close to the Sun.
Marvel's Guardians of the Galaxy - Episode 4: Who Needs You,PlayStation 4,Oct-10-2017,Telltale Games,Action | Adventure | General | 3D | Third-Person,SpazioGames,80,Who needs you? is a very well-written episode and it is intriguing to notice that it just doesnt care about the not-so-interesting villain anymore. Players choices now have an actual weight and we are curious to learn how the final episode will deal with it.
iO,Xbox One,Feb-14-2017,Gamious,Puzzle | Action,ICXM,80,With so many mediocre platforming games flooding stores these days it’s refreshing to see something unique. Although at face value iO seems quite bare the challenging level design and interesting mechanics make it worth a look at if you like puzzles.
Earth's Dawn,PlayStation 4,Nov-1-2016,One or Eight,Action | Beat-'Em-Up | 2D,COGconnected,88,Earth’s Dawn is a great game. If you’re at all a fan of 2D beat-em-ups 2D shoot-em-ups or action RPGs I highly suggest you play it.
Age of Empires II: HD Edition,PC,Apr-9-2013,Ensemble Studios | Hidden Path Entertainment,Strategy | Miscellaneous | Real-Time | Compilation | Historic | Command,Gamer.no,90,Age of Empires II recaptures its status as a classic with an HD remake filled to the brim with content. With eight campaigns a robust multiplayer Steam Workshop integration for modders and a map editor strategy fans will find that Age of Empires II HD is definitely worth the price of admission.
Enslaved: Odyssey to the West - Pigsy's Perfect 10,Xbox 360,Nov-23-2010,Ninja Theory,Action Adventure | Modern | General | Modern,GameCritics,90,Pigsys Perfect 10 is exactly the sort of DLC that I love the most-it builds on a character in a way not seen during the main game but of equal import the gameplay offered was not only interesting but substantial enough to stand on its own.
Magnetica,DS,Jun-5-2006,Mitchell,Miscellaneous | Puzzle | Puzzle | General | Puzzle | Matching | General,GameZone,83,Magnetica is no Tetris DS but it certainly is an addictively enjoyable Nintendo DS game puzzle fans will definitely want to have when they’re in the mood for a good portable puzzler.
Ty the Tasmanian Tiger 3: Night of the Quinkan,PlayStation 2,Oct-12-2005,Krome Studios,Action Adventure | Fantasy,BonusStage,81,Variety accessibility value fun and buckets of content is what the TY the Tasmanian Tiger franchise is all about and never has Krome done a better job at pulling all of these elements together than they have in TY 3.
Ty the Tasmanian Tiger 3: Night of the Quinkan,GameCube,Oct-12-2005,Krome Studios,Action Adventure | Fantasy,GameShark,83,An excellent game that I honestly dont think could have been any better.
Deadlight,Xbox 360,Aug-1-2012,Tequila Works,Action | General | Platformer | Platformer | 2D | 2D,XboxAddict,90,The quality of content is amazing and when you combine the psychotic storyline with the fluid gameplay and top it off with amazing use of the Unreal engine for graphics and a soundtrack that will drive suspense deep into your soul Deadlight is easily one of the best Xbox Live Arcade games to come out this summer or arguably this year.
The Bureau: XCOM Declassified,Xbox 360,Aug-20-2013,2K Marin,Action | Shooter | Shooter | First-Person | Third-Person | Sci-Fi | Sci-Fi | Tactical | Arcade,GamesBeat,80,The Bureau is Enemy Unknown’s hyperactive younger sibling who delivers something different while still fitting in well with its predecessors.
