title , platform , release_date , developer , genres , reviewer , metascore , review
Digimon World Data Squad,PlayStation 2,Sep-18-2007,Bec,Role-Playing | General,Game Chronicles,55,Digimon World Data Squad was decent as far as gameplay was concerned but the graphics weren’t the best. I’ve seen better cel-shaded games on the PS2 than this title.
Six Flags Fun Park,Wii,Mar-3-2009,7 Studios,Action | Miscellaneous | General | Party | Party / Minigame,Cheat Code Central,48,Games are hard to control repetitive and not very fun. Single-player mode is tedious. Play value is how much the game has to offer not just replayability.
Monster Jam,Xbox 360,Nov-13-2007,Torus Games,Driving | Racing | Simulation | Truck | Truck | Automobile,Games Master UK,58,A frivolous racer with a hefty price tag but brief brainless appeal. [Aug 2008 p.83]
Ghostbusters: Sanctum of Slime,PC,Mar-23-2011,Behavior Studios,Action Adventure | Modern | Sci-Fi | Sci-Fi | General,MEGamers,50,While they may have had the intention to try the game from another approach they managed to make a very sub-mediocre game that would only serve to kill time or let children play.
Power Rangers Super Megaforce,3DS,Oct-28-2014,Bandai Namco Games | 7thChord,Action | General,Worth Playing,45,Though it is a much better effort than the prior game Power Rangers: Super Megaforce is a game that is fine with being mediocre.
Quantum Theory,PlayStation 3,Sep-28-2010,Tecmo,Action | Shooter | Shooter | Third-Person | Fantasy | Fantasy | Arcade,Hardcore Gamer,55,Quantum Theory has a lot of problems which is a shame because there is certainly the workings of a great game here even if it is derivative.
John Deere: Harvest in the Heartland,DS,Nov-20-2007,Black Lantern Studios,Strategy | Tycoon | Management | Tycoon | Business / Tycoon,Worth Playing,54,For the most part John Deere: Harvest in the Heartland is not a bad game. It is unfortunately a boring game with little incentive to play for longer than it takes to afford the tractor and ride it around for a while (maybe five hours which is very little for a simulation).
New Rally-X,Xbox 360,Dec-27-2006,Bandai Namco Games,Action | Driving | General | General | Arcade,GameSpot,47,New Rally-X wasnt a terribly exciting game when it was released in 1981 so its tough to get worked up about an arcade-perfect version of it 25 years later.
Harry Potter and the Deathly Hallows Part 2,PC,Jul-12-2011,None,Action | Shooter | Shooter | Third-Person | Fantasy | Fantasy | Arcade,GameStar,49,We didnt expect part 2 to be better than part 1 but it scores 49 instead of the 48 points of the predecessor. Only 33 more Harry Potter games to go to be as good as the first one from 2002.
FIFA 20: Legacy Edition,Switch,Sep-27-2019,Electronic Arts,Sports | Team | Soccer | Sim,Vooks,40,Theres no reason to buy FIFA 20 on the Switch unless you can find it cheaper than FIFA 19 or youre a mad football fan in need of the latest rosters.
Soldner: Secret Wars,PC,Jun-22-2004,Wings Simulations,Action | Shooter | Shooter | Third-Person | Tactical | Modern,GameZone,52,The finished product really let me down due to tons of problems - bad AI sloppy controls and slow gameplay.
Spuds Unearthed,PlayStation 4,Apr-24-2020,Gamedust,Strategy | Real-Time | General,The Digital Fix,60,Spuds Unleashed was not a bad game in fact I grew to somewhat enjoy it. I just feel it took too long to get to grips with the controls and the aiming was sometimes too inaccurate to be enjoyable. If you persevere you can get over this issue I just feel most people will be put off well before then.
Hatred,PC,Jun-1-2015,Destructive Creations,Modern | Action | Shooter | Third-Person | Shoot-'Em-Up | Arcade | Top-Down,Game Informer,55,For all of the shock and hullaballoo following its path toward release Hatred is nothing special or particularly egregious in the world of video game violence except for the fact that it relies on that violence alone. The game takes itself extremely seriously and has plenty of extremely violent content and murder but it ends up feeling more like camp.
Flushed Away,PlayStation 2,Oct-24-2006,Monkey Bar Games,Action | Platformer | 3D,Official Playstation 2 Magazine UK,50,Meant for younger gamers Flushed Away lacks the lemon-fresh tinge that would separate it from all the other cartoon platformers clogging the system. [Christmas 2006 p.96]
New Gundam Breaker,PlayStation 4,Jun-22-2018,Bandai Namco Games,Action | General,SpazioGames,60,There are some really good things in New Gundam Breaker but others are terribly wrong. We would recommend playing one of the other far superior Gundam games.
PDC World Championship Darts 2008,PSP,Jun-16-2009,Oxygen Interactive,Sports | Alternative | Individual | Other | Other,Da Gameboyz,53,The game’s inadequate control scheme and frustration level is what really brings the enjoyment down.
PlayStation Move Ape Escape,PlayStation 3,Jul-5-2011,SCE Japan Studio,Miscellaneous | Party | Party | Party / Minigame,Games Master UK,52,Long-term Ape fans will be disappointed. [Sept 2011 p.92]
1950s Lawn Mower Kids,DS,Nov-3-2011,Zordix,Miscellaneous | General | General,Official Nintendo Magazine UK,41,Theres a certain amount of tension as the clock ticks but moving the stylus up and down to mow lawns is both fiddly and a bit dull - you really need to keep all three mowers running at once to succeed. Add in a ravenous dog that wants to bite chunks out of your kids and the result is a gruelling unforgiving... well chore.
Final Fight: Streetwise,PlayStation 2,Feb-28-2006,Capcom,Action | Beat-'Em-Up,eToychest,50,Everything Final Fight made great is conspicuously absent in Streetwise.
Zathura,PlayStation 2,Nov-2-2005,High Voltage Software,Action Adventure | Sci-Fi,VGPub,55,I don’t care how much you loved the film do not buy this game. If your children absolutely loved the movie then give Zathura a rental at most for them to get their thrills.
The Elder Scrolls: Blades,Switch,May-14-2020,Bethesda Game Studios,Role-Playing | Western-Style,Hobby Consolas,60,Blades is a free to play dungeon crawler set in the Elder Scrolls universe with some interesting ideas but repetitive even boring levels and poor combat mechanics.
Pac-Man Party 3D,3DS,Nov-8-2011,Namco Bandai Games,Miscellaneous | Party | Party | Party / Minigame,Nintendo Gamer,50,Plays like a second-rate attempt to rip off a series thats not enjoyed a distinguished recent past itself. [March 2012 p.99]
G.I. Joe: The Rise of Cobra,PlayStation 3,Aug-4-2009,Double Helix Games,Action | General | General | Shooter | Third-Person | Arcade,Gaming Age,58,I personally would have preferred a classic Joe title since nostalgia seems to be in these days but for what’s it’s worth G.I. Joe: The Rise of Cobra video game is exactly what you would expect from a film to game translation nothing more nothing less.
Sonic the Hedgehog,PlayStation 3,Jan-30-2007,Sonic Team,Action | Platformer | Platformer | 3D | 2D | 3D,PSM3 Magazine UK,47,It is worth a rent however just to savour the few good bits laugh at all the glitches... and to start crying when you remember what Sonic games used to be like in the 90s. Sob.
Super Dungeon Bros,PlayStation 4,Nov-1-2016,React Games,Action | General,DarkStation,50,What we have in the end is a game that charms you with how it looks and feels but then does nothing to keep your attention. It shows you that it doesnt want to be generic; that it genuinely wants to be an entertaining and memorable experience. However its shallow repetitive and tedious- things that were probably meant to be obscured by its broken online mode. With its likable premise and art style this one really makes you wish it were better than it is. There seems to be a gore-free gem in every genre. Super Dungeon Bros is not one of them.
Omerta: City of Gangsters,Xbox 360,Feb-12-2013,Kalypso | Haemimont Games,Simulation | Strategy | General | General | General,X-ONE Magazine UK,50,Has far too many rough edges and faults to come close to Firaxis brilliance. [Issue#95 p.82]
MLB Slugfest 20-04,Game Boy Advance,Mar-18-2003,Handheld Games,Sports | Traditional | Baseball | Arcade,Nintendo Power,54,Pitching and hitting play control are intuitive but fielding control is sorely lacking. [Apr 2003 p.135]
ECW Anarchy Rulz,PlayStation,Aug-18-2000,Acclaim,Action | Fighting | Wrestling,GamePro,50,Save your money for SmackDown 2 or any of THQs other upcoming wrestling titles.
Star Wars The Clone Wars: Republic Heroes,Xbox 360,Oct-6-2009,Krome Studios,Action Adventure | Sci-Fi | Sci-Fi | General,Meristation,50,This Clone Wars game is not the ideal game. It has the potential but it lacks the visual the gameplay and the appeal. Its boring repetitive and short a game just for hardcore Star Wars lovers.
Yaiba: Ninja Gaiden Z,PlayStation 3,Mar-18-2014,Spark Unlimited | comcept,Horror | Action Adventure | General | Horror | Survival | Linear,3DJuegos,60,Yaiba gets some of the important parts right when it comes to a Hack and Slash Game but at the same time it has its issues with length camera and story.
America's Army: True Soldiers,Xbox 360,Nov-15-2007,Red Storm Entertainment,Action | Shooter | Shooter | First-Person | Modern | Modern | Arcade,Planet Xbox 360,49,In total the whole Basic Training experience lives up to the basic in the title and will take you an hour to complete.
Harry Potter and the Deathly Hallows Part 2,PlayStation 3,Jul-12-2011,EA Bright Light,Action | Shooter | Shooter | Third-Person | Fantasy | Fantasy | Arcade,3DJuegos,54,Part II has new characters and new enchantments but overall the game falls short of all expectations.
The Golden Compass,DS,Dec-4-2007,Artificial Mind and Movement,Action Adventure | Fantasy | General | Fantasy,Pocket Gamer UK,50,A side-scrolling adventure based on a great book with platforms fighting and puzzles to negotiate. Some levels are fun as is the touchscreen alethiometer but a few good puzzles aside its nowhere near as good as it should have been.
Myst,DS,May-13-2008,Hoplite Research,Adventure | 3D | First-Person | Fantasy | Fantasy,Pocket Gamer UK,50,Myst is a brilliant adventure game but without the oomph to show off its gorgeous visuals and sound this DS version is most disappointing.
Dead or Alive Xtreme 3: Fortune,PlayStation 4,Mar-24-2016,Team Ninja,Sports | Volleyball | Team,Multiplayer.it,60,Dead or Alive Xtreme 3 does nothing to hide its fanservice nature; besides that the product is still fun to play and able to exercise a certain fascination. But little or nothing has changed since the old episodes with a clearly reduced budget that has even led to cuts.
Surgeon Simulator: Experience Reality,PlayStation 4,Dec-3-2016,Bossa Studios,Simulation | Virtual | Career,PlayStation Universe,45,Far less fun than both it could and should have been Surgeon Simulator ER is undone by poor PSVR implementation and lack of additional content over the previous non-VR release.
Cruis'n  Exotica,Nintendo 64,Oct-16-2000,Gratuitous Games,Driving | Racing | Arcade,IGN,57,Only fun for a very brief moment really and once that moment passes youre left with a very bland very dated racer.
Backyard Wrestling 2: There Goes the Neighborhood,Xbox,Nov-16-2004,Paradox Development,Action | Fighting | Wrestling,IGN,56,But in its current form and with so many other better wrestling titles out there its mediocrity is the only thing thats exceptional about it.
Dead Alliance,Xbox One,Aug-29-2017,IllFonic | Maximum Games | Psyop,Action | General | Shooter | First-Person | Tactical,GameSpew,50,Despite its problems if you’re a keen online gamer and haven’t grown tired of the zombie epidemic as of yet Dead Alliance may be worth a shot. Just try to forgive its less than stellar presentation. Oh and forget about the single player add-on; it’s really not worth your time or money.
Will of Steel,PC,Feb-4-2005,Gameyus Interactive,Strategy | Real-Time | Military | General | Military,IGN,60,Though there are some good concepts and admirable intentions here the game just seems unfinished. Performance issues aside the horrible pathfinding sticky interface and bizarre line of sight problems all point to a game that was rushed out too early.
Aliens: Colonial Marines,PlayStation 3,Feb-12-2013,Gearbox Software,Action | Shooter | Shooter | First-Person | Sci-Fi | Sci-Fi | Arcade,Playstation Official Magazine Australia,50,As a shooter you’ve been here a hundred times before. As an Aliens game it suffers the pressure of the legacy on which it’s built and the story is diabolically woeful. Game over man. [April 2013 p72]
Rise of the Guardians,Xbox 360,Nov-20-2012,Torus Games | D3Publisher,Adventure | General | General,4Players.de,52,The curse of the license strikes again. The action reminds me of Gauntlet and actually the Guardians stay as shallow and monotonous as the retro classic. No challenge and no variety make it difficult to appreciate the colorful art design.
Star Wars The Clone Wars: Republic Heroes,PlayStation 3,Oct-6-2009,LucasArts | Krome Studios,Action Adventure | Sci-Fi | Sci-Fi | General,Vandal,55,This new Star Wars videogame doesnt make the most of the new generation power but also is a boring and dull action game with no variety in its contents.
Tron,Xbox 360,Jan-9-2008,Backbone Entertainment,Action | General | General,Planet Xbox 360,51,A disappointing experience. Leave this one in your childhood memories where you did not mind how shallow it was.
Farscape: The Game,PC,Aug-8-2002,Red Lemon Studios,Action Adventure | Sci-Fi | Sci-Fi | General,Entertainment Weekly,58,Not quite the challenge hardcore gamers or fans of the show are looking for. [20 Sept 2002 p.159)
Justice League Heroes,DS,Oct-17-2006,Sensory Sweep,Role-Playing | Action RPG | Action RPG,GameSpot,50,On the Nintendo DS Justice League Heroes is a halfhearted beat-em-up game that does very little to make you feel as if youre controlling your favorite comic book characters.
Gardening Mama 2: Forest Friends,3DS,Apr-29-2014,Racjin,Simulation | Strategy | General | Virtual | Career,God is a Geek,50,After a bright start Gardening Mama’s irritating faults will have you wanting to throw in the trowel.
Ben 10: Omniverse,Wii U,Nov-18-2012,Vicious Cycle,Role-Playing | Massively Multiplayer Online | Fantasy | Action | General | General,Gamereactor Sweden,50,Has its charm but is mainly plain boring.
Hot Wheels: Beat That!,Xbox 360,Sep-26-2007,Eutechnyx,Driving | Racing | Arcade | Arcade | Automobile,Planet Xbox 360,64,Hot Wheels: Beat That is the kind of battle racing game that will score well with the younger crowd that the 360 too often forgets about. If you are still of the age where you enjoy the occasional spin around the room with a die-cast car this will be right up your alley. For the rest the shallow repetitive gameplay will wear on you after a few hours.
TMNT: Mutant Melee,Xbox,Mar-15-2005,Konami Computer Entertainment Hawaii,Action | Fighting | 3D,IGN,55,It lacks the humor and charm of the original show and even the new one for that matter. It gives you plenty of characters but no real reason to prefer one to the other.
Naughty Bear,PlayStation 3,Jun-25-2010,Artificial Mind and Movement,Action | General | General,Impulsegamer,55,In the end Naughty Teddy had the character premise and even the story however the gameplay needed some more polishing.
Bliss Island,Xbox 360,Mar-12-2008,Pompom Software,Miscellaneous | Puzzle | Puzzle | General | General,Eurogamer,50,Bliss Island is about as uninspired as mini-game compilations get with a flavourless selection of challenges and a half-hearted attempt at adding charm and character.
Jeremy McGrath Supercross 2000,PlayStation,Jul-14-2000,Acclaim,Driving | Racing | Motorcycle | Motocross,Happy Puppy,50,Cloggy rutty a little bit old and just a little too safe -- precisely the sensations one is trying to avoid with a game based on motocross.
Transformers: Rise of the Dark Spark,PlayStation 4,Jun-24-2014,Edge of Reality,Action Adventure | Sci-Fi | General,Eurogamer Portugal,50,It’s not really good game or a really bad one it stays somewhere in the middle.
Funk of Titans,Xbox One,Jan-9-2015,A Crowd of Monsters,Action | Platformer | 2D,Meristation,55,Funk of Titans is a simple and direct platform game in firsts stages. But its also too repetitive with a weak level design and irregular graphics.
RollerCoaster Tycoon World,PC,Nov-16-2016,Nvizzio Creations,Tycoon | Strategy | Management | Business / Tycoon,PC Games,46,Just call the bulldozer already: This theme park ruin is ready for demolition and is neither safe nor enjoyable to play in. Better get Planet Coaster asap.
Air Conflicts: Vietnam,PC,Oct-2-2013,bitComposer Games | bitComposer,Action | Simulation | Flight | Flight | Combat,GameWatcher,50,There are lots of good ideas here variations in objectives AI companions skill building and numerous aircrafts to fly but it all feels so bland mundane even.
Asphalt 3D,3DS,Mar-22-2011,Gameloft,Driving | Racing | General | General | Arcade | Automobile,Nintendo Power,60,Despite appropriating elements from the popular Need for Speed: Hot Pursuit and Burnout franchises Asphalt 3D is an unexceptional arcade-racing title. [April 2011 p.86]
Fast Draw Showdown,Wii,Jan-4-2010,Digital Leisure Inc. | Digital Leisure,Action | Shooter | Shooter | First-Person | Light Gun | Light Gun | Modern,Zentendo,60,While the difficulty does come close to being cheap at times it’s not to the point of making you want to stop playing the game forever. If you have an extra five bucks to burn give it a shot.
NBA Live 14,PlayStation 4,Nov-19-2013,EA Sports,Arcade | Sports | Traditional | Team | Basketball | Arcade,Hardcore Gamer,50,After such a long absence this is a disappointing effort to say the least. EA has promised that they will remedy many of the predominately visual issues that plague it but until that or a drastic price drop occurs there’s simply no reason to own NBA Live 14 with NBA 2K14 in existence.
Dynasty Warriors 6,PlayStation 2,Nov-18-2008,Koei | Omega Force,Action | Beat-'Em-Up,Playstation: The Official Magazine (US),50,After eight years. the basic gut-level hack-and-slash action hasnt changed much and that makes it hard to keep caring about Dynasty Warriors. [Jan 2009 p.83]
Justice League: Chronicles,Game Boy Advance,Nov-12-2003,Full-Fat,Action | Platformer | 2D,Nintendo Power,58,The characters are big and bold and the pace is quick but the characters actions are limited to running jumping and punching even though they should be capable of much more. [Jan 2004 p.161]
Ice Age: Continental Drift - Arctic Games,Xbox 360,Jul-10-2012,Activision,Action | Platformer | Platformer | 3D | 3D,Official Xbox Magazine UK,50,An average party game regurgitation. Not at this price. [Oct 2012 p.101]
Naughty Bear,Xbox 360,Jun-25-2010,Artificial Mind and Movement,Action | General | General,Game Chronicles,54,Naughty Bear would have been a great $15 Summer of Arcade game but as a standalone retail title I cant recommend a purchase until this hits the $20 bargain bin and even then your standards or at least your expectations had better be low.
Deadfall Adventures,Xbox 360,Nov-15-2013,The Farm 51,Action | Shooter | Shooter | First-Person | Fantasy | Fantasy | Arcade,GameCritics,50,I certainly appreciate what Deadfall Adventures was going for and Im always open to adventuring on a less-than-AAA scale but the over-reliance on shooting and the abysmal voice acting knock this afternoon-matinee romp down a few pegs.
Furu Furu Park,Wii,Jan-17-2008,Taito Corporation | 505 Games,Miscellaneous | Party | Party | Party / Minigame,1UP,50,The classic games are completely underutilized due to the time limits placed on them causing each to offer no more than a few minutes of gameplay. Theres fun to be had -- just dont expect it to last very long.
Battle: Los Angeles,PlayStation 3,Mar-22-2011,Saber Interactive,Action | Shooter | Shooter | First-Person | Sci-Fi | Sci-Fi | Arcade,PSFocus,48,A PSN game based on the new movie. This game is a first person shooter and the only thing you have to do is kill every alien that comes on your path. The graphical style is unique and nice but the rest of the game isnt great. Its repetitive and boring and the audio is bad.
Rengoku: The Tower of Purgatory,PSP,Apr-26-2005,Neverland,Action Adventure | Fantasy | General | Fantasy,IGN,60,It asks philosophical questions but it should have put that heavy thinking into the gameplay.
WWE 2K20,PlayStation 4,Oct-22-2019,Visual Concepts,Sports | Individual | Combat | Wrestling,Impulsegamer,56,Ugly unplayable and filled with glitches not even the biggest wrestling fan should pick up WWE 2K20 in its current state.
Mindjack,Xbox 360,Jan-18-2011,FeelPlus,Action | Shooter | Shooter | Third-Person | Sci-Fi | Modern | Arcade,MondoXbox,50,Interesting ideas like the multiplayer interactions arent supported by a suitable structure story and technical execution.
Enki,PC,Jul-31-2015,Storm in a Teacup,Adventure | 3D | First-Person,Multiplayer.it,50,Starting from some good ideas Enki fails to deliver the advertised repeatable experience. Theres also some creepy atmosphere around but it goes away too soon.
The Legend of Alon D'ar,PlayStation 2,Dec-4-2001,Stormfront Studios,Role-Playing | Action RPG,Hot Games,50,The Legend of Alon Dar goes for the big story (which is lame in its own way) and the big RPG feeling - but falls short on both counts.
Jeremy McGrath Supercross 2000,Dreamcast,Sep-29-1999,Acclaim,Driving | Racing | Motorcycle | Motocross,GameSpot,53,Music is a generic sampling of the pop-punk found in many games today but you wont hear much of it because its obscured by the incessant annoying buzz of motorbike engines.
Venetica,Xbox 360,Jan-11-2011,Deck 13,Role-Playing | Third-Person | Third-Person | General,Game Informer,55,Think Syfy original movie. [Mar 2011 p.98]
One Piece: Romance Dawn,3DS,Feb-11-2014,Bandai Namco Games,Role-Playing | General | General,Hardcore Gamer,50,One Piece: Romance Dawn is a great idea that was poorly executed. While fans and newcomers will appreciate the story the gameplay feels like an afterthought. It becomes bland after mere hours and starts to feel like you’re going through the motions. This is not the reaction you want in an RPG especially a long one like Romance Dawn.
Game Tycoon,PC,Mar-22-2006,Tri Synergy,Strategy | Tycoon | Management | Tycoon | Business / Tycoon,PC Gameworld,65,The great sim that could have been Game Tycoon is instead a dull entry in a genre that is already overflowing with dull entries.
Iron Man,PlayStation 3,May-2-2008,Secret Level,Action | General | General,GameTrailers,56,Iron Man has its occasional bright spots but the gameplay fluctuates between monotony and frustration. With technical meltdowns unsightly visuals and a jumbled plot line there are more than enough reasons to leave this junker on the scrap heap.
Ghostbusters: Sanctum of Slime,PlayStation 3,Mar-22-2011,Behavior Studios,Action Adventure | Modern | Sci-Fi | Sci-Fi | General,Playstation Official Magazine UK,50,It fatally crosses the streams after only a short amount of time. [June 2011 p.112]
Stormrise,PC,Mar-24-2009,Creative Assembly,Strategy | Real-Time | Sci-Fi | Sci-Fi | General,3DJuegos,59,We don’t know if the concepts of Stormrise will be followed for the future of the RTS genre in consoles but now it is a game pumped with great ideas though these are not well executed. Strategy hardcores can find in it interesting entertainment but as precursory of a new IP this first effort is pretty disappointing especially in this PC edition.
Star Trek The Video Game,Xbox 360,Apr-23-2013,Digital Extremes,Action Adventure | Sci-Fi | Sci-Fi | General,GamingTrend,48,It’s too bad that this game wasn’t better developed and given more time to polish. Instead of a fine dish of Klingon gagh we end up with poorly sung Klingon opera.
Touhou Kobuto V: Burst Battle,PlayStation 4,Oct-10-2017,CUBETYPE,Action | Fighting | 3D,Everyeye.it,60,If you are a fan of Touhou and just cannot do without evaluating your purchase we suggest you switch to the Switch version after a drop in price.
Mission: Impossible: Operation Surma,Game Boy Advance,Dec-2-2003,M4 Limited,Action | Platformer | 2D,AceGamez,50,The frustrating and sluggish gameplay is only marred further by some completely uninspiring visuals.
Dino Island,PC,Aug-24-2002,Monte Cristo Multimedia | Monte Cristo,Strategy | Tycoon | Management | Tycoon | Business / Tycoon,Gamer's Pulse,50,Graphical scalability and an intuitive interface are heavily outweighed by poor graphics and sound uninspired gameplay and a lack of scientific information about the dinosaurs you are exploiting.
Jazz and Faust,PC,Jun-13-2002,Saturn+,Adventure | 3D | First-Person | Modern,Just Adventure,75,Although I found the game enjoyable and challenging (youll have a jigsaw puzzle to solve -arghhhhhhh) the game does not present much in the innovation department and the storyline is a little weak. But hey this is the real deal - a good solid adventure yarn and I recommend it.
The Sopranos: Road to Respect,PlayStation 2,Nov-7-2006,7 Studios,Action Adventure | Modern,GamingTrend,47,For the sake of the people in our profession please quality check titles before publishing them. If at any point in the testing you sense an urgency to find something sharp and jab yourself with it repeatedly then make a mental note that it’s the fault of a poor game.
Final Fight: Streetwise,Xbox,Feb-28-2006,Secret Level,Action | Beat-'Em-Up,Kombo,55,It is not as good as The Warriors but if you can look past the SERIOUS glitches its a fun but short game.
G.I. Joe: The Rise of Cobra,Xbox 360,Aug-4-2009,Double Helix Games,Action | General | General | Shooter | Third-Person | Arcade,Cheat Code Central,58,The co-op functionality and the vast array of collectibles are nice additions on the surface but being unable to play with friends online and not unlocking anything substantial keeps the experience lackluster.
Fear Effect Sedna,PC,Mar-6-2018,Sushee,Role-Playing | General,Destructoid,50,Fear Effect Sedna shows that the developer truly knows its source material inside out but unfortunately the gameplay aspect remains lost. With poor voice-acting a broken almost unnecessary tactical system unreliable A.I. and flat action Sedna just isnt fun or compelling.
Block Factory,3DS,Apr-26-2012,Enjoy Gaming,Miscellaneous | Puzzle | General | Puzzle | General,NintendoWorldReport,40,Block Factory is a neat idea that is too ambitious for its own good.
Time and Eternity,PlayStation 3,Jul-16-2013,Image Epoch | Imageepoch,Role-Playing | Console-style RPG | Console-style RPG | Japanese-Style,Everyeye.it,50,Time and Eternity despite the promises its bland and uninspired. The game lacks everything that an RPG needs.
MC Groovz Dance Craze,GameCube,Nov-22-2004,Mad Catz,Miscellaneous | Rhythm | Dancing,GameZone,75,We dont want to work. Its not fun. MC Groovz Dance Craze makes it fun just as DDR has. The difference here is that you dont have to work as hard with this game. You can move at your own pace and work your way up to DDRs level.
Bloodforge,Xbox 360,Apr-25-2012,Climax Group | Climax Studios,Action | General | General,SpazioGames,55,Bloodforge is a game with great potential unfortunately a very bad technical realization states the failure of the product.
ArchLord,PC,Oct-3-2006,NHN Corporation,Role-Playing | Massively Multiplayer Online | Massively Multiplayer | Fantasy | Fantasy,Jolt Online Gaming UK,60,Archlord is a case of seen it before seen it better and the stuff we haven’t seen is going to end up more frustrating and hassle than it is worth.
Contra: Rogue Corps,Switch,Sep-24-2019,Konami,Action | Shooter | Shoot-'Em-Up | Top-Down,Destructoid,55,Its a shame because sometimes even when Im fighting the game Im enjoying myself.
Nickelodeon Kart Racers,PlayStation 4,Oct-23-2018,Bamtang | GameMill Entertainment,Racing | Arcade | Automobile,PlayStation Country,50,Nickelodeon Kart Racers is a disappointing misstep. It handles fine with some mildly interesting track designs. Sadly it struggles to really really lean into the cartoons individuality. This is a simple ride that wont offer much in the way of challenge and overall it lacks some care and attention that couldve provided something more compelling.
Coraline,Wii,Jan-27-2009,Papaya Studios | Papaya Studio,Adventure | General | General,Cheat Code Central,50,Other than the three or four hours of play youll get out of Coraline there isnt much left to be done.
Beyond the Law: The Third Wave,PC,Apr-2-2004,Magnum Games,Action | Shooter | Third-Person | Tactical | Modern,DailyGame,50,Is this game as bad as it seems? Not really but if killing terrorists is your pleasure you’re better off doing it in 3D with one of the Rainbow Six games and focusing your time on Al-Qaeda-like enemies not the local goombas.
Clash of the Titans,Xbox 360,Jul-27-2010,Game Republic,Action Adventure | Historic | General | Historic,XboxAddict,60,After the first hour or so of playing I wished I were playing a classic rather than putting up with a new game dressed up like a classic.
Brave: A Warrior's Tale,Xbox 360,Aug-4-2009,Collision Studios,Action | Action Adventure | Platformer | General | Historic | 3D,3DJuegos,49,Brave: A Warriors Tale for the Xbox 360 is a game only recommended for children who are just picking up gaming.
Zumba Fitness: Join the Party,Xbox 360,Nov-18-2010,Pipeworks Software | Inc.,Sports | Miscellaneous | General | Exercise / Fitness,GamingXP,50,If youre searching for some kind of musical workout this one might be made just for you. Otherwise there are better dance games out there as well as better fitness games.
Turning Point: Fall of Liberty,PlayStation 3,Feb-26-2008,Spark Unlimited,Action | Shooter | Shooter | First-Person | Historic | Historic | Arcade,IGN,50,Shooting Nazis in the streets of three major U.S. cities should be a non-stop thrill ride that has me on the edge of my seat. This game provides the opposite experience.
Family Party: 30 Great Games,Wii,Dec-2-2008,Tamsoft,Miscellaneous | Party | Party | Party / Minigame,GameZone,61,This is one of the few compilation games that actually passes the bar barely. I cant say that this is the one for you but there is some fun found in this title you just have to look.
SPRay,Wii,Dec-3-2008,EKO Software,Action Adventure | Fantasy | General | Fantasy,GamingExcellence,51,A game with the same mechanics but vastly improved controls combat and level design could be really enjoyable. SPRay while attempting to do this falls flat on its face in the process.
KURSK,PC,Nov-7-2018,Jujubee,Action Adventure | Survival,Eurogamer Italy,50,Kursk is an interesting idea on paper but the actual product falls short in many aspects. The gameplay is dull uninteresting and full of dead moments the production values are average at best.
Hello Neighbor,Xbox One,Dec-8-2017,tinyBuild,Action | Adventure | General | 3D | First-Person,Generación Xbox,60,Puzzles and stealth are the main attractions of this peculiar videogame by the Prussian Dynamic Pixels. A title full of good intentions but riddled with bad results.
Steel Horizon,DS,Mar-20-2007,Climax Group | Climax Studios,Strategy | Turn-Based | Wargame | Turn-Based | General,Pocket Gamer UK,50,Steel Horizon offers some strategic subtleties but the slowness of gameplay means it takes a very dedicated commander to unlock its twists and turns.
Stranger,PC,Mar-26-2008,Fireglow,Strategy | Real-Time | Fantasy | General | Fantasy,PC PowerPlay,50,Bearing in mind that you’ll need to do some serious thinking Stranger is otherwise a pretty thoughtful game and one that is worth a good many hours play. [Mar 2008 p.62]
Rock Revolution,PlayStation 3,Oct-15-2008,Zoe Mode | HB Studios Multimedia,Action | Miscellaneous | Rhythm | Music | Music,Gamer 2.0,50,On the whole Rock Revolution just falls short on every level.
MX vs. ATV Supercross Encore,PlayStation 4,Oct-27-2015,Rainbow Studios,Racing | General | Arcade | Automobile,Critical Hit,49,If you can look past the terrible controls barely optimised visuals useless trick system and erratic frame-rate issues then MX vs. ATV Supercross Encore might appeal to you.
CSI: Crime Scene Investigation: Fatal Conspiracy,Xbox 360,Oct-26-2010,Telltale Games,Adventure | General | General,Destructoid,50,For someone who actually enjoyed playing CSI: Deadly Intent the minor gameplay improvements here only led to an inadvertent feeling of repetitiveness minus the joy of those amusing cases from the last game.
Go! Sports Skydiving,PlayStation 3,Feb-7-2008,Light Weight,Sports | Alternative | Individual | Other | Other,Boomtown,60,Sky Diving remains a cheap and cheerful title that will get your Sixaxis muscles flowing again.
Prison Break: The Conspiracy,PlayStation 3,Mar-30-2010,ZootFly,Adventure | General | General,XGN,55,Prison Break: The Conspiracy shows you in the right way the whole prison and the story of Michael. Unfortunately the graphics scores far below and the gameplay is a little disappointing. These are the factors the final grade of this game is nearly enough.
Smashing Drive,Xbox,May-13-2002,Namco,Driving | Racing | Futuristic,Official Xbox Magazine,50,The ride is short and bittersweet. [June 2002 p.77]
ATV: Quad Power Racing,PlayStation,Aug-23-2000,Climax Group,Driving | Racing | Rally / Offroad,Daily Radar,50,Its fair to say that the interface stands out as one of the best weve seen in years. Shame we cant say the same about the game.
TMNT,DS,Mar-20-2007,Ubisoft Quebec,Action | Beat-'Em-Up | Beat-'Em-Up | 2D,Nintendo Power,55,Success gives you a feeling of accomplishment but the path is paved with frustration. [Apr 2007 p.87]
