title , platform , release_date , developer , genres , reviewer , metascore , review
The Escapists: The Walking Dead,Xbox One,Sep-30-2015,Team17,Action | General,COGconnected,65,While I wasn’t a fan of the resource management and crafting system as a whole due to frustration and lack of hints those with patience and who love experimentation will no doubt see hours pass by as they try to survive one more day to find that one item you’ve been searching for.
Exit 2,Xbox 360,Feb-25-2009,Taito Corporation,Miscellaneous | Puzzle | Action | Puzzle | Action,Official Xbox Magazine,60,It all moves at such a slow pace that theres no feeling of excitement or achievement in finishing a level. [May 2009 p.84]
M.A.C.H. Modified Air Combat Heroes,PSP,Feb-20-2007,VU Games,Action | Racing | General | General | Arcade | Other,IGN,59,Although the gameplay is fun and the controls are easy to master the fact that you can play the game for half an hour and see just about everything possible makes M.A.C.H. an experience you dont need to plunk your hard-earned money to purchase.
Help Wanted: 50 Wacky Jobs,Wii,May-12-2009,Hudson Soft,Simulation | General | General,GamesRadar+,60,More successful as a single-player experience which can be seen as good or bad depending on your inclination.
Gauntlet,Xbox 360,Nov-22-2005,Digital Eclipse,Action | General | General | Arcade,Game Chronicles,60,Hardcore Gauntlet players will probably buy yet another copy of this game if for no other reason than the ability to play multiplayer over Xbox Live which is admittedly a good reason to play what is otherwise a very dated and boring game that will try your patience rather than test your RPG skills.
Syphon Filter: The Omega Strain,PlayStation 2,May-4-2004,Sony Bend,Action | Shooter | Third-Person | Tactical | Modern,Gamenikki,60,Cooperative multiplayer and the basic gunplay thrills dont quite make up for bad control and ugly graphics.
Lords of the Realm III,PC,Mar-17-2004,Impressions Games,Strategy | Real-Time | Historic | General,netjak,62,Gameplay is horrendously simple...Ultimately Lords of the Realm 3 was a big letdown. It is still a rather decent game but nowhere near as deep as its predecessor.
Tao Feng: Fist of the Lotus,Xbox,Mar-18-2003,Studio Gigante,Action | Fighting | 3D,Electronic Gaming Monthly,45,Playing Tao Feng is a lot like diarrhea; the longer it lasts the more irritated you get. [May 2003 p.134]
Strike Fighters: Project 1,PC,Oct-27-2002,Third Wire,Simulation | Flight | Old Jet | Combat,Armchair Empire,60,Civilians steer clear: this is definitely one for the flyboys.
S.W.I.N.E.,PC,Nov-19-2001,Stormregion,Strategy | Real-Time | General | Tactics,ActionTrip,57,Not only is the game easy and uninventive but it also has few units a poor AI and happens to be one of the least stable games I played in a long time.
Tennis Masters Series,PC,Nov-18-2001,Microids,Sports | Traditional | Individual | Tennis | Tennis,GameSpot,59,Sluggish controls paper-thin career mode fictitious players and mediocre court graphics.
Hoard,PC,Apr-4-2011,Big Sandwich Games | Inc.,Action | General | General,XGN,60,Although the basic gameplay of Hoard is fun and entertaining the game offers little content. Its also a game that you have to play with friends. Luckily all of the game modes are playable online.
Juiced: Eliminator,PSP,Jun-28-2006,Juice Games,Driving | Racing | Simulation | GT / Street | GT / Street | Automobile,Eurogamer,60,Its a content-packed well-produced handheld game - they can put that on the box if they want - but the racings a bit boring the load-delays are too regular and too long its very punishing when you start getting somewhere and the lack of online options hurts it.
Party Hard,PlayStation 4,Apr-26-2016,Pinokl Games,Action | General,IGN Denmark,50,If it had been balanced for faster gameplay with more traps Party Hard would actually have been a fun action game. As it is now though the party never really gets going.
MS Saga: A New Dawn,PlayStation 2,Feb-21-2006,Bandai,Role-Playing | General,Official U.S. Playstation Magazine,60,MS Saga succeeds in creating one of the first truly accessible Gundam experiences while still giving the hardcore fans a reason to play. [Mar 2006 p.87]
Away: Shuffle Dungeon,DS,Oct-30-2008,Mistwalker | Artoon,Role-Playing | General | General,GamePro,60,An innovative and quirky experiment Away: Shuffle Dungeon never quite rises above simple hack-and-slash mediocrity.
Wild West Guns,Wii,Aug-4-2008,Gameloft,Action | Shooter | Shooter | Light Gun | Light Gun,Cheat Code Central,58,Though the presentation is tight the gameplay is quite dated and repetitive and at $10 (and 300 blocks of Wii memory) its no bargain.
World Championship Poker 2: Featuring Howard Lederer,PSP,Dec-11-2005,Crave,Miscellaneous | Parlor | Gambling | Gambling,Official U.S. Playstation Magazine,50,The simple infrastructure multiplayer adds some replay value but overall this port is poorly thought out. [Mar 2006 p.97]
Crash 'N' Burn,Xbox,Nov-16-2004,Climax Group,Driving | Racing | Arcade,G4 TV,60,This is not a game that will wow players with its graphics or its crash effects which are more half-cocked than insane but aggressive drivers who want to blow off steam will find Crash N Burn to be a smashing success.
Need for Speed Underground 2,DS,May-10-2005,EA Canada,Driving | Racing | Simulation | GT / Street | GT / Street | Automobile,GameSpy,60,Although the game isnt on the same level as its console counterparts the DS version holds its own.
Painkiller: Overdose,PC,Oct-26-2007,Mindware Studios,Action | Shooter | Shooter | First-Person | Fantasy | Fantasy | Arcade,Game Positive,58,Overdose suffers most from its overall lack of polish. Had the levels and balancing received a bit more attention this could have been another solid entry in the Painkiller series. There is still some mindless enjoyment to be had here but the dated presentation and slow loading times conspire to spoil that too.
Bee Simulator,Switch,Nov-12-2019,Varsav Game Studios,Simulation | General,Switch Player,50,Bee Simulator is a charming game but one that never fully realises its potential as a true simulator. While at times gameplay was enjoyable the overall experience felt limited and the experience was more akin to an interactive educational tale.
Morphite,Switch,Nov-2-2017,Crescent Moon Games,Action Adventure | General,Cubed3,40,While it has all the makings of a long-lasting space adventure Morphite lacks any real emotion in the story it tries to tell while lacking the denizens to populate the various planets found within. Everything feels quite empty and lifeless made further haunting by Myrahs need to scan everything on the planet while breaking into temples to steal the rare Morphites that turn out to be…not so rare. This feels more like a concept piece for a brand new title and its hard to justify this as a purchase for what it offers currently. The story is bland the procedural worlds are even blander and the side-quests are completely broken and poorly maintained.
The Chronicles of Narnia: The Lion The Witch and The Wardrobe,DS,Nov-14-2005,Amaze Entertainment,Action Adventure | Fantasy | General | Fantasy,Gamer's Hell,63,A big mix of somewhat clumsy gameplay and great use of the environmental conditions of the land of Narnia.
Arena Football,Xbox,Feb-7-2006,EA Tiburon,Sports | Traditional | Football | Arcade,GamePro,50,While the overall control scheme works well enough kicking long range field goals through the notoriously tight uprights is far too simple. The limited playbook also gives the game a stale feeling and the half baked telemetry system fails to save the gameplay with largely unimportant statistical minutia delivered in eye-straining small fonts and obnoxious menus.
The Walking Dead: Michonne - Episode 1: In Too Deep,Xbox One,Feb-23-2016,Skybound LLC | Skybound Games,Adventure | 3D | Third-Person,Twinfinite,60,The Walking Dead: Michonne is off to a decent start with plenty of room for improvement. Most of the new characters may feel like zombie fodder but they’ve got some interesting personalities that will be fun to follow. Plus Michonne may be immortal in the game but that doesn’t mean she won’t get banged up along the way through both physically and mentally demanding trials.
Sparkle 2,Xbox One,Jan-27-2016,10tons Entertainment | 10tons,Puzzle | Matching,Official Xbox Magazine UK,60,Probably better suited to a smartphone but mildly diverting for an hour or two. [March 2016 p.87]
Prince of Persia Revelations,PSP,Dec-6-2005,Pipeworks Software | Inc.,Action Adventure | Fantasy | Fantasy | Linear,Official Playstation 2 Magazine UK,60,Abundant faults make it impossible to recommend this over the original. Save your money and get Warrior Within second-hand on PS2 instead. [Feb 2006 p.98]
Tim Burton's The Nightmare Before Christmas: Oogie's Revenge,PlayStation 2,Oct-10-2005,Capcom,Action Adventure | Horror,Gaming Nexus,60,Long on style and short on substance.
Outward,Xbox One,Mar-26-2019,Nine Dots Studio,Role-Playing | Action Adventure | General | Survival | Open-World,Cultured Vultures,60,Though filled with interesting ideas and mechanics Outward is let down by poor combat dated visuals and performance issues.
Choplifter HD,Xbox 360,Jan-11-2012,InXile Entertainment,General | Action | Shooter | Shooter | Scrolling | Scrolling | Shoot-'Em-Up | Vertical,XboxAddict,58,While the game in its essence is a side scrolling adventure the frustrations of combining poor gaming controls with a lackluster HD graphic remake and next to nothing audio work make the 1200 MS point price tag an undisputed rip off of the gaming community.
Cookie & Cream,DS,Jul-2-2007,Hi Corp,Action | Platformer | Platformer | 3D | 3D,Official Nintendo Magazine UK,50,If youre going to compete with the likes of Mario and Sonic you need a smart plan. And if you have a smart plan you better make it work. Cookie & Cream is only half way there. [Dec 2007 p.87]
Secret Files: Tunguska,Wii,Jun-22-2010,10tacle Studios | Fusionsphere Systems,Adventure | Third-Person | General | Modern,Jolt Online Gaming UK,60,While its true that Secret Files: Tunguska does get one or two brownie points for being in what’s currently a very sparsely populated genre on the Wii the fact that it’s so middling in just about every respect hardly justifies a purchase.
Dracula 3: The Path of the Dragon,PC,Aug-21-2008,Kheops Studio,Adventure | 3D | First-Person | Modern | Modern,GameZone,60,This title is too conventional for its own good. Ultimately there’s no compelling real reason to pick this one up unless you just have to have another fix of the vampire mythos and don’t mind gameplay that can feel more like drudgery than fun.
The Awakened Fate: Ultimatum,PlayStation 3,Mar-17-2015,Nippon Ichi Software,Role-Playing | General | Roguelike,Multiplayer.it,55,Despite its cute look The Awakened Fate Ultimatum is a surprisingly dark and gloomy story which becomes borderline frustrating too soon and gives too little in return.
Blacklight: Tango Down,PC,Jul-14-2010,Zombie Studios,Action | Shooter | Shooter | First-Person | Modern | Tactical | Modern | Arcade,Absolute Games,60,Despite a lucratively low price Blacklight has no future. Modern Warfare 2 and Bad Company 2 are much better replacements if you want to just shoot at somebody and if youre itching for some classic multiplayer gameplay Counter-Strike Source is an excellent remedy for nostalgia.
Sherlock Holmes: The Devil's Daughter,PC,Jun-10-2016,Frogwares,Adventure | General,LEVEL (Czech Republic),60,Sherlock took a few long steps away from the adventure toward the action gaming again. Although someone might actually like this change fans of the original game won’t be satisfied. [Issue#265]
Matt Hazard: Blood Bath and Beyond,PlayStation 3,Jan-7-2010,Vicious Cycle,Action | Action Adventure | Modern | Shooter | Scrolling | Shoot-'Em-Up | Vertical,Playstation Official Magazine UK,60,Fiddly controls. [Mar 2010 p.111]
Blair Witch,PlayStation 4,Dec-3-2019,Bloober Team,Action Adventure | Survival,PlayStation LifeStyle,55,Ultimately Blair Witch is an intriguing story plagued by unsatisfactory gameplay with a few neat ideas sprinkled throughout. Your canine companion presents some interesting mechanics along with altering time through the camcorders but in the end even these features aren’t enough to save Blair Witch from being a chore to play. There’s still some to appreciate like the characters and story which make Blair Witch almost enjoyable.
Metal Wolf Chaos XD,PC,Aug-6-2019,From Software | General Arcade,Simulation | Vehicle | Combat,Attack of the Fanboy,70,Metal Wolf Chaos XD is a totally unique experience that is worthwhile for anyone whos a fan of early 2000s action or satirical and off-the-wall humor.
Monster Energy Supercross - The Official Videogame 2,Xbox One,Feb-5-2019,Milestone S.r.l,Racing | Arcade | Automobile,XboxAddict,58,As someone who enjoys this genre and always has I wish that Milestone could strike gold and usher in a new heyday of off-road racing games. They have some building blocks in place but need to try to take more time with their games and polish them more before release. Monster Energy Supercross - The Official Video Game 2 is hurt by this lack of polish as well as some dated mechanics and middling gameplay leaving it a mediocre racer overall.
Smash Hit Plunder,PlayStation 4,Dec-11-2018,Triangular Pixels,Strategy | General,Screen Rant,60,Smash Hit Plunder delivers an entertaining and colorful distraction. Smashing hitting and plundering is unquestionably enjoyable and while there isn’t a grand scope of variety puzzling out the best objects to break or hitting a scurrying creature with a carefully thrown crate feels just as good the tenth or twentieth time you do it. It may not make utmost use of all of the tools in the VR toolbox but Smash Hit Plunder is a lighthearted diversion that is worth your time and will probably be a big hit with younger gamers.
Gekido: Kintaro's Revenge,Switch,Mar-22-2018,Naps Team,Action | Beat-'Em-Up | 2D,Nintendo Life,60,Gekido: Kintaros Revenge is a love letter to the original Game Boy Advance game that many probably didn’t notice was pushing the envelope as far as graphics animation music and presentation were expected on Nintendo’s 32-bit handheld. As such and despite excellent added extras to this Switch package it stubbornly restrains itself in the past and as is only truly recommended if you fell nostalgic towards the original game.
Human: Fall Flat,Switch,Dec-7-2017,No Brakes Games,Action Adventure | General,Vgames,55,Human: Fall Flat is a nice puzzle game with funny mechanics that make the first few hours engaging and good but after that the game can get quite frustrating and annoying. The game experience is improved during Co-Op plays but in regards to the game as a whole Human: Fall Flat falls flat.
Star Wars Battlefront II,PC,Nov-17-2017,EA DICE,Action | Shooter | First-Person | Tactical,PCGamesN,60,Star Wars Battlefront II houses a decent single-player campaign and good multiplayer but like the otherwise slick design of its multiplayer maps that accomplishment is often obscured by distractions. Normally my brain blocks out in-game monetisation letting me enjoy the game for what it is. Battlefront II changes that because spenders get a real advantage here. You cannot help but notice it encroaching on everything plastered all over the game’s convoluted drawn-out progression system.
Xenoraid,PlayStation 4,Nov-8-2016,10tons Entertainment | 10tons Ltd | 10tons,Action | Shooter | Shoot-'Em-Up | Vertical,Twinfinite,60,When there are games out there like Rez and Geometry Wars that reinvent that chassis it’s difficult to play something like Xenoraid and feel… well much at all.
Abyss Odyssey: Extended Dream Edition,PlayStation 4,Jul-28-2015,ACE Team,Action Adventure | Linear,PlayStation LifeStyle,55,Far from a bad title as it does a great job of keeping some tension with its lite roguelike design and it contains more than enough content to warrant its $14.99 price tag. But if you’re like me and are particular about how a game should feel on a fundamental level then you may find that this one is lacking where it matters most.
War for the Overworld,PC,Apr-2-2015,Subterranean Games,Strategy | Real-Time | Fantasy | General | Fantasy,Eurogamer Poland,60,Interesting proposition especially for fans of the iconic Dungeon Keeper. For everyone else theres monotony and mild irritation.
Rio,PlayStation 3,Apr-12-2011,Eurocom Entertainment Software | Eurocom,Miscellaneous | General | General,GameOver.gr,50,Just another mediocre movie tie-in in the fashion of all the similar games that have preceded it and probably many of the ones that will follow it. It could be enjoyable but just for kids and only for a couple of hours. Thats about it.
Rogue Ops,GameCube,Oct-29-2003,Bits Studios,Action Adventure | Modern,AceGamez,60,Control although not debilitating ruins what could have been a very slick title and its similarity to Splinter Cell is brazen even down to the tutorial which is straight out of the Sam Fisher handbook.
Summer Heat Beach Volleyball,PlayStation 2,Jul-1-2003,Acclaim Studios Cheltenham,Sports | Traditional | Volleyball,Electronic Gaming Monthly,63,Heats mushy [control] scheme relies too heavily on context making your beach bunny set when you intended an unstoppable spike and its overbearing interface banishes guesswork (and psych-out strategy) from the game. Still the virtual volleyball action is fast-paced fun. [Sept 2003 p.112]
Gungrave,PlayStation 2,Sep-16-2002,Seta Corporation,Action | Shooter | Third-Person | Fantasy,GameSpot,51,Gungrave definitely looks cool. Its also a textbook case for why great graphics dont do you much good if the underlying game is shallow.
Mad Maestro!,PlayStation 2,Mar-12-2002,Desert Productions,Miscellaneous | Rhythm | Music,Total Video Games,60,You get the feeling that this could be a nice little game that is more than the sum of it’s parts but sadly this is not the case.
Darkened Skye,PC,Jan-27-2002,Boston Animation,Action | Action Adventure | General | General | Fantasy,ActionTrip,53,A game meant for gamers who are a bit younger and who enjoy cute sarcastic babes for main characters. So it all boils down to jumping around bashing recurring enemies with your staff and listening to your un-witty sidekick.
Monsters Inc. Scream Team,PlayStation,Oct-30-2001,Artificial Mind and Movement,Action | General,GameSpot,54,More sophisticated players will likely find this 3D platformer to be too repetitive and easy.
Thunderstrike: Operation Phoenix,PlayStation 2,Oct-15-2001,Core Design Ltd.,Action | Simulation | Shooter | Flight | Third-Person | Helicopter | Modern,Electronic Gaming Monthly,50,Later sorties throw so much annoying crap at you—too many enemies who pop out of nowhere too many mission objectives. [Jan 2002 p.222]
Yoshi's New Island,3DS,Mar-14-2014,Arzest,Action | Platformer | 2D,Eurogamer Spain,60,Yoshis New Island lacks that magic and special touch that only Nintendo knows how to apply to their products. Without that its a soulless platform game one that makes no big mistakes but never manages to surprise or even stand out from the crowd.
Alpha Protocol,PlayStation 3,Jun-1-2010,Obsidian Entertainment,Role-Playing | Console-style RPG | Console-style RPG | Western-Style,Playstation Official Magazine UK,60,Theres just an awkward charm in its klutziness but Alpha Protocol is a tough one to love. [July 2010 p.112]
Dynasty Warriors: Gundam Reborn,PlayStation 3,Jul-1-2014,Omega Force,Action | Beat-'Em-Up | 3D,USgamer,60,You probably know what youre getting into if youre picking up Dynasty Warriors Gundam Reborn. Any resemblance it might have to depth is purely superficial.
F1 2015,Xbox One,Jul-21-2015,Codemasters,Racing | Simulation | Automobile,Game Informer,65,Once again Codemasters has created an F1 game thats true to the studios driving pedigree but fails on other fronts. It looks nice and drives well but unless youre so caught up in the F1 season that you absolutely have to sate your cravings with a video game you may have already played this game and put it down.
Monopoly Streets,PlayStation 3,Oct-26-2010,Electronic Arts,Miscellaneous | Board Games | Board Games | Board / Card Game,Vandal,60,If you like Monopoly youll like Monopoly Streets. But it you like it you will probably already have the table-top game at home and would prefer to play it without watching a television. But its virtue lies in the possibility to set up specific rules and add additional extras to a basic formula specially in online modes.
Danger Zone,PC,May-29-2017,Three Fields Entertainment,Racing | General | Arcade | Automobile,PC Gamer,53,This is a game about crashing that feels restrained almost sterile. [Aug 2017 p.87]
Diner Dash: Sizzle & Serve,DS,May-23-2007,Climax Group | PlayFirst | Climax Studios,Miscellaneous | Puzzle | Action | Puzzle | General | Puzzle | General | Action,GameSpy,60,Even though the difficulty ramps up dramatically halfway through Career mode dedicated gamers will be able to complete the whole thing in a day if they dont get tired of the somewhat shallow and repetitive gameplay before then.
Mario Party 7,GameCube,Nov-7-2005,Hudson,Miscellaneous | Party,Deeko,60,Doesnt offer up anything different here with the exception of some new minigames and a freshly themed game board.
Secret Files 2: Puritas Cordis,PC,Oct-29-2009,Fusionsphere Systems | Animation Arts,Adventure | General | General,LEVEL (Czech Republic),60,Lame voice cast destroys the atmosphere of this traditional adventure game. But there are some catching moments which make Puritas Cordis worth playing...pity there are only a few of those moments. [July 2009]
Spyro: A Hero's Tail,Xbox,Nov-3-2004,Eurocom Entertainment Software,Action | Platformer | 3D,GameSpot,58,Spyros newly expanded roster doesnt manage to save A Heros Tail from monotony and even the titles targeted younger demographic will probably soon tire of the games reliance on boring collectible gathering.
Onimusha Tactics,Game Boy Advance,Nov-11-2003,Capcom,Strategy | Turn-Based | Fantasy,Gamestyle,60,This isnt a bad game but in comparison to the heavyweights of the genre it just doesnt offer enough. An interesting diversion then but one that probably wont last you for very long.
AO Tennis 2,Switch,Feb-11-2020,Big Ant Studios,Sports | Individual | Tennis,Nintendo Life,50,There’s a genuinely brilliant game hidden away somewhere in AO Tennis 2 but you need to have the patience of a saint to put up with its horrendous frame rate issues and the impact they have on its already tricky stroke timing system. The Career mode is a joy and the level of customisation and user creations is unlike anything we’ve ever seen in a tennis game so tennis fans may still want to give it a look as long as they can cope with its infuriatingly erratic performance. It may not be a popular thing to say on a Nintendo site but if you have access to another system you may want to look into how it runs on that instead.
Bloo Kid 2,3DS,May-7-2015,winterworks,Action | Platformer | 2D,FNintendo,60,Bloo Kid 2 is a fun and competent platform game which perfectly captures the spirit of late 80s and early 90s platformers...perhaps a bit too much as it resorts to blatant copying of some of the biggest names in the field.
Naval War: Arctic Circle,PC,Apr-10-2012,Turbo Tape Games,Strategy | Real-Time | Military | General,GamesBeat,59,As much as I enjoy some of the oddball strategy games available I cant bring myself to recommend this to even the most ardent grognards.
Go Vacation,Wii,Oct-11-2011,Namco Bandai Games,Miscellaneous | Party | Party | Party / Minigame,Eurogamer Italy,50,Another mini-game collection designed for young children and families. With Go Vacation Namco Bandai tried to make something different but they forgot one main ingredient in the recipe: the fun.
Transformers: Revenge of the Fallen - Autobots,DS,Jun-23-2009,Vicarious Visions,Action | Adventure | Shooter | Beat-'Em-Up | Sci-Fi | Sci-Fi | Third-Person | 3D | Arcade,Gaming Nexus,58,Transformers: Revenge of the Fallen on DS is a whole lot better than the terrible movie and a decent action game in its own right. The online Battle for Earth mode offers new content for months to come but don’t be tricked into buying both the autobots and decepticons versions of the game—they’re basically the same thing with a different coat of paint.
Gear.Club Unlimited,Switch,Nov-21-2017,Eden Games Mobile,Action | General | Racing | Simulation | Automobile,GamePro Germany,58,A quite passable arcade racer with licensed race cars and with cleary noticable free-to-play roots.
Lucky's Tale,PC,Mar-28-2016,Playful Corp.,Action | Platformer | 3D,Edge Magazine,60,Despite its names implications this is a better game when youre following Luckys nose rather than his tail. [Tested with Oculus Rift; June 2016 p.119]
Crystal Quest,Xbox 360,Feb-5-2006,Stainless Games,Action | Shooter | Shooter | Static | Shoot-'Em-Up | Top-Down,TeamXbox,61,Crystal Quest tries its hardest to bring a slower variation of the style and substance that Geometry Wars so expertly crafted but it falls short of delivering the overall fun factor that other XBLA games have.
Atari Classics Evolved,PSP,Dec-19-2007,Stainless Games,Miscellaneous | Compilation | Compilation,AceGamez,60,The evolved angle isnt worth much unless you really want the ultimate Warlords experience (which is admittedly awesome).
Dusk Diver,PlayStation 4,Oct-29-2019,JFi Games,Action | Role-Playing | General | Action RPG,Digitally Downloaded,60,Dusk Diver is a noble idea. After all its clearly inspired by the likes of Persona and there arent many better sources of inspiration out there. Im also right on board with the setting. Having never been to Ximending I was quite keen to see what its like through the lens of this game. I didnt get to do that though because the game failed to capture the characteristics or community of the district. It was another hub-style location for another anime game. Throw in a functional but hardly boundary-pushing combat system and youre left with something that works but at this particular time of year a workmanlike experience is just going to drown under the weight of all the other really good stuff being released sadly.
Dragon Ball Z Budokai HD Collection,PlayStation 3,Nov-6-2012,Pyramid,Miscellaneous | Compilation | Compilation,Eurogamer Portugal,60,This collection is only worthwhile because of Budokai 3. It would be preferable if it were released individually on PlayStation Network and Xbox Live.
Conduit 2,Wii,Apr-19-2011,High Voltage Software,Action | Shooter | Shooter | First-Person | Sci-Fi | Sci-Fi | Arcade,GamesRadar+,60,Sadly aside from a sharp online Wii experience Conduit 2 rarely impresses relying too much on generic drudgery and sad attempts to capture the magic of more popular titles; worse yet the storyline and characters seem aimless and forgettable.
Defiance,PC,Apr-2-2013,Trion Worlds,Massively Multiplayer Online | Role-Playing | Sci-Fi | Action | Shooter | Shooter | Third-Person | Sci-Fi | Sci-Fi | Arcade,Eurogamer Italy,60,Defiance is an interesting mix between an MMO and a FPS fun to play and with many things to do. Too bad for the poor AI and a certain lack of variety.
Battles of Prince of Persia,DS,Dec-6-2005,Ubisoft Montreal,Strategy | Miscellaneous | Turn-Based | Card Battle | Card Battle,NintendoWorldReport,55,Though the games stylus-based controls are tight and for a while seems to offer a nice distraction it soon becomes a chore to pick it up at all. With little story incentive and no hope for variety you probably wont make it past the halfway mark.
Star Wars Jedi Knight II: Jedi Outcast,Switch,Sep-24-2019,Aspyr | Aspire,Action Adventure | Linear,Switch Player,60,Star Wars Jedi Knight II: Jedi Outcast has the makings of a great Star Wars game inside it but an incredibly frustrating front-end makes getting to the enjoyable meat a chore and will likely turn off most modern players.
Tokyo Twilight Ghost Hunters: Daybreak Special Gigs,PlayStation 4,Sep-20-2016,Arc System Works | Now Production,Strategy | Turn-Based | General,Eurogamer Italy,60,Welcomed on PS4 for players who missed the original but this new version is not so special for those who have already played the game on PS3 and PS Vita.
Master of Orion 3,PC,Feb-25-2003,Quicksilver Software,Strategy | Turn-Based | Sci-Fi | 4X,All Game Guide,50,In spite of Master of Orion 3s countless detail-oriented improvements connoisseurs of the series may also find themselves pining for the personality of the earlier games wishing to trade some of the new intricacy and erudition for a better sense of interaction and consequence.
Fallout: New Vegas - Honest Hearts,Xbox 360,May-17-2011,Obsidian Entertainment,Role-Playing | First-Person | First-Person | Western-Style,SpazioGames,58,There are good ideas in this DLC. A real shame for the bugs and the overall lack of content.
Cargo! The Quest for Gravity,PC,Apr-21-2011,Ice-Pick Lodge,Miscellaneous | Action Adventure | Fantasy | General | General | Fantasy,GameSpot,55,Cargo: The Quest for Gravity pulls you in with its surreal visuals and strange premise but its gameplay rarely gets off the ground.
theHunter: Call of the Wild,PC,Feb-16-2017,Expansive Worlds,Sports | Individual | Nature | Hunting,PC Gamer,60,Boasts some beautiful convincing countryside to hunt in but the glacial pace will challenge the limits of most people’s patience.
StarDrone,PlayStation 3,Apr-5-2011,Beatshapers,Action | General | General,GameSpot,60,Stardrones vibrant physics-driven arcade action suffers from difficulty spikes and frustrating design elements.
Fallout: Brotherhood of Steel,PlayStation 2,Jan-14-2004,Interplay,Role-Playing | Action RPG,eToychest,60,This game just sullies the name of Fallout and cheapens it.
Mission: Impossible: Operation Surma,PlayStation 2,Dec-8-2003,Paradigm Entertainment,Action Adventure | Modern,Maxim Online,60,While the tough stealthy game play won’t grip you in a chokehold of novelty and surprise it flashes a lethal look and feel.
Heroes of Might and Magic IV: The Gathering Storm,PC,Sep-26-2002,3DO,Strategy | Turn-Based | Fantasy | General,GameSpy,58,A disappointing expansion for Heroes IV. The few new items available couldve easily been available for free while the biggest change to the game - multiplayer -- is already free.
ESPN Winter X-Games Snowboarding 2002,PlayStation 2,Jan-14-2002,Konami,Sports | Alternative | Snowboarding,Official U.S. Playstation Magazine,60,Is this what real snowboarding is like? Because if it is I dont want any part of it. [Feb 2002 p.106]
Silent Scope 2: Dark Silhouette,PlayStation 2,Sep-18-2001,KCET,Action | Shooter | Rail,GameSpot,55,While the gameplay and graphics are just about identical to those of the arcade version the lack of that big gimmicky sniper rifle makes the game downright silly.
Heroes of Might and Magic: Quest for the Dragon Bone Staff,PlayStation 2,Apr-18-2001,New World Computing,Role-Playing | PC-style RPG,GameSpot,52,Has a few surprises and some significant flaws. While die-hard strategy fans and extreme fans of the Heroes series on the PC might get a kick out of this one its really a rental at best.
Jagged Alliance 2: Unfinished Business,PC,Nov-30-2000,Sir-Tech Software Inc.,Strategy | Turn-Based | Modern | Tactics,Gamezilla!,64,Combined with repetitive gameplay where you march fight march fight rearm again and again this game can get pretty boring at times.
Assassin's Creed Liberation HD,PlayStation 3,Jan-14-2014,Ubisoft Sofia,Action Adventure | Historic | Historic | Open-World,Digital Spy,60,Assassins Creed: Liberation HD offers a number of improvements over the Vita original some of which enhance the experience by facilitating smoother gameplay yet many of the titles weaknesses are amplified on the larger screen.
UEFA Euro 2012,PC,Apr-24-2012,EA Canada,Sports | Traditional | Team | Soccer | Sim | Sim,Absolute Games,48,For an official game UEFA Euro 2012 is chock-full of unlicensed teams. Its easy to swallow false strips and fake player names in a team from lets say Lichtenstein but when the tournaments host nations Poland and Ukraine get the same treatment its just bad.
We Cheer 2,Wii,Nov-3-2009,Machatin | Inc.,Action | Miscellaneous | Rhythm | Dancing | Dancing,GamePro,50,Its like playing Simon Says with a Simon that never attempts to fool you and is really into teeny-bop pop; if the graphics were a person her ugliness would prevent her from making the squad; controls arent precise enough.
Murder in the Abbey,PC,Aug-26-2008,Alcachofa Soft,Adventure | General | General,GameStar,58,At the beginning it looks like investigating secretly rummaging the abbey and questioning other characters could be fun but the game turns out to be made of pointless little riddles and requires searching through the same locations over and over again. Why somebody did something doesnt seem to matter at all. The Abbey is not about playing through a story its about forcing the player to solve riddles. At least the music by Emilio de Paz is well done.
Wild ARMs XF,PSP,Mar-11-2008,Media Vision,Strategy | Turn-Based | Fantasy | General | Fantasy | Tactics,IGN,58,The gameplay just has too many holes to be enjoyable. The objective-based battles arent particularly well designed and character class implementation takes away a lot of player freedom.
The Sinking City,PlayStation 4,Jun-25-2019,Frogwares,Action Adventure | Survival,Gamers Heroes,60,Those invested in the Cthulhu mythos might be interested in the tale found in The Sinking City but most others should wait until the game is patched.
Corruption 2029,PC,Feb-17-2020,The Bearded Ladies Consulting,Strategy | Turn-Based | General,Riot Pixels,56,Corruption 2029 is a shameless clone of Mutant Year Zero minus everything that was good in the original game.
Urban Trial Freestyle,3DS,Jun-27-2013,Strangelands Ltd.,Miscellaneous | Driving | Racing | General | Arcade | Arcade | Automobile,Gamers\' Temple,64,Not too bad while it lasts but it doesnt last long.
The Legend of Korra,PC,Oct-21-2014,PlatinumGames,Action Adventure | General | Fantasy,Merlin'in Kazanı (Turkey),60,The Legend of Korra Game is a unfortunate game. Game has a big potential but we have to play a unfinished game. It’s a fun but buggy game. You will find Legend of Korra both pain and pleasure.
Pressure,PC,Mar-26-2013,Chasing Carrots,Action | Racing | General | General | Arcade | Automobile,Riot Pixels,60,The best way to describe Pressure is bland. Aside from three entertaining boss encounters it is monotonous and charmless.
Dragon Age II: Legacy,Xbox 360,Jul-26-2011,BioWare,Role-Playing | PC-style RPG | Action RPG,Game Revolution,58,Unless youre a completionist I see little need to spend your precious sovereign on this one.
