title , platform , release_date , developer , genres , reviewer , metascore , review
The Golden Compass,DS,Dec-4-2007,Artificial Mind and Movement,Action Adventure | Fantasy | General | Fantasy,n-Revolution Magazine UK,41,Something so workmanlike out of something that was so very inventive. [Issue#19 p.88]
Myst,DS,May-13-2008,Hoplite Research,Adventure | 3D | First-Person | Fantasy | Fantasy,IGN,40,Its time to let Myst die. It had its run and now its time for the game to finally stop appearing everywhere. Even when its free Myst is barely worth playing so charging $30 for a portable version is just ridiculous especially since the port absolutely ruins the game.
Dead or Alive Xtreme 3: Fortune,PlayStation 4,Mar-24-2016,Team Ninja,Sports | Volleyball | Team,4Players.de,45,The game design is as flat as the pretty ladies are curvy. A totally irrelevant collection of minigames with a hint of Tamaogotchi. But not even the boob bonus can save this beach vacation.
Surgeon Simulator: Experience Reality,PlayStation 4,Dec-3-2016,Bossa Studios,Simulation | Virtual | Career,Vandal,40,If you played Octodad you know that having bad unresponsive controls on purpose can be funny. Surgeon Simulator tries that but it does it in a way that makes you think the controls are broken. It isnt fun but frustrating. The team has promised a patch to fix this so you might want to wait for it before buying it.
Cruis'n  Exotica,Nintendo 64,Oct-16-2000,Gratuitous Games,Driving | Racing | Arcade,Happy Puppy,55,Oh I forgot to mention the horribly painful control and the truly pathetic graphics. Yep definitely a Cruisn title.
Backyard Wrestling 2: There Goes the Neighborhood,Xbox,Nov-16-2004,Paradox Development,Action | Fighting | Wrestling,Computer and Video Games,40,With only two way multiplayer returning this really was a missed opportunity to improve upon a disappointing franchise. As it stands BW2 gets the smack put down on it by virtually every other fighter out there. [Official UK Xbox Magazine]
Dead Alliance,Xbox One,Aug-29-2017,IllFonic | Maximum Games | Psyop,Action | General | Shooter | First-Person | Tactical,New Game Network,45,Youll want to steer clear of Dead Alliance especially at its ridiculous $40 price tag. There is a decent game buried here but digging through the bugs shallow gameplay and underwhelming mechanics is just not worth it. If you simply love FPS and are quite fond of the idea of weaponized zombies at least wait until a big price reduction a number of major patches or give it a rental.
Will of Steel,PC,Feb-4-2005,Gameyus Interactive,Strategy | Real-Time | Military | General | Military,GameSpot,40,There are so many problems with Will of Steel that its hard to know where to begin in terms of describing them but trust us when we say to spare yourself the frustration and avoid this decidedly lackluster game.
Aliens: Colonial Marines,PlayStation 3,Feb-12-2013,Gearbox Software,Action | Shooter | Shooter | First-Person | Sci-Fi | Sci-Fi | Arcade,Metro GameCentral,40,The whole idea was probably doomed from the start but this is a disappointingly slipshod effort with a story campaign that somehow feels more old-fashioned than the decades-old movie it’s based on.
Rise of the Guardians,Xbox 360,Nov-20-2012,Torus Games | D3Publisher,Adventure | General | General,Eurogamer Portugal,30,The younger ones may even feel captivated for some time but they should not endure something so boring for long.
Star Wars The Clone Wars: Republic Heroes,PlayStation 3,Oct-6-2009,LucasArts | Krome Studios,Action Adventure | Sci-Fi | Sci-Fi | General,PS3bloggen.se,40,Many parts of this game seems to be rushed during development. Poor controls and that camera is pretty annoying. On the good sides are the epic music and those great voice actors.
Tron,Xbox 360,Jan-9-2008,Backbone Entertainment,Action | General | General,MS Xbox World,35,If you really must play Tron then by all means but dont say I didnt warn you as the appeal wears off pretty quickly.
Farscape: The Game,PC,Aug-8-2002,Red Lemon Studios,Action Adventure | Sci-Fi | Sci-Fi | General,eToychest,40,The control is passable following a Diablo-esque click-move-click again-move schema. Boring but sufficient.
Justice League Heroes,DS,Oct-17-2006,Sensory Sweep,Role-Playing | Action RPG | Action RPG,IGN,44,Its got the heroes but none of their charm. And its yet another example of the Justice League idea never reaching its potential as a game...at least on the handheld side of things.
Gardening Mama 2: Forest Friends,3DS,Apr-29-2014,Racjin,Simulation | Strategy | General | Virtual | Career,Multiplayer.it,45,While Gardening Mama tries to improve the classic minigame formula by building a sort of structure with some managerial features the result is a shallow uninventive and interesting... classic minigame formula kind of title.
Ben 10: Omniverse,Wii U,Nov-18-2012,Vicious Cycle,Role-Playing | Massively Multiplayer Online | Fantasy | Action | General | General,Gamer.no,40,Ben 10: Omniverse is first and foremost a disappointing game with a developer apparently afraid to take any gameplay or story risks with one of Cartoon Networks most popular franchises. The fun and colourful visual design does little to make up for the uninspired brawler based gameplay and wholly uninteresting story.
Hot Wheels: Beat That!,Xbox 360,Sep-26-2007,Eutechnyx,Driving | Racing | Arcade | Arcade | Automobile,PALGN,45,The game becomes repetitive and boring after just half an hour and the gameplay is just too dull.
TMNT: Mutant Melee,Xbox,Mar-15-2005,Konami Computer Entertainment Hawaii,Action | Fighting | 3D,Xbox Evolved,40,This brings shame to the name Turtles. Even to the Turtles die hard fans this will just be a stab in your heart.
Naughty Bear,PlayStation 3,Jun-25-2010,Artificial Mind and Movement,Action | General | General,Level7.nu,40,Messing around and being violent in a bear infested game world is fun for a while. The same thing goes for the games humor. When the initial wave of entertainment is over youre left with bad gameplay mechanics and repetitive content. Despite an initially entertaining tone this content is not worth the asking price.
Bliss Island,Xbox 360,Mar-12-2008,Pompom Software,Miscellaneous | Puzzle | Puzzle | General | General,Xbox World 360 Magazine UK,40,A conversation so watered down its hard to find where the good game has gone. [June 2008 p.96]
Jeremy McGrath Supercross 2000,PlayStation,Jul-14-2000,Acclaim,Driving | Racing | Motorcycle | Motocross,Game Revolution,42,This title may be worth the rental to test the waters but save your real money for another racer as this one is covered in mud.
Transformers: Rise of the Dark Spark,PlayStation 4,Jun-24-2014,Edge of Reality,Action Adventure | Sci-Fi | General,Destructoid,45,If youre a die-hard fan of the Transformers film series I would recommend picking up Rise of the Dark Spark when its heavily discounted (like under $10) with a group of friends just to play Escalation.
Funk of Titans,Xbox One,Jan-9-2015,A Crowd of Monsters,Action | Platformer | 2D,Twinfinite,40,Funk of Titans is a game full of missed opportunities and it’s really a shame. The game has a solid premise that would be good for some great laughs and varied gameplay it just never seems to deliver.
RollerCoaster Tycoon World,PC,Nov-16-2016,Nvizzio Creations,Tycoon | Strategy | Management | Business / Tycoon,4Players.de,42,Quotation forthcoming.
Air Conflicts: Vietnam,PC,Oct-2-2013,bitComposer Games | bitComposer,Action | Simulation | Flight | Flight | Combat,LEVEL (Czech Republic),40,Vietnam usually makes for a fresh theatre of gaming war but in the hands of Games Farm it turns out to be quite unexceptional. Suitable for killing time but nothing more. [Nov 2013]
Asphalt 3D,3DS,Mar-22-2011,Gameloft,Driving | Racing | General | General | Arcade | Automobile,Gamekult,40,Quotation forthcoming.
Fast Draw Showdown,Wii,Jan-4-2010,Digital Leisure Inc. | Digital Leisure,Action | Shooter | Shooter | First-Person | Light Gun | Light Gun | Modern,Nintendo Life,50,Fast Draw Showdown is one of those games you just want to enjoy. If you should find yourself hosting a party one day but have no party games on your Wii to play then rest assured that this game mixes well with friends and moonshine. However it is otherwise not quick enough on the draw to earn its place in video game history.
NBA Live 14,PlayStation 4,Nov-19-2013,EA Sports,Arcade | Sports | Traditional | Team | Basketball | Arcade,IGN,43,NBA Live’s flaccid return is made all the more disappointing because we waited three years for it. After all that time NBA Live 14 in no way advances the basketball sim genre and worse leaves little to be optimistic about for next year.
Dynasty Warriors 6,PlayStation 2,Nov-18-2008,Koei | Omega Force,Action | Beat-'Em-Up,GameZone,45,If this series were to receive a significant upgrade – perhaps via the DW: Gundam sequel – it could finally move beyond its troubled past. For now unfortunately it is stuck in a dated mechanically-challenged form that is all but impossible to enjoy.
Justice League: Chronicles,Game Boy Advance,Nov-12-2003,Full-Fat,Action | Platformer | 2D,Yahoo!,40,Were the character control tighter level designs a bit more varied and the sound a bit less repetitive it could have been a great way to waste some time with old favorites.
Ice Age: Continental Drift - Arctic Games,Xbox 360,Jul-10-2012,Activision,Action | Platformer | Platformer | 3D | 3D,COGconnected,38,Sure your child may get an hour of two of cheap thrills but simply put there are far better family oriented Kinect games already on the market that offer much more content replay value and are simply much more polished.
Naughty Bear,Xbox 360,Jun-25-2010,Artificial Mind and Movement,Action | General | General,Gaming Nexus,42,Naughty Bear works as a crazy idea but not as a full-priced video game.
Deadfall Adventures,Xbox 360,Nov-15-2013,The Farm 51,Action | Shooter | Shooter | First-Person | Fantasy | Fantasy | Arcade,4Players.de,42,This is absolutely no competition for Uncharted. The fights are boring and bugs ruin the remaining fun. Which is a pity because the vistas and solid puzzles give a glimpse of what this game could have been.
Furu Furu Park,Wii,Jan-17-2008,Taito Corporation | 505 Games,Miscellaneous | Party | Party | Party / Minigame,GamerNode,40,I wanted to like this game--I just couldnt. Whether its the fault of the changes from the Japanese to American version or the minigames themselves something just never clicks.
Battle: Los Angeles,PlayStation 3,Mar-22-2011,Saber Interactive,Action | Shooter | Shooter | First-Person | Sci-Fi | Sci-Fi | Arcade,Eurogamer,40,I realise first person shooters are getting shorter these days but come on. Did Saber Interactive really imagine that releasing a movie tie-in that you can sleepwalk through inside an hour was going to be acceptable?
Rengoku: The Tower of Purgatory,PSP,Apr-26-2005,Neverland,Action Adventure | Fantasy | General | Fantasy,DarkStation,40,This game is a pretty clear cut disappointment and there is really no other way to say it. It had the potential to be a sleeper hit paving the way for action games on the PSP but ultimately let down with an uninspired storyline and lackluster gameplay.
WWE 2K20,PlayStation 4,Oct-22-2019,Visual Concepts,Sports | Individual | Combat | Wrestling,BaziCenter,45,WWE 2K20 is flat out worst entry in the series period. The game is obviously unfinished and is full of bugs and glitches and there is almost no way that even the die hard fans of WWE can enjoy it. WWE 2K series seems to be done for this generation and we can only hope that the new developers will have something to offer on next generation of consoles.
Mindjack,Xbox 360,Jan-18-2011,FeelPlus,Action | Shooter | Shooter | Third-Person | Sci-Fi | Modern | Arcade,Meristation,40,Cheap science-fiction lame story and a not-fun gameplay system. Were still wondering why Square Enix wanted to develop an action-paced game without any kind of meaning at all just a copy & paste of games like Gears of War and Uncharted. Nothing interesting here better wait for something thats worthy of our attenttion.
Enki,PC,Jul-31-2015,Storm in a Teacup,Adventure | 3D | First-Person,XGN,45,ENKI is a game that tries to deliver a replayable horror game but does not really succeed in doing that. The game is far too short for its price and the randomisation makes the game annoying more than replayable. Because of that ENKI fails to convince.
The Legend of Alon D'ar,PlayStation 2,Dec-4-2001,Stormfront Studios,Role-Playing | Action RPG,Next Generation Magazine,40,Few things are more tedious than a sprawling RPG without any real wit style or engaging characters. [Dec 2001 p.108]
Jeremy McGrath Supercross 2000,Dreamcast,Sep-29-1999,Acclaim,Driving | Racing | Motorcycle | Motocross,DC Swirl,40,Go in peace son as your indiscretion with yet another Acclaim-sponsored disappointment has been forgiven... again!
Venetica,Xbox 360,Jan-11-2011,Deck 13,Role-Playing | Third-Person | Third-Person | General,Cheat Code Central,40,Once I had committed a few hours to the game and was deep inside Venice leveling up and completing quests I was indeed drawn into the game. But the sordid path it took to get me there and the unnecessary complications of the map were beyond frustrating and would turn away most gamers.
One Piece: Romance Dawn,3DS,Feb-11-2014,Bandai Namco Games,Role-Playing | General | General,Vandal,40,Fans of the series will have a hard time trying to enjoy this game since it’s a repetitive and tedious experience that will fall behind the outstanding games the handheld is showcasing.
Game Tycoon,PC,Mar-22-2006,Tri Synergy,Strategy | Tycoon | Management | Tycoon | Business / Tycoon,PC Gamer,38,If desiging and producing games was really as boring as Game Tycoon makes it wed all be playing Zork. [July 2006 p.99]
Iron Man,PlayStation 3,May-2-2008,Secret Level,Action | General | General,IGN,38,Flying is fun the upgrades are neat and the game can look good. However these pros are outweighed by the aforementioned frustration crappy storyline and lame cutscenes.
Ghostbusters: Sanctum of Slime,PlayStation 3,Mar-22-2011,Behavior Studios,Action Adventure | Modern | Sci-Fi | Sci-Fi | General,IGN,45,For the most part the game is just boring with lackluster gameplay and reused environments and then it gets frustrating. Toss in issues I didnt even mention such as unresponsive weapons and repetitive music and I know I wouldnt want to suit up for this one.
Stormrise,PC,Mar-24-2009,Creative Assembly,Strategy | Real-Time | Sci-Fi | Sci-Fi | General,PC Format,46,A great idea thats failed because of execution. [May 2009 p.96]
Star Trek The Video Game,Xbox 360,Apr-23-2013,Digital Extremes,Action Adventure | Sci-Fi | Sci-Fi | General,Edge Magazine,40,Star Trek has more bugs crawling on it than a Fear Factor contestant. Sometimes the results are amusing as in the turbolift example but frequently they just make life a drag.
Touhou Kobuto V: Burst Battle,PlayStation 4,Oct-10-2017,CUBETYPE,Action | Fighting | 3D,The Games Machine,35,Touhou Kobuto V: Burst Battle is wrong on so many levels: the gameplay is boring and repetitive the content is basically MIA the graphics are old and inadequate. The concept couldve worked but well it doesnt. If youre a fan of the saga better stick to the classics (or at least Touhou Genso Wanderer).
Mission: Impossible: Operation Surma,Game Boy Advance,Dec-2-2003,M4 Limited,Action | Platformer | 2D,GameShark,40,It would be cool to have a Splinter Cell or Metal Gear type game on the GBA but Mission: Impossible - Operation Surma isnt it. Decline the mission and disavow any knowledge of this games existence.
Dino Island,PC,Aug-24-2002,Monte Cristo Multimedia | Monte Cristo,Strategy | Tycoon | Management | Tycoon | Business / Tycoon,Cheat Code Central,40,The only thing this game has going for it is the novelty of creating your own hybrids of dinosaurs.
Jazz and Faust,PC,Jun-13-2002,Saturn+,Adventure | 3D | First-Person | Modern,ActionTrip,50,Although you will be involved in an interesting and chilling story theres really nothing more to grab your attention throughout the game. Not to mention it took me less than two days to complete the entire game.
The Sopranos: Road to Respect,PlayStation 2,Nov-7-2006,7 Studios,Action Adventure | Modern,PSM3 Magazine UK,40,It feels like a clone of The Godfather but nowhere near on the same level in terms of depth and enjoyment. [Jan 2007 p.81]
Final Fight: Streetwise,Xbox,Feb-28-2006,Secret Level,Action | Beat-'Em-Up,G4 TV,40,The camera is even worse than in the main mode -- odd when it couldve just taken a zoomed-in version of the isometric view that games like Baldurs Gate have used for eons.
G.I. Joe: The Rise of Cobra,Xbox 360,Aug-4-2009,Double Helix Games,Action | General | General | Shooter | Third-Person | Arcade,GameSpot,40,G.I. Joe: The Rise of Cobra is full of things that make you go hmm. Why do midlevel checkpoints update your score but not save your game forcing you to restart from the beginning if both characters die? If youre going to steal from Gears of War why steal the slow-walking earpiece-cradling mission updates?
Fear Effect Sedna,PC,Mar-6-2018,Sushee,Role-Playing | General,Jeuxvideo.com,50,It was probably developed with the best intentions in mind but Fear Effect Sedna remains crippled by technical defects and gameplay problems which always draw us out of the game experience.
Block Factory,3DS,Apr-26-2012,Enjoy Gaming,Miscellaneous | Puzzle | General | Puzzle | General,Cubed3,40,It is a good idea from Enjoy Gaming but sadly the limited customisation options mean games will usually end up roughly the same. For £3.60 this isnt a bad buy if 3DS owners are looking for a game that contains classic puzzle themes and has a reasonable game editor thrown in but for most people Block Factory simply will not be worth the time or money.
Time and Eternity,PlayStation 3,Jul-16-2013,Image Epoch | Imageepoch,Role-Playing | Console-style RPG | Console-style RPG | Japanese-Style,The Digital Fix,40,Rather than the suave impressive chat-up line it could so easily have been Time and Eternity instead sashays up to feminism and blurts ‘I like your boobs’ like Seth Rogen’s menacing delivery in Donnie Darko. It could be a misjudged line but it’s not attractive and it’s not funny. It’s just plain creepy.
MC Groovz Dance Craze,GameCube,Nov-22-2004,Mad Catz,Miscellaneous | Rhythm | Dancing,Nintendo Power,56,The game lets you face off with another player (using two controllers) but the single-player optoins dont offer CPU competition. [March 2005 p.107]
Bloodforge,Xbox 360,Apr-25-2012,Climax Group | Climax Studios,Action | General | General,Official Xbox Magazine UK,40,Your moves are clumsy and unresponsive. Arenas wear you out rather than challenge you. Boss battles are overwrought and underwhelming. The God at the climax of the Land of the Dead is defeated by a drawn-out process of ranged health-whittling and dodge-rolling.
ArchLord,PC,Oct-3-2006,NHN Corporation,Role-Playing | Massively Multiplayer Online | Massively Multiplayer | Fantasy | Fantasy,AceGamez,40,I personally wouldnt recommend ArchLord to anyone; there are much better games out there and much better ways to waste a few hundred hours or so.
Contra: Rogue Corps,Switch,Sep-24-2019,Konami,Action | Shooter | Shoot-'Em-Up | Top-Down,Jeuxvideo.com,45,Evolving from the gun’n’run type to the shoot’em up genre Contra Rogue Corps misses too many shots. Everything looks like it’s 10 years late from visuals to gameplay mechanics and sound design.
Nickelodeon Kart Racers,PlayStation 4,Oct-23-2018,Bamtang | GameMill Entertainment,Racing | Arcade | Automobile,God is a Geek,40,Nickelodeon Kart Racers is just about a passable karting game. It feels rushed and bland meaning theres little here to inspire you for very long.
Coraline,Wii,Jan-27-2009,Papaya Studios | Papaya Studio,Adventure | General | General,GamePro,50,Its too bad the play mechanics are not more engaging especially given the potential of the Wii-motion controls. But as is the range of mini-missions and quests you lead the precocious Coraline through will feel familiar to anyone whos played any number of average film-tied titles.
Beyond the Law: The Third Wave,PC,Apr-2-2004,Magnum Games,Action | Shooter | Third-Person | Tactical | Modern,IncGamers,40,I should probably have undergone some therapy before writing this review as the game left me frustrated beyond belief.
Clash of the Titans,Xbox 360,Jul-27-2010,Game Republic,Action Adventure | Historic | General | Historic,Cheat Code Central,40,While this game will take you twenty or more hours to complete it is so repetitious and clunky youll swear it was closer to eighty.
Brave: A Warrior's Tale,Xbox 360,Aug-4-2009,Collision Studios,Action | Action Adventure | Platformer | General | Historic | 3D,Game Chronicles,42,I love the concepts story and gameplay ideas behind Brave but they just aren’t executed in a fashion that is remotely playable or enjoyable especially if you have played anything better.
Zumba Fitness: Join the Party,Xbox 360,Nov-18-2010,Pipeworks Software | Inc.,Sports | Miscellaneous | General | Exercise / Fitness,Official Xbox Magazine UK,40,Quotation Forthcoming
Turning Point: Fall of Liberty,PlayStation 3,Feb-26-2008,Spark Unlimited,Action | Shooter | Shooter | First-Person | Historic | Historic | Arcade,Cheat Code Central,42,Although Turning Point had an interesting storyline it still ends up being an incredibly limited and generic WWII shooter.
Family Party: 30 Great Games,Wii,Dec-2-2008,Tamsoft,Miscellaneous | Party | Party | Party / Minigame,Game Chronicles,55,Although you will wonder why Log Cutting is a family game you’ll have too much fun to really care. If you don’t have anyone to play with then the fun in this game will quickly diminish but this game will surely bring families together.
SPRay,Wii,Dec-3-2008,EKO Software,Action Adventure | Fantasy | General | Fantasy,GameDaily,40,SPRay had potential but its just another bad third party Wii game.
KURSK,PC,Nov-7-2018,Jujubee,Action Adventure | Survival,PLAY! Zine,40,Short and boring with a story that is to put it simply - bad historical fiction.
Hello Neighbor,Xbox One,Dec-8-2017,tinyBuild,Action | Adventure | General | 3D | First-Person,DarkStation,40,In its current form I simply cannot recommend Hello Neighbor to anyone until all of the problems are fixed. Again I am shocked and disappointed that publisher tinyBuild would charge $30 for a product that clearly needs a lot more work. It really sucks because this game has a few things that work well like its unique mechanics a great art style and good measured horror. There’s a glimmer of something neat but right now its best to treat this as Hello Neighbor Game Preview Edition.
Steel Horizon,DS,Mar-20-2007,Climax Group | Climax Studios,Strategy | Turn-Based | Wargame | Turn-Based | General,Nintendojo,40,A good strategy game will stretch the mind here and there. In theory tactics should be applicable with actual results. In the simplest terms strategy games should require strategy to play. Perhaps Konami thought they could slide by being the only new game in town.
Stranger,PC,Mar-26-2008,Fireglow,Strategy | Real-Time | Fantasy | General | Fantasy,GameSpot,40,Stranger is one of strangest games of this year. Or any other year for that matter.
Rock Revolution,PlayStation 3,Oct-15-2008,Zoe Mode | HB Studios Multimedia,Action | Miscellaneous | Rhythm | Music | Music,Playstation Official Magazine UK,40,Above all Rock Revolution just doesnt have the charm or depth of its rivals. [Christmas 2008 p.111]
MX vs. ATV Supercross Encore,PlayStation 4,Oct-27-2015,Rainbow Studios,Racing | General | Arcade | Automobile,ZTGD,40,MX vs. ATV Supercross Encore is a bad game. This hurts me considering I have been an avid fan of Rainbow’s titles since the PS2 era.
CSI: Crime Scene Investigation: Fatal Conspiracy,Xbox 360,Oct-26-2010,Telltale Games,Adventure | General | General,GameZone,45,Remember that attractive animated style that made Wallace and Gromit so easy on the eyes? Lets just say things havent been quite so pretty for the CSI folks.
Go! Sports Skydiving,PlayStation 3,Feb-7-2008,Light Weight,Sports | Alternative | Individual | Other | Other,GamePro,40,Throw in some very uneven game presentation - nice graphics poor instruction manual and plug-your-ears-annoying soundtrack - and gamers are presented with a title that not even the in-game appearance of Wesley Snipes could make appealing.
Prison Break: The Conspiracy,PlayStation 3,Mar-30-2010,ZootFly,Adventure | General | General,Playstation Official Magazine Australia,40,This was an ambitious production but it boils down to sluggish platforming and repetitive fetch quests. [June 2010 p78]
Smashing Drive,Xbox,May-13-2002,Namco,Driving | Racing | Futuristic,GameShark,40,Despite the chaos you can create everything happens at the same time for the same reasons. There will always be a cop car with its lights on at this corner; that boat will always be there at this time etc.
ATV: Quad Power Racing,PlayStation,Aug-23-2000,Climax Group,Driving | Racing | Rally / Offroad,PSX Nation,35,Bland and boring this is a game to avoid unless you are the most rabid of ATV racing fans tanked out of your mind on Schlitz and have precious little else to do.
TMNT,DS,Mar-20-2007,Ubisoft Quebec,Action | Beat-'Em-Up | Beat-'Em-Up | 2D,GamePro,40,Coupled with the terrible combat the game is only 2 hours long.
Arcania: The Complete Tale,PlayStation 3,Aug-30-2013,Spellbound,PC-style RPG | Western-Style | Role-Playing | General | Action RPG,The Digital Fix,40,A decade ago Arcania would be a pretty decent RPG. Time has not been friendly to this game and repackaging something that was never a classic to begin with is a misguided move.
Xiaolin Showdown,PlayStation 2,Nov-14-2006,BottleRocket Entertainment,Action | Beat-'Em-Up,PSM3 Magazine UK,38,Basically this is a hugely simplified pointless and weird version of Power Stone. So get that instead. [Feb 2007 p.78]
Tennis World Tour,Xbox One,May-22-2018,Bigben Interactive,Sports | Individual | Tennis,Digital Chumps,40,Some believe sports games to be one of the easiest games to develop and difficult to get wrong and then something like TWT comes around and proves that even something as straightforward as tennis can go awry.
Hellboy: The Science of Evil,PSP,Jun-24-2008,Krome Studios,Action | Action Adventure | Beat-'Em-Up | Beat-'Em-Up | Linear,Extreme Gamer,45,I can not recommend Science of Evil on the PSP if you want a good Hellboy experience pick up a comic or check out the film.
Spider-Man 2: The Game,PC,Jun-28-2004,Fizz Factor,Action Adventure | Sci-Fi | Sci-Fi | General,IGN,45,After three hours (if you can make it that far) of crappy controls mediocre visuals and boring and generally unimaginative gameplay youll actually be glad to have finished the game so you can return it or burn it and move on with your life.
Star Trek: Shattered Universe,PlayStation 2,Jan-13-2004,Starsphere Interactive,Simulation | Sci-Fi | Large Spaceship,GameBiz,45,Shattered Universe takes that one episode and turns it into an entire game with minor references to a few other Star Trek episodes.
Iron Man 2,Wii,May-4-2010,High Voltage Software,Action | General | General,Gaming Age,42,The Wii game was disappointing at best. The controls arent problematic which is the best thing I can say and something that should be expected coming from High Voltage but everything else about the game just screams quick movie cash-in.
Winter Sports 2: The Next Challenge,Xbox 360,Nov-18-2008,49Games,Sports | Alternative | Individual | Skiing | Skiing | Ski / Snowboard,Official Xbox Magazine,40,Honestly no one will want to play this for more than 10 minutes. [July 2009 p.81]
Deca Sports 3,Wii,Oct-26-2010,Hudson | NATSUME ATARI Inc.,Sports | General | General,NintendoWorldReport,40,No matter how many modes the game claims to have Deca Sports 3 is too poorly designed to be entertaining and when your standard motion controls are better than the enhanced MotionPlus controls something is horribly wrong here.
Rugby 18,PlayStation 4,Oct-24-2017,Koch Media,Sports | Team | Rugby,Push Square,40,Though Eko Software has tried to give virtual rugby a breath of life – and in some ways with a revamped control and camera system it has – the lack of modes and dismal presentation leave a bad taste in the mouth. At full-price Bigben is demanding an obscene amount of money for a game that feels years behind where it should be.
Legacy: Dark Shadows,PC,Nov-19-2004,Razbor Studios,Adventure | 3D | First-Person | Fantasy | Third-Person | Fantasy,Gamer's Hell,47,Legacy: Dark Shadows just isn’t fun. It tries so hard to mimic great adventure games like that of The Longest Journey but sadly only does so graphically which isn’t a good thing.
Planet of the Apes,PC,Sep-19-2001,Visiware Studios,Action | Action Adventure | General | General,Media and Games Online Network,40,This is a pretty bad game that has endless sprawling caves as gameplay areas and equally dull gameplay within them.
Iron Man 2,Xbox 360,May-4-2010,Sega Studios San Francisco,Action | General | General,Cheat Code Central,40,The score is deceptive. There are worse superhero games you could be playing. In the end though there arent any secrets that dont apply to gamplay so theres not much reason to revisit this.
Wayward Manor,PC,Jul-15-2014,Moonshark,General | General | Adventure | Point-and-Click,GameSpot,40,Its unfortunate however that the number of bugs infesting it make things so problematic and frustrating. The games spooky ambiance and appealing nature are enjoyable but not enough to overshadow the humdrum puzzle solving nor to distract you from glitches.
Things on Wheels,Xbox 360,May-12-2010,Load Inc.,Driving | Racing | Arcade | Arcade | Automobile,IGN,40,Nothing about Things on Wheels is very good. The single-player mode is boring the game looks like it was supposed to come out years ago (which it was) and the attempt at a story is poorly implemented and even more poorly written.
Cyberball 2072,Xbox 360,Sep-5-2007,Digital Eclipse,Sports | General | General | Team | Futuristic,GameZone,45,This game is not worth your money or even the time it takes to download it. Not having the ability to play against another human is a huge strike to this game. Bottom line is to avoid this game.
Transformers: Cybertron Adventures,Wii,Jun-22-2010,Next Level Games,Action | Action Adventure | Sci-Fi | Sci-Fi | General | Shooter | Third-Person | Arcade,Games Master UK,42,About as much fun as a Transformer that converts into a lump of coal. Give it a miss. [Sept 2010 p.99]
25 to Life,Xbox,Jan-17-2006,Ritual Entertainment | Avalanche Software,Action | Shooter | Third-Person | Modern,Gamers' Temple,38,25 to Life just doesnt have anything going for it that warrants a look at the game unless youre gangsta obsessed or bored out of your mind after playing every other available Xbox game out there. Save yourself the frustration and spend your gaming dollars elsewhere.
Arcania: Fall of Setarrif,PC,Oct-24-2011,Spellbound,Role-Playing | PC-style RPG | General | Action RPG | PC-style RPG,Absolute Games,30,The only difference between this game and the horrendous Gothic 3: Forsaken Gods is that its almost bug-free.
Mana Khemia: Student Alliance,PSP,Mar-10-2009,Gust,Role-Playing | General | General | Japanese-Style,GamePro,40,The PSP version however has this incredibly unfun dual-pronged fork-in-the-eye problem of too many pokey load breaks paired with one...h-ell of a...won---ky fra-me...rate. There were so many times until I got used to it that I thought the game was just going to crash altogether.
Damnation,PC,May-22-2009,Blue Omega,Action | Shooter | Shooter | Third-Person | Sci-Fi | Sci-Fi | Arcade,Total PC Gaming,40,Damnations good ideas are unfortunately never matched by its rough unfinished and unsatisfying execution. [Issue#21 p.56]
Wacky Races: Crash & Dash,DS,Jun-17-2008,Farmind Ltd,Driving | Racing | Arcade | Kart | Other | Kart,Worth Playing,40,It actually left me frustrated because it manages to do a lot right but ultimately its too lacking in too many areas to be something I can recommend.
One Way Trip,PlayStation 4,Aug-30-2016,Beret Applications LLC,Action | General,Game Informer,40,One Way Trip is a bore from beginning to end. I was never invested in its story despite trying to force myself to be and was instead either bored or annoyed the entire time. Relief washed over me when the credits finally rolled.
Alien Blast: The Encounter,PC,Feb-9-2004,Made by Kiddies,Action | Shooter | Shooter | First-Person | Sci-Fi | Sci-Fi,Cheat Code Central,40,If youre anything like me you wont be able to play it for any length of time unless youve got something on your mind that youre concentrating on that is far removed from the game. Its perfect for zoning out.
Robot Arena,PC,Apr-1-2001,Gabriel Interactive,Strategy | Breeding/Constructing | General | Breeding/Constructing,Yahoo!,40,The robot construction is simplistic in the extreme the arenas are forgettable and the actual combat is the epitome of boredom.
Rally Challenge 2000,Nintendo 64,Jun-30-2000,Europress,Driving | Racing | Rally / Offroad,Electric Playground,40,Bringing gamers a sense of nostalgia may be alright in space shooters and RPGs but in a racing game especially in the visuals department it just isn’t right.
Emergency Heroes,Wii,May-27-2008,Ubisoft Barcelona | Ubisoft Reflections,Driving | Racing | Mission-based | Arcade | Mission-based | Automobile,NintendoWorldReport,40,Emergency Heroes feels very rushed since theres just not much to it. The entire game took me approximately four hours from start to finish and that’s four hours too many for something as generic and repetitive as this.
7554,PC,Jul-20-2012,Emobi Games,Action | Shooter | Shooter | First-Person | Historic | Arcade,Eurogamer Germany,40,Nonetheless keep your chin up Emobi Games. The first step has been made. 7554 brought Vietnam on the map of games developers. The next step is an actually good game. And you´ll get there. Someday.
