title , platform , release_date , developer , genres , reviewer , metascore , review
S.W.I.N.E.,PC,Nov-19-2001,Stormregion,Strategy | Real-Time | General | Tactics,Computer Gaming World,40,I dont think Ive ever seen worse pathfinding in a game. [May 2002 p.75]
Tennis Masters Series,PC,Nov-18-2001,Microids,Sports | Traditional | Individual | Tennis | Tennis,Yahoo!,40,Yet another addition to the long line of awful tennis games for the PC.
Hoard,PC,Apr-4-2011,Big Sandwich Games | Inc.,Action | General | General,Gaming Age,42,The problem I found is that it felt like the RTS equivalent of button mashing; if I lost Id just as soon turn it off than feel all that compelled to try a different strategy. A shame really because theres nothing technically wrong with the game.
Juiced: Eliminator,PSP,Jun-28-2006,Juice Games,Driving | Racing | Simulation | GT / Street | GT / Street | Automobile,Modojo,40,Juiced: Eliminator isnt bottom of the barrel but it comes in at a distant third when the underground racing genre has already gone well into its life span and thats not good news.
Party Hard,PlayStation 4,Apr-26-2016,Pinokl Games,Action | General,DarkStation,50,Party Hard presents some interesting ideas and has a promising start but it sours quickly due to repetitive game design and a frustrating inconsistency in difficulty.
MS Saga: A New Dawn,PlayStation 2,Feb-21-2006,Bandai,Role-Playing | General,Yahoo!,40,A game with no surprises and a superficial combat model but giant robot fetishists and long-time series fans at least have one less reason to complain.
Away: Shuffle Dungeon,DS,Oct-30-2008,Mistwalker | Artoon,Role-Playing | General | General,Metro GameCentral,40,Its all a shame because the central idea of a constantly transforming dungeon is a good one. The actual game thats been constructed around it though is nowhere near good enough.
Wild West Guns,Wii,Aug-4-2008,Gameloft,Action | Shooter | Shooter | Light Gun | Light Gun,Zentendo,50,Wild West Guns is best looked at as perhaps a good first attempt. It has good settings and sound to suck you in to the Wild West theme but the actual gameplay just falls short. The controls are great and responsive but the game itself is just too repetitive and gets boring quickly. If more variety had been added then perhaps a higher score could have been given.
World Championship Poker 2: Featuring Howard Lederer,PSP,Dec-11-2005,Crave,Miscellaneous | Parlor | Gambling | Gambling,AceGamez,40,It isnt a terrible game but neither is it a good one. For those wanting to play a game of poker without the hassle of dealing cards or finding friends to play against then this game is an adequate substitute.
Crash 'N' Burn,Xbox,Nov-16-2004,Climax Group,Driving | Racing | Arcade,The Sydney Morning Herald,50,While the cars in other games fold and dent realistically depending on the speed and direction of the impact damage to Crash n Burns cars seems artificial with entire panels suddenly replaced with scratched versions at the merest hint of a high-speed nudge.
Need for Speed Underground 2,DS,May-10-2005,EA Canada,Driving | Racing | Simulation | GT / Street | GT / Street | Automobile,Pelaaja (Finland),40,The unique capabilities of DS’s dual screens are not used very well. Touch screen serves only as a map and as touch activation for nitro boost. As a driving game NFSU 2 DS does not feed the need for speed. Driving simply feels too slow paced. [August 2005 p.68]
Painkiller: Overdose,PC,Oct-26-2007,Mindware Studios,Action | Shooter | Shooter | First-Person | Fantasy | Fantasy | Arcade,PC Zone UK,38,A headache. [Feb 2008 p.88]
Bee Simulator,Switch,Nov-12-2019,Varsav Game Studios,Simulation | General,DarkZero,40,The premise for Bee Simulator is good and I like the idea of doing education through video games in such a uniquely refreshing way but the execution here has problems. When the game is not asking much from the player then Bee Simulator ends up being somewhat fun with a great sense of scale but the controls hamper such an important part of the game that the experience ends up being frustrating. Throw in repetitive tasks and muddy visuals and what you have is a video game that sadly does not deliver on its potential. It is hard to recommend Bee Simulator out right especially at its asking price but some of the younger kids might enjoy what Bee Simulator has to offer.
Morphite,Switch,Nov-2-2017,Crescent Moon Games,Action Adventure | General,TheSixthAxis,30,There is such a thing as being too laid-back and Morphite is most certainly that. With visuals that are too basic and lacking in character an almost sleep inducing pace and some technical issues on Switch that can’t be ignored there are few redeeming qualities for this utter snooze-fest.
The Chronicles of Narnia: The Lion The Witch and The Wardrobe,DS,Nov-14-2005,Amaze Entertainment,Action Adventure | Fantasy | General | Fantasy,Gaming Age,25,The graphics are there as is some of the sound and a few decent gameplay elements but the boring combat system repetitive scenery and horrible menu set up really keeps the game from ever becoming more than a mediocre waste of time.
Arena Football,Xbox,Feb-7-2006,EA Tiburon,Sports | Traditional | Football | Arcade,G4 TV,40,Arena Football may be an engaging sport to watch in real life with the excitement of packed arenas and the promise of frenzied action on the shortened field but the developers did a poor job in conveying that sense of atmosphere in the game.
The Walking Dead: Michonne - Episode 1: In Too Deep,Xbox One,Feb-23-2016,Skybound LLC | Skybound Games,Adventure | 3D | Third-Person,Official Xbox Magazine UK,50,Its easy to accredit the success of Telltales original Walking Dead to the strength of the fiction its working with but this flat opening salvo lacks the same nuances. [Apr 2016 p.77]
Sparkle 2,Xbox One,Jan-27-2016,10tons Entertainment | 10tons,Puzzle | Matching,We Got This Covered,30,Sparkle 2 is a clone of an almost 20 year old game and does nothing interesting with the core idea introduced in Puzz Loop.
Prince of Persia Revelations,PSP,Dec-6-2005,Pipeworks Software | Inc.,Action Adventure | Fantasy | Fantasy | Linear,NTSC-uk,30,People wanting a game to get their teeth into will certainly find it a challenge although many will also be tearing their hair out by the handful. The one question on many people’s lips is why port Warrior Within of all the games in the Prince of Persia trilogy? Why not simply begin with Sands of Time and start at the beginning.
Tim Burton's The Nightmare Before Christmas: Oogie's Revenge,PlayStation 2,Oct-10-2005,Capcom,Action Adventure | Horror,GamerFeed,40,While it captures the sweet essence of the film from so long ago it fails to motivate with its stale gameplay.
Outward,Xbox One,Mar-26-2019,Nine Dots Studio,Role-Playing | Action Adventure | General | Survival | Open-World,GameSpew,50,It’s undeniable that Outward‘s combat is sub-par and that its systems prove to be very punishing when combined.
Choplifter HD,Xbox 360,Jan-11-2012,InXile Entertainment,General | Action | Shooter | Shooter | Scrolling | Scrolling | Shoot-'Em-Up | Vertical,Gameblog.fr,40,The concept gameplay challenge and atmosphere of Choplifter HD are quite good. It is a nice trip back in the 80s even if it is far from being a must-have today as the game is particulary repetitive and its price is quite high.
Cookie & Cream,DS,Jul-2-2007,Hi Corp,Action | Platformer | Platformer | 3D | 3D,GamesRadar+,30,There’s some minigames and a wi-fi Battle mode but good luck trying to play with a friend more than once. We wanted to adore Cookie & Cream; it’s a shame we only get a clumsy mess.
Secret Files: Tunguska,Wii,Jun-22-2010,10tacle Studios | Fusionsphere Systems,Adventure | Third-Person | General | Modern,games(TM),50,Dedicated genre fans meanwhile will find that the concessions in the gameplay – pre-highlighted hot spots and rumble hints – are both insulting to their intelligence and at odds with the entire point of the adventure genre. [June 2008 p.123]
Dracula 3: The Path of the Dragon,PC,Aug-21-2008,Kheops Studio,Adventure | 3D | First-Person | Modern | Modern,GameSpot,50,Dreary and dated.
The Awakened Fate: Ultimatum,PlayStation 3,Mar-17-2015,Nippon Ichi Software,Role-Playing | General | Roguelike,PlayStation Universe,40,A shell of its predecessor. All the fun mechanics from Guided Fate Paradox have been removed and changed leaving a generic but tedious combat system. The story while potentially interesting has major pacing and voice acting issues that dull the experience. Only a diehard NIS fan will want to play this game.
Blacklight: Tango Down,PC,Jul-14-2010,Zombie Studios,Action | Shooter | Shooter | First-Person | Modern | Tactical | Modern | Arcade,LEVEL (Czech Republic),50,Absences of multi-player opponents and lack of any in-game improvements are the major disadvantages of this average first person shooter. [Issue#195]
Sherlock Holmes: The Devil's Daughter,PC,Jun-10-2016,Frogwares,Adventure | General,PCWorld,40,Three weak cases one decent and a lackluster finale make Sherlock Holmes: The Devils Daughter a marked step back from its predecessor.
Matt Hazard: Blood Bath and Beyond,PlayStation 3,Jan-7-2010,Vicious Cycle,Action | Action Adventure | Modern | Shooter | Scrolling | Shoot-'Em-Up | Vertical,GameShark,33,If it wasn’t bad enough that the game pokes fun at its previous release saying it can be picked at a bargain bin near you and continues the self-deprecating with a quip at the end dealing with the dreadfulness you just played through one can’t help but agree and have a sort of resentment that the developers knew the game was not up to par with other XBLA - or even Xbox Live Indie games - but still went ahead and released it which is probably the most humorous thing the game has going for it.
Blair Witch,PlayStation 4,Dec-3-2019,Bloober Team,Action Adventure | Survival,Push Square,40,Blair Witchs strongest aspect -- its eerie woodland setting -- is perfect for a focused streamlined horror experience. Unfortunately thats not what this game is and the superfluous gimmicky gameplay mechanics that are thrown at you with reckless abandon only serve to make the game less effective as a whole. A disappointing story frustrating level design and precious few genuine scares leaves us hoping that this is one franchise that gets lost in the woods.
Metal Wolf Chaos XD,PC,Aug-6-2019,From Software | General Arcade,Simulation | Vehicle | Combat,GameSpot,40,Metal Wolf Chaos is an old game with a wild reputation and though it lives up to it in some ways its not good in general. At best its a curio that helps inform the story of From Softwares trajectory over the years. At worst its a frustratingly shallow experience that fails to capitalize on its best qualities.
Monster Energy Supercross - The Official Videogame 2,Xbox One,Feb-5-2019,Milestone S.r.l,Racing | Arcade | Automobile,Xbox Tavern,50,Considering that it’s a sequel and despite its efforts Monster Energy Supercross 2 doesn’t feel wholly refined overall. The game suffers considerably due to its loose handling its steep difficulty curve and its excessive loading times. That said there’s enough diverse content on offer to keep die-hard fans entertained until next time. Just don’t expect the quality to have come on in leaps and bounds in comparison to its predecessor.
Smash Hit Plunder,PlayStation 4,Dec-11-2018,Triangular Pixels,Strategy | General,PlayStation Country,50,Smash Hit Plunder is an accessible looting game that sticks to one simple concept which is smashing everything in sight. It works well for a while but fell a bit flat after repeated play sessions. The asynchronous multiplayer options are a nice addition but you might struggle to find players who want to play this more than once.
Gekido: Kintaro's Revenge,Switch,Mar-22-2018,Naps Team,Action | Beat-'Em-Up | 2D,Switch Player,40,Gekido Kintaro’s Revenge is a very simple beat-em-up which probably didn’t warrant a physical release on Switch. Unfair gameplay unsatisfying visuals and sloppy proofing work mean this is one to miss.
Human: Fall Flat,Switch,Dec-7-2017,No Brakes Games,Action Adventure | General,Cubed3,30,Human: Fall Flat on Nintendo Switch is neither good if labelled as a purposely bad game nor as a physics puzzler. Why? It is purely because the controls make things more aggravating than hilarious and secondly due to how uninspiring the puzzles themselves are. Thats why.
Star Wars Battlefront II,PC,Nov-17-2017,EA DICE,Action | Shooter | First-Person | Tactical,Destructoid,50,As much as I loathe this implementation of loot boxes I still keep playing Battlefront II and I will probably continue to do so on and off. I mean I do like the game. I just wish it wasnt being squandered like this. Youd be well-advised to wait until overhauls arrive -- assuming they ever do.
Xenoraid,PlayStation 4,Nov-8-2016,10tons Entertainment | 10tons Ltd | 10tons,Action | Shooter | Shoot-'Em-Up | Vertical,Impulsegamer,50,Xenoraid is competently built but lacks any real reason to actually compel you to play it. The gameplay loop quickly becomes monotonous and aside from quick bursts here and there whilst waiting for a download I can’t see many gamers putting much time into conquering the alien attackers.
Abyss Odyssey: Extended Dream Edition,PlayStation 4,Jul-28-2015,ACE Team,Action Adventure | Linear,Twinfinite,40,This game so difficult to play through in the first place: the clunky and robotic feel of your characters and their movements. Extended Dream Edition is a regurgitation of the same nightmare that surfaced last year and I can’t recommend it to anyone who isn’t already utterly enamored with the game’s beautiful aesthetics.
War for the Overworld,PC,Apr-2-2015,Subterranean Games,Strategy | Real-Time | Fantasy | General | Fantasy,Gamer.nl,45,War for the Overworld was supposed to be the new Dungeon Keeper. They were on the right track but the game that is available for download now is definitely not right; lots of bugs crashes bad AI and many missing features make this game impossible to recommend.
Rio,PlayStation 3,Apr-12-2011,Eurocom Entertainment Software | Eurocom,Miscellaneous | General | General,Gamekult,30,Quotation forthcoming.
Rogue Ops,GameCube,Oct-29-2003,Bits Studios,Action Adventure | Modern,Edge Magazine,20,Objects that can be interacted with are circled with an icon but this only appears if you are looking at exactly the right spot. Indeed much of Rogue Ops is spent trying to make this cursed cursor appear. Its not a pleasant way to spend an evening. [Feb 2004 p.108]
Summer Heat Beach Volleyball,PlayStation 2,Jul-1-2003,Acclaim Studios Cheltenham,Sports | Traditional | Volleyball,PSM Magazine,30,Plagued with underdeveloped AI and repetitive clunky gameplay SHBV is one of the least appealing games of 2003. [Sept 2003 p.38]
Gungrave,PlayStation 2,Sep-16-2002,Seta Corporation,Action | Shooter | Third-Person | Fantasy,Game Revolution,33,A great animated cartoon cleverly disguised as a rather lame Playstation 2 game. Great presentation is wasted on forgettable gameplay.
Mad Maestro!,PlayStation 2,Mar-12-2002,Desert Productions,Miscellaneous | Rhythm | Music,Game Revolution,33,Pressing one button over and over at different pressure levels doesnt ring my bell and I doubt it will ring most of yours.
Darkened Skye,PC,Jan-27-2002,Boston Animation,Action | Action Adventure | General | General | Fantasy,Game Revolution,50,Rather than mixing action adventure and puzzle a narrower focus with more snide remarks and witty writing would have led to a better game.
Monsters Inc. Scream Team,PlayStation,Oct-30-2001,Artificial Mind and Movement,Action | General,Game Revolution,50,Fine for its intended audience. Simple gameplay with familiar heroes is enough to keep the little ones occupied for a while. Just dont expect anyone over the age of six to go ga-ga over it.
Thunderstrike: Operation Phoenix,PlayStation 2,Oct-15-2001,Core Design Ltd.,Action | Simulation | Shooter | Flight | Third-Person | Helicopter | Modern,Official U.S. Playstation Magazine,30,Why does the game look like crap? [Jan 2002 p.141]
Yoshi's New Island,3DS,Mar-14-2014,Arzest,Action | Platformer | 2D,Eurogamer,40,It might look a little like Yoshis Island then but its a worse game in every regard. 19 years on from the original its design has been denuded of almost everything that made it great: a series once fecund with ideas is now coasting on past glories.
Alpha Protocol,PlayStation 3,Jun-1-2010,Obsidian Entertainment,Role-Playing | Console-style RPG | Console-style RPG | Western-Style,The Escapist,40,The RPG elements work well and are loads of fun to explore but they only add up to half a game. Whats left over is a brainless broken mess.
Dynasty Warriors: Gundam Reborn,PlayStation 3,Jul-1-2014,Omega Force,Action | Beat-'Em-Up | 3D,4Players.de,41,Reborn – sounds like a new beginning doesn’t it? But it isn’t. This is little more than a superficial sequel that at its core is less satisfying than its predecessor.
F1 2015,Xbox One,Jul-21-2015,Codemasters,Racing | Simulation | Automobile,Pure Xbox,40,Were not exactly seeing what the wait was for when it comes to F1 2015. The game is clearly rushed riddled with bugs and lacking in some relatively basic features.
Monopoly Streets,PlayStation 3,Oct-26-2010,Electronic Arts,Miscellaneous | Board Games | Board Games | Board / Card Game,Gameblog.fr,40,Monopoly Streets does have some aces to play but cant make us forget that its still funnier with the real tabletop version.
Danger Zone,PC,May-29-2017,Three Fields Entertainment,Racing | General | Arcade | Automobile,Quarter to Three,40,Danger Zone is good for a couple of fancy crashes and not much else before an uninstall. It’s like a mild hit-and-run where it was never really worth taking the other driver’s insurance information anyway.
Diner Dash: Sizzle & Serve,DS,May-23-2007,Climax Group | PlayFirst | Climax Studios,Miscellaneous | Puzzle | Action | Puzzle | General | Puzzle | General | Action,Nintendo Gamer,45,Its very little fun to play and since you can play a limited version online for free as a Flash game theres no good reason to put it in your DS. [June 2007 p.70]
Mario Party 7,GameCube,Nov-7-2005,Hudson,Miscellaneous | Party,Eurogamer,30,Its such a shame that Nintendo - the creator of Mario Kart which is arguably the most fun you can have with platonic friends - just cant seem to sort Mario Partys problems out even for the seventh instalment in the series. Roll on number eight eh.
Secret Files 2: Puritas Cordis,PC,Oct-29-2009,Fusionsphere Systems | Animation Arts,Adventure | General | General,Total PC Gaming,50,An interesting story but the overall package isnt engaging enough. [Issue#20 p.56]
Spyro: A Hero's Tail,Xbox,Nov-3-2004,Eurocom Entertainment Software,Action | Platformer | 3D,Stuff,40,We grew bored of the sheer repetitiveness of the game play and not even Spyros smart-ass remarks could keep us amused. Just talk to the hand Spyro. Snap!
Onimusha Tactics,Game Boy Advance,Nov-11-2003,Capcom,Strategy | Turn-Based | Fantasy,Nintendojo,35,Onimusha Tactics wouldnt be that bad if there werent so many strategy games already available to the GBA. But there are. And compared to the rest of the flock Onimusha sucks.
AO Tennis 2,Switch,Feb-11-2020,Big Ant Studios,Sports | Individual | Tennis,FNintendo,50,AO Tennis 2 on the Nintendo Switch sets expectations high but for a tennis simulation everything falls below the required standards. While the career mode and the player creation tool are interesting the games cast of players feels disconnected from reality while the gameplay feels too demanding and the graphics are simply out of date for the current time. Adding some performance issues to that doesnt make AO Tennis 2 any better and in the end what could have been a good tennis simulation falls into a more disappointing side of the spectrum.
Bloo Kid 2,3DS,May-7-2015,winterworks,Action | Platformer | 2D,Digitally Downloaded,20,Its a horribly generic platformer that tries hard to be some kind of homage to the genres greats and ends up being a pale imitation of them all. Sure its cheap as chips on the Nintendo 3DS but that doesnt mean its worth the time investment.
Naval War: Arctic Circle,PC,Apr-10-2012,Turbo Tape Games,Strategy | Real-Time | Military | General,Everyeye.it,50,Naval War: Artic Circle could have been a good title but it lacks in so many aspects gameplay-wise that in the end it is not very satisfying for the RTS fan. The missions are too simple and the multiplayer should be enhanced with more maps and scenarios. On top of this a poor technical realization.
Go Vacation,Wii,Oct-11-2011,Namco Bandai Games,Miscellaneous | Party | Party | Party / Minigame,Gamereactor Sweden,20,When I played Go Vacation I heard the ticking clock of my life eating up the hours as I struggled with the pointless mini-games. You can avoid this. For me its too late.
Transformers: Revenge of the Fallen - Autobots,DS,Jun-23-2009,Vicarious Visions,Action | Adventure | Shooter | Beat-'Em-Up | Sci-Fi | Sci-Fi | Third-Person | 3D | Arcade,Worth Playing,50,Overall Im not sure that Id suggest Transformers: Revenge of the Fallen – Autobots to anyone other than die-hard Transformer fans even though it really doesnt do the franchise any justice.
Gear.Club Unlimited,Switch,Nov-21-2017,Eden Games Mobile,Action | General | Racing | Simulation | Automobile,JeuxActu,45,Gear.Club Unlimited is just a bad port of an otherwise successful mobile racing game. Even if the content is generous the game is expensive the gameplay is a joke the AI is crap and the graphics are ugly. Dont bother with this one if you really like cars and racing games.
Lucky's Tale,PC,Mar-28-2016,Playful Corp.,Action | Platformer | 3D,GameSpot,50,Luckys Tale seems like it would be a good fit for someone who doesnt normally play games and has mild curiosity in VR. Experienced players will certainly appreciate the great controls but thats it. Its hard to get upset about a game thats technically free but its worth acknowledging that Luckys Tale is too basic to get excited about and not inventive enough to communicate the potential of VR.
Crystal Quest,Xbox 360,Feb-5-2006,Stainless Games,Action | Shooter | Shooter | Static | Shoot-'Em-Up | Top-Down,X-ONE Magazine UK,40,Tat. [Issue#5 p.120]
Atari Classics Evolved,PSP,Dec-19-2007,Stainless Games,Miscellaneous | Compilation | Compilation,Game Revolution,42,On the one hand there are more than sixty games available in portable form. Some of them have even been genuinely enhanced if youre interested. Unfortunately many players probably wont have the patience to unlock the full library of classics and will be stuck with the eleven that are available from the start.
Dusk Diver,PlayStation 4,Oct-29-2019,JFi Games,Action | Role-Playing | General | Action RPG,Cubed3,50,Dusk Diver struggles to make a memorable impact due to its story and gameplay failings. This is not helped by its technical issues. Nevertheless despite its blandness there is some charisma beneath the surface thanks to a memorable supporting cast and a clear sense of passion in its worlds conception. Its difficult to recommend it but for those who do give it a go there is a noteworthy personality here that keeps things ticking.
Dragon Ball Z Budokai HD Collection,PlayStation 3,Nov-6-2012,Pyramid,Miscellaneous | Compilation | Compilation,Eurogamer Italy,50,The Dragon Ball Z Budokai HD Collection is pretty dumb. Budokai 3 is still a great game but the lack of any kind of online mode and the crazy absence of Budokai 2 transform a good chance into a sad nonsense.
Conduit 2,Wii,Apr-19-2011,High Voltage Software,Action | Shooter | Shooter | First-Person | Sci-Fi | Sci-Fi | Arcade,Joystiq,20,Theres only one 4-minute bit in the entire thing that was fun to play and that was tailgunning in the spaceship. So at least the whole review wasnt negative amirite?
Defiance,PC,Apr-2-2013,Trion Worlds,Massively Multiplayer Online | Role-Playing | Sci-Fi | Action | Shooter | Shooter | Third-Person | Sci-Fi | Sci-Fi | Arcade,Quarter to Three,40,Defiance is mostly lacking meaningful connective tissue. It fails at the fundamental task of feeling like a thoughtfully designed and polished game. It fails at feeling like a world. It fails at giving you much to look forward to once you’ve realized you’ve seen most of what it’s ever going to do. You can only get so far with it’s fun to shoot stuff. About Defiance far.
Battles of Prince of Persia,DS,Dec-6-2005,Ubisoft Montreal,Strategy | Miscellaneous | Turn-Based | Card Battle | Card Battle,Modojo,40,A strategic card battler thats missing out on any fun intuitive design or worst of all a point. Stick to your Advance Wars and leave this battlefield empty.
Star Wars Jedi Knight II: Jedi Outcast,Switch,Sep-24-2019,Aspyr | Aspire,Action Adventure | Linear,Cubed3,50,A flawed port that struggles to overcome mediocrity in its implementation and that suffers from a lack of multiplayer leads to a less than stellar experience. Star Wars Jedi Outcast is purely saved by its solid level design and fan service. There are probably better options if you want a good TV experience but nothing can beat this ports portable experience which is in all honestly its saving grace. Recommended for fans looking to take it on holiday and a near miss for fans looking for a Star Wars title worthy of being played in the big screen.
Tokyo Twilight Ghost Hunters: Daybreak Special Gigs,PlayStation 4,Sep-20-2016,Arc System Works | Now Production,Strategy | Turn-Based | General,ZTGD,50,Tokyo Twilight Ghost Hunters Daybreak is a title that showed a lot of promise with a great art style and an interesting premise. However the atrocious combat mechanics hinder the overall enjoyment of the game so much to the point it’s difficult to recommend to anyone in particular.
Master of Orion 3,PC,Feb-25-2003,Quicksilver Software,Strategy | Turn-Based | Sci-Fi | 4X,GMR Magazine,10,Then theres the weak arbitrary enemy A.I. the impenetrable interface and the absurdly incomplete documentation. [June 2003 p.70]
Fallout: New Vegas - Honest Hearts,Xbox 360,May-17-2011,Obsidian Entertainment,Role-Playing | First-Person | First-Person | Western-Style,Metro GameCentral,50,A typical Fallout download that buries a few interesting new ideas and locations beneath a patchwork of overfamiliar and increasingly outdated content.
Cargo! The Quest for Gravity,PC,Apr-21-2011,Ice-Pick Lodge,Miscellaneous | Action Adventure | Fantasy | General | General | Fantasy,PC PowerPlay,40,Proof that gleeful surrealism does not automatically indicate arthouse brilliance. [Aug 2011 p.74]
theHunter: Call of the Wild,PC,Feb-16-2017,Expansive Worlds,Sports | Individual | Nature | Hunting,TheSixthAxis,40,When theHunter: Call of the Wild works properly it’s still going to be a game that only those with the patience of a saint would enjoy. It’s very slow full of barriers and isn’t very exciting. That’s not to say it’s not completely without merit as it’s a stunner to look at and there are rare occasions where everything comes together to make a compelling experience. Just note that those rare occasions are few and far between.
StarDrone,PlayStation 3,Apr-5-2011,Beatshapers,Action | General | General,Playstation Official Magazine UK,30,It just isnt any fun. [Apr 2011 p.114]
Fallout: Brotherhood of Steel,PlayStation 2,Jan-14-2004,Interplay,Role-Playing | Action RPG,Eurogamer,30,If you have any respect for the way games should be made then give Interplay a clear message that it simply has to do better than this to compete in the games market. Treat BOS with contempt it deserves and avoid it at all costs - even buying this at a budget price would be irresponsible.
Mission: Impossible: Operation Surma,PlayStation 2,Dec-8-2003,Paradigm Entertainment,Action Adventure | Modern,games(TM),30,Dilute disjointed and uninspiring. Feeling more like a staggered set of obstacles than a wholesome game the action sadly boils down to little more than a tediously dull showcase for your equipment and abilities which are put into use against some questionable AI stooges. [Jan 2004 p.118]
Heroes of Might and Magic IV: The Gathering Storm,PC,Sep-26-2002,3DO,Strategy | Turn-Based | Fantasy | General,Computer Gaming World,30,Its a lot more of the same - the same grinding disenchantment. [Feb 2003 p.80]
ESPN Winter X-Games Snowboarding 2002,PlayStation 2,Jan-14-2002,Konami,Sports | Alternative | Snowboarding,Gaming Age,42,No matter what type of game you are looking for the control takes some getting used to.
Silent Scope 2: Dark Silhouette,PlayStation 2,Sep-18-2001,KCET,Action | Shooter | Rail,Game Revolution,42,This is one port that went from arcade star to console dog. Heinous dude.
Heroes of Might and Magic: Quest for the Dragon Bone Staff,PlayStation 2,Apr-18-2001,New World Computing,Role-Playing | PC-style RPG,PSX Nation,40,If you love this series on PC then stick to it there because the essence of what makes HMM is just hinted at on PS2.
Jagged Alliance 2: Unfinished Business,PC,Nov-30-2000,Sir-Tech Software Inc.,Strategy | Turn-Based | Modern | Tactics,Daily Radar,0,A pale shadow of a flawed but fun game. If the designers do not have more in them than this the Jagged Alliance series should end here.
Assassin's Creed Liberation HD,PlayStation 3,Jan-14-2014,Ubisoft Sofia,Action Adventure | Historic | Historic | Open-World,Playstation Official Magazine UK,50,Sadly Liberation can’t escape its limited gameplay technical unevenness and poorly told story. While Black Flag kicked the series on the past holds no glory for Aveline.
UEFA Euro 2012,PC,Apr-24-2012,EA Canada,Sports | Traditional | Team | Soccer | Sim | Sim,GRYOnline.pl,35,A waek game in almost every aspect - the most painful being missing licences and castrated game modes that were supposed to be the biggest advantages of this game. Well made stadiums supporters songs and new commentary track are not enough to justify a high price tag.
We Cheer 2,Wii,Nov-3-2009,Machatin | Inc.,Action | Miscellaneous | Rhythm | Dancing | Dancing,Game Revolution,42,I guess if you find yourself in need of a game for a preppy young lass this could be a recipe for success. If youre a fan of rhythm games there isnt anything here of substance so any fun you have while waving to an imaginary virtual jailbait kid wont last too long.
Murder in the Abbey,PC,Aug-26-2008,Alcachofa Soft,Adventure | General | General,IGN,35,The back of the box promises 40 hours of gameplay. You do not want 40 hours of gameplay here.
Wild ARMs XF,PSP,Mar-11-2008,Media Vision,Strategy | Turn-Based | Fantasy | General | Fantasy | Tactics,1UP,42,The game has some ambition and I admire that. But in the end a score is based on how much fun I have (thats why we play right?) and I had very little fun playing Wild Arms XF. This says it all: I cant wait to whip out strategy gems like Final Fantasy Tactics or Disgaea on my commute...but I had to force myself to drag out XF.
The Sinking City,PlayStation 4,Jun-25-2019,Frogwares,Action Adventure | Survival,GameSpot,30,Its hard to resent a game as unapologetically dweeby as The Sinking City. Its an old-fashioned bookish mystery rooted in the mythology and mysteries of a pulpy cult-favorite mid-century American novelist--an effort not without charm to be sure. But no matter how fond your affection for H.P. Lovecraft and the idea of a wide-eyed slow-burn literary adventure the poor design cliched writing and lumbering pace make this far more tedious than delightful let alone unsettling or terrifying.
Corruption 2029,PC,Feb-17-2020,The Bearded Ladies Consulting,Strategy | Turn-Based | General,LEVEL (Czech Republic),40,The game does not offend but also doesn´t inspire. If it had more original content it would certainly receive a more positive feedback. Therefore it is only an average game. [Issue#302]
Urban Trial Freestyle,3DS,Jun-27-2013,Strangelands Ltd.,Miscellaneous | Driving | Racing | General | Arcade | Arcade | Automobile,DarkStation,20,I really enjoyed the previous versions of this game but the 3DS version is sadly just not worth anyone’s time.
The Legend of Korra,PC,Oct-21-2014,PlatinumGames,Action Adventure | General | Fantasy,CD-Action,60,Without Activision at the helm and its policy on licensed games – done too quickly and too cheap – it could have been an epic adventure. [01/2015 p.80]
Pressure,PC,Mar-26-2013,Chasing Carrots,Action | Racing | General | General | Arcade | Automobile,4Players.de,50,The steampunk approach in track and vehicle design is charming but mechanics lack variety and most of all tight controls regardless if you enter the course with a gamepad keyboard or mouse at your disposal.
Dragon Age II: Legacy,Xbox 360,Jul-26-2011,BioWare,Role-Playing | PC-style RPG | Action RPG,Eurogamer,50,A passable addition to the game but one that doesnt do anything to make itself essential. Better than a lot of BioWare DLC packs but nowhere near as satisfying as their best work.
MXGP Pro,PlayStation 4,Jul-10-2018,Milestone S.r.l,Racing | Arcade | Automobile,Push Square,30,Saying that Milestone need to take a step back with its dirt bike games and rework everything is becoming as tired a statement as saying Telltale needs to use a new engine. But it remains true yet again with MXGP Pro. A very slight improvement over MXGP 3 but a noticeable step back from Monster Energy Supercross MXGP Pro is largely a spectacular disaster. It gets a couple things right and offers a new slate of tracks to race on but you’ll be too busy slamming your head into a wall to really notice.
Chasing Aurora,Wii U,Nov-18-2012,Broken Rules,Action | General | Flight | Flight,Everyeye.it,45,Chasing Aurora is a Competitive Party Game that does not work. The weakness of the gameplay structure and a not involving single player made every effort useful. A bad game to stay away from.
Deadcore,PlayStation 4,Jul-14-2017,Grip Games,Action | Shooter | First-Person | Arcade,TheSixthAxis,30,Challenge fiends may still have a good time with DeadCore although in its current state I would be reluctant to recommend the console port over the PC version – if you have one. Originally a project by a fledgling group of five young French developers DeadCore shows some promise as a platforming first title: the basic mechanics are generally good and fun to use. It’s a shame the game is entirely let down by poor controls and sometimes cheap challenge design both of which are at odds with the game’s speedrunning ethos.
Sonic Heroes,PlayStation 2,Jan-27-2004,Sonic Team,Action | Platformer | 3D,NTSC-uk,30,Its tricks are old and it offers no challenge but for the irksome nuisances of its design. [JPN Import]
