title , platform , release_date , developer , genres , reviewer , metascore , review
Danger Girl,PlayStation,Sep-6-2000,n-Space,Action | Shooter | Third-Person | Modern,IGN,32,Big breasts can go a long way to brightening up any day but with gameplay this dim even these headlights cant light up this game.
Word Puzzle,Xbox 360,Nov-7-2007,InterServ International,Miscellaneous | Puzzle | Puzzle | General | Logic | General,GamesRadar+,30,See as the puzzles get bigger youre actually forced to scroll them onto the screen which will slow you down even more. Save your $10 for something more worthwhile. This isnt even a decent time-waster.
Devil's Third,Wii U,Aug-28-2015,Valhalla Game Studios,Action Adventure | General | Modern | Action | Shooter | Third-Person | Arcade,NintendoWorldReport,35,With just five hours on the counter barely anything gets time to truly sink in. Add to this the technical issues and the inconsistencies of the presentation and you have a game that could have benefited from a bit more playtesting.
Everreach: Project Eden,PC,Dec-4-2019,Elder Games,Action | Shooter | Third-Person | Arcade,PC Invasion,30,This game fails at almost everything it sets out to do. With janky animations embarrassing story awful combat mechanics and horrible enemy layouts and AI theres just not much positive to say about it.
Blood Knights,Xbox 360,Nov-1-2013,Deck 13,Role-Playing | Action Adventure | Fantasy | General | Fantasy | Action RPG,X-ONE Magazine UK,30,It’s an awkward mix of Diablo and Soul Reaver that nobody asked for. Something to play if you’ve got a few hours and an itch to bump up your Gamerscore.
Digimon World Data Squad,PlayStation 2,Sep-18-2007,Bec,Role-Playing | General,PSM Magazine,40,The game offers nothing but tedium to older gamers but the six and under crowd may love it. [Nov 2007 p.90]
Six Flags Fun Park,Wii,Mar-3-2009,7 Studios,Action | Miscellaneous | General | Party | Party / Minigame,Video Game Talk,40,If you have a kid and are already planning a trip to Six Flags this is a solid pick-up as this $25 game has a $30 kids admission voucher in it (if you go before the end of 2009) so its basically like getting the game for free. Just be prepared to hear complaints from a soon-to-be bored child a few days after purchase.
Monster Jam,Xbox 360,Nov-13-2007,Torus Games,Driving | Racing | Simulation | Truck | Truck | Automobile,Xbox World 360 Magazine UK,39,A game without a reason to live consigned to the scrapheap by the 360s real racers. [July 2008 p.83]
Ghostbusters: Sanctum of Slime,PC,Mar-23-2011,Behavior Studios,Action Adventure | Modern | Sci-Fi | Sci-Fi | General,GameSpot,40,Recycled environments mediocre gameplay and the absence of online play cripple this disappointing top-down adventure.
Power Rangers Super Megaforce,3DS,Oct-28-2014,Bandai Namco Games | 7thChord,Action | General,Gamers\' Temple,30,Skip this game and keep your fingers crossed that the next one will be better.
Quantum Theory,PlayStation 3,Sep-28-2010,Tecmo,Action | Shooter | Shooter | Third-Person | Fantasy | Fantasy | Arcade,PSX Extreme,35,Quantum Theory is the epitome of awful game design. Uninspired. Underdeveloped. Gray. Some of the worst story telling this generation has seen coupled with some of the worst visuals youll find on your beautiful PS3 or Xbox 360 in addition to level design thatll bore you the minute you lay your eyes on it.
John Deere: Harvest in the Heartland,DS,Nov-20-2007,Black Lantern Studios,Strategy | Tycoon | Management | Tycoon | Business / Tycoon,IGN,30,Even if John Deere: Harvest in the Heartland worked perfectly it would be an uninspired unattractive game that beats the player over the head with its sponsor.
New Rally-X,Xbox 360,Dec-27-2006,Bandai Namco Games,Action | Driving | General | General | Arcade,TeamXbox,38,Just be prepared for a game that screams I’m simple (as in I’m mediocre not I’m elegantly designed).
Harry Potter and the Deathly Hallows Part 2,PC,Jul-12-2011,None,Action | Shooter | Shooter | Third-Person | Fantasy | Fantasy | Arcade,GRYOnline.pl,35,If you like Harry Potter - dont buy this game. If you like TPP shooters - stay away from this game. If you like good music - buy yourself the official movie soundtrack. If youre the parents of a young teenager - choose anything but this game. Youll hurt your child with it. Dont buy this game because you are voting with your wallet. By paying for this game you allow more of THAT to be developed in the future.
FIFA 20: Legacy Edition,Switch,Sep-27-2019,Electronic Arts,Sports | Team | Soccer | Sim,TheSixthAxis,40,If you’re simply looking to play Career Mode on the go then you may get some mileage out of FIFA 20 Legacy Edition on Switch but if you can buy FIFA on any other platform then we suggest you do. The Switchs FIFA legacy is fast becoming outdated gameplay and missing features and the only way to put a stop to this is to vote with your wallet.
Soldner: Secret Wars,PC,Jun-22-2004,Wings Simulations,Action | Shooter | Shooter | Third-Person | Tactical | Modern,1UP,40,This game attempts to combine the best aspects of serious tactical shooters like Flashpoint with the run-and-gun action of the Battlefield series but does neither very well. [40 = original score]
Spuds Unearthed,PlayStation 4,Apr-24-2020,Gamedust,Strategy | Real-Time | General,GameGrin,40,There’s a core gameplay loop that could have some substance but it’s surrounded by a confused interface a simply awful tutorial with surface-level complexity that needn’t exist.
Hatred,PC,Jun-1-2015,Destructive Creations,Modern | Action | Shooter | Third-Person | Shoot-'Em-Up | Arcade | Top-Down,GameStar,33,I have to kill everbody. It works but its a primitive piece of garbage. Its so bad its almost funny.
Flushed Away,PlayStation 2,Oct-24-2006,Monkey Bar Games,Action | Platformer | 3D,Boomtown,30,Yet another poor incarnation of a movie (which didn’t do that great anyway) which doesn’t accomplish anything other than giving the player consistent headaches throughout. Blame it on its poor level design repetitive gameplay constant bugs or whatever you like as there are ample pickings.
New Gundam Breaker,PlayStation 4,Jun-22-2018,Bandai Namco Games,Action | General,GamingTrend,35,Between fumbling through the menus mashing your way to a choppy and exceedingly easy victory and clicking through meandering dialogue scenes that hold no weight you’ll find yourself too bored to actually collect all the parts you want to make your perfect Gundam. If you’re itching to fight big robots play Gundam Versus instead. Or go punch that actual Gundam in Japan (don’t do that).
PDC World Championship Darts 2008,PSP,Jun-16-2009,Oxygen Interactive,Sports | Alternative | Individual | Other | Other,AceGamez,40,PDC World Championship Darts 2008 is a game that really has no reason to exist.
PlayStation Move Ape Escape,PlayStation 3,Jul-5-2011,SCE Japan Studio,Miscellaneous | Party | Party | Party / Minigame,PSM3 Magazine UK,40,A wasted opportunity to show off Move control. [Sept 2011 p.102]
1950s Lawn Mower Kids,DS,Nov-3-2011,Zordix,Miscellaneous | General | General,NintendoWorldReport,40,The game isnt especially good and I cant recommend it. The developer successfully made a game about summer chores feel like a chore but I dont know if that was the point.
Final Fight: Streetwise,PlayStation 2,Feb-28-2006,Capcom,Action | Beat-'Em-Up,GameSpot,33,Final Fight: Streetwise doesnt look good doesnt play well and it cant even get its unlockable bonus--the original arcade game--right.
Zathura,PlayStation 2,Nov-2-2005,High Voltage Software,Action Adventure | Sci-Fi,RewiredMind,30,To me I wouldn’t even leave this game in the basement as you never know who may find it.
The Elder Scrolls: Blades,Switch,May-14-2020,Bethesda Game Studios,Role-Playing | Western-Style,NintendoWorldReport,40,The Elder Scrolls: Blades is a simple case of a mediocre game on mobile just not holding up on an actual console. Concessions made for mobile play just don’t make sense here. Not to mention when blown up to a TV or even the modest size of the Switch’s screen Blades is pretty ugly. Its a downright joke when compared to the actual full Elder Scrolls game already available on the platform. Unlike other Bethesda mobile offerings like Fallout Shelter Blades is a simplification of a complex game rather than a game built with mobile limitations in mind. When you take away the reason for those limitations you’re left with an ugly mess of a game with nothing to justify its own existence.
Pac-Man Party 3D,3DS,Nov-8-2011,Namco Bandai Games,Miscellaneous | Party | Party | Party / Minigame,Games Master UK,40,A party without fun is merely a gathering. Played alone this is a bit of a disaster. [Apr 2012 p.96]
G.I. Joe: The Rise of Cobra,PlayStation 3,Aug-4-2009,Double Helix Games,Action | General | General | Shooter | Third-Person | Arcade,PS3bloggen.se,30,Despite the fact that the game is based on a bad movie Double Helix have managed to create a game thats even worse. The graphics and controls go head to head to see whos the worst but to be honest they both equally awful.
Sonic the Hedgehog,PlayStation 3,Jan-30-2007,Sonic Team,Action | Platformer | Platformer | 3D | 2D | 3D,Pure Magazine UK,40,Possibly the lowest point in Sonic gaming sloppy camera and terrible level design let this down badly. [Mar 2007 p.53]
Super Dungeon Bros,PlayStation 4,Nov-1-2016,React Games,Action | General,PlayStation Universe,35,Falling short in just about every way a title of this ilk can everything Super Dungeon Bros attempts to do the three year old Diablo III does better. Avoid.
Omerta: City of Gangsters,Xbox 360,Feb-12-2013,Kalypso | Haemimont Games,Simulation | Strategy | General | General | General,GameWatcher,40,I tested the Xbox 360 version of Omerta which controlled fine. The 360 versions of Tropico both had decent performance and the same is true here. As well as working smoothly on a technical level the actual control scheme is well-thought out. It’s clear that Omerta began life with both platforms in mind instead of console being tacked on as an after-thought.
MLB Slugfest 20-04,Game Boy Advance,Mar-18-2003,Handheld Games,Sports | Traditional | Baseball | Arcade,Cheat Code Central,30,It lacks features and control. All you really do is make a few choices and let the game play it all out for you. Its like the battle system in an old-school RPG.
ECW Anarchy Rulz,PlayStation,Aug-18-2000,Acclaim,Action | Fighting | Wrestling,Game Revolution,25,If anyone should avoid this game it should be the hardcore ECW fan as they will be the most outraged.
Star Wars The Clone Wars: Republic Heroes,Xbox 360,Oct-6-2009,Krome Studios,Action Adventure | Sci-Fi | Sci-Fi | General,Official Xbox Magazine UK,40,An amazing new low for platforming games. [Christmas 2009 p.102]
Yaiba: Ninja Gaiden Z,PlayStation 3,Mar-18-2014,Spark Unlimited | comcept,Horror | Action Adventure | General | Horror | Survival | Linear,GamesRadar+,40,Ninja Gaiden Z is a disappointing entry in the Ninja Gaiden series filled with repetitive enemy encounters cringeworthy pervy jokes and frustrating unbalanced gameplay. This is not the ninja game youre looking for.
America's Army: True Soldiers,Xbox 360,Nov-15-2007,Red Storm Entertainment,Action | Shooter | Shooter | First-Person | Modern | Modern | Arcade,TeamXbox,40,A breakdown of the core gameplay mechanic will haunt players early and often in America’s Army: True Soldiers.
Harry Potter and the Deathly Hallows Part 2,PlayStation 3,Jul-12-2011,EA Bright Light,Action | Shooter | Shooter | Third-Person | Fantasy | Fantasy | Arcade,GameWatcher,35,For fans of gaming stay well clear. Even as far as movie-tie-ins go this title is the biggest crime to the Harry Potter franchise since Emma Watson decided looking like a public schoolboy is sexy.
The Golden Compass,DS,Dec-4-2007,Artificial Mind and Movement,Action Adventure | Fantasy | General | Fantasy,PALGN,40,Not even the most dedicated fans of the movie will find this game to be of any interest. Childrens game or not The Golden Compass is well below par and not worth your money.
Myst,DS,May-13-2008,Hoplite Research,Adventure | 3D | First-Person | Fantasy | Fantasy,Electronic Gaming Monthly,31,This is a weak port that doesnt do Myst justice; its not worth a revisit even for nostalgia. [June 2008 p.87]
Dead or Alive Xtreme 3: Fortune,PlayStation 4,Mar-24-2016,Team Ninja,Sports | Volleyball | Team,Gameblog.fr,40,A game with a lot of sexy fan service and good graphism but a real lack of action based content that force you to farm to get all the swimsuits.
Surgeon Simulator: Experience Reality,PlayStation 4,Dec-3-2016,Bossa Studios,Simulation | Virtual | Career,Destructoid,30,As it stands you should absolutely hold off on Surgeon Simulator: Experience Reality for PlayStation VR until the controls are overhauled in the planned update. I ended up having some fun once I learned how to work around those glaring issues to a certain extent but even in the best of times it was a struggle. Its a shame the launch went this way because theres an entertaining VR experience buried in here.
Cruis'n  Exotica,Nintendo 64,Oct-16-2000,Gratuitous Games,Driving | Racing | Arcade,Games Radar,0,Dull unenjoyable and incredibly shoddy failing to deliver even the most basic of racing thrills.
Backyard Wrestling 2: There Goes the Neighborhood,Xbox,Nov-16-2004,Paradox Development,Action | Fighting | Wrestling,TotalGames.net,33,The controls are pretty lousy characters will often merge with each other and scenery and moves feel limited; plus why cant we grapple an opponent when theyre stunned?...Avoid this rubbish at all costs.
Dead Alliance,Xbox One,Aug-29-2017,IllFonic | Maximum Games | Psyop,Action | General | Shooter | First-Person | Tactical,TheXboxHub,30,I was hoping to be blown away by Dead Alliance but a dwindling player base poor gameplay terrible bugs and a lack of content make this just another disappointment within a once great genre.
Will of Steel,PC,Feb-4-2005,Gameyus Interactive,Strategy | Real-Time | Military | General | Military,Computer and Video Games,40,While the game boasts an impressive array of hardware youre sadly only allowed to play as the forces of the right and just in a linear two-pronged campaign that starts with the US-led invasion of Afghanistan and finishes in Iraq.
Aliens: Colonial Marines,PlayStation 3,Feb-12-2013,Gearbox Software,Action | Shooter | Shooter | First-Person | Sci-Fi | Sci-Fi | Arcade,Level7.nu,30,Even after more than seven years in development Aliens: Colonial Marines results in a cavalcade of shattered dreams and lost potential. Almost every element is either broken boring or badly designed and the once fearsome Xenomorphs are now reduced to mindless cannon fodder. To put it simply; its a terrible game.
Rise of the Guardians,Xbox 360,Nov-20-2012,Torus Games | D3Publisher,Adventure | General | General,Official Xbox Magazine UK,30,Sails beneath already low expectations. [Jan 2013 p.91]
Star Wars The Clone Wars: Republic Heroes,PlayStation 3,Oct-6-2009,LucasArts | Krome Studios,Action Adventure | Sci-Fi | Sci-Fi | General,InsideGamer.nl,40,Star Wars: The Clone Wars – Republic Heroes is not a great game full of bugs. The gameplay is very repetitive and is skipping once in a while often the camera isn’t positioned right and you can’t see were to go. But the ambiance and the story seem to fit the TV-series very well. Star Wars is one of my favourite film series ever and there are a lot of games out there but Republic Heroes is doing too much in a wrong way to get a positive grade.
Tron,Xbox 360,Jan-9-2008,Backbone Entertainment,Action | General | General,Gamer.nl,30,Once a great game in the arcade now not worth mentioning on Xbox Live Arcade. The controls are way too slow and inaccurate and everything feels so outdated. Not worth 400 points!
Farscape: The Game,PC,Aug-8-2002,Red Lemon Studios,Action Adventure | Sci-Fi | Sci-Fi | General,Computer Games Magazine,40,Farscape the series has been cancelled. The game was not. Nobody wins. [Jan 2003 p.75]
Justice League Heroes,DS,Oct-17-2006,Sensory Sweep,Role-Playing | Action RPG | Action RPG,Nintendo Power,30,This dull clunky mess of a 3D beat-em-up suffers from sloppy hit detection brutal sllowdown and yawn-inducing levels that throw the same basic grunts at you over and over. [Dec. 2006 p.106]
Gardening Mama 2: Forest Friends,3DS,Apr-29-2014,Racjin,Simulation | Strategy | General | Virtual | Career,Nintendo Life,30,Disappointing all over.
Ben 10: Omniverse,Wii U,Nov-18-2012,Vicious Cycle,Role-Playing | Massively Multiplayer Online | Fantasy | Action | General | General,Official Nintendo Magazine UK,40,A dull game that makes no use of the Wii U functionality. [Jan 2013 p.102]
Hot Wheels: Beat That!,Xbox 360,Sep-26-2007,Eutechnyx,Driving | Racing | Arcade | Arcade | Automobile,Xbox World 360 Magazine UK,34,With a gazillion top racers on 360 youd have to be bonkers to drive this home. [Feb 2008 p.79]
TMNT: Mutant Melee,Xbox,Mar-15-2005,Konami Computer Entertainment Hawaii,Action | Fighting | 3D,Official Xbox Magazine,38,Not even cel-shaded reptiles can save a game cursed with tissue-thin design weak AI and repetitive gameplay. [June 2005 p.78]
Naughty Bear,PlayStation 3,Jun-25-2010,Artificial Mind and Movement,Action | General | General,PlayStation LifeStyle,30,After 20 minutes of gameplay you will have fully exhausted what the game has to show you.
Bliss Island,Xbox 360,Mar-12-2008,Pompom Software,Miscellaneous | Puzzle | Puzzle | General | General,GameSpot,35,This frustrating collection of minigames is an insult to vacations holidays and every other blissful experience.
Jeremy McGrath Supercross 2000,PlayStation,Jul-14-2000,Acclaim,Driving | Racing | Motorcycle | Motocross,Hot Games,40,This game needed a hell of a lot more graphics optimization and a bit more work on the control would have been nice too.
Transformers: Rise of the Dark Spark,PlayStation 4,Jun-24-2014,Edge of Reality,Action Adventure | Sci-Fi | General,Digital Spy,40,The storytelling is sloppy the set-pieces are repetitive - and in some cases stolen from past games - while the visuals are dated. Its redeemed only by enjoyable third-person shooter action which comes alive in co-op multiplayer when theres no story holding players back.
Funk of Titans,Xbox One,Jan-9-2015,A Crowd of Monsters,Action | Platformer | 2D,Gaming Age,33,If this game had been free to play I probably would have dismissed many things and given it a higher score but at $8.99 this is one you can definitely skip.
RollerCoaster Tycoon World,PC,Nov-16-2016,Nvizzio Creations,Tycoon | Strategy | Management | Business / Tycoon,GameStar,37,It would be a quite decent theme park simulations if it werent for all those bugs crashes and a sub-par performance.
Air Conflicts: Vietnam,PC,Oct-2-2013,bitComposer Games | bitComposer,Action | Simulation | Flight | Flight | Combat,IGN,35,A terribly executed arcade flight game.
Asphalt 3D,3DS,Mar-22-2011,Gameloft,Driving | Racing | General | General | Arcade | Automobile,games(TM),30,Occasionally playable but just mostly horrible. [Issue#108 p.116]
Fast Draw Showdown,Wii,Jan-4-2010,Digital Leisure Inc. | Digital Leisure,Action | Shooter | Shooter | First-Person | Light Gun | Light Gun | Modern,Nintendo Gamer,20,It beggars belief then that someone would consciously make a game that contained only the worst bits of an already atrocious game. [Mar 2010 p.75]
NBA Live 14,PlayStation 4,Nov-19-2013,EA Sports,Arcade | Sports | Traditional | Team | Basketball | Arcade,GameSpot,40,The on-court action is so sloppy and unsatisfying that even rubbing defeat in Carmelo Anthonys face loses its appeal. NBA Live needs serious work in just about every aspect in order to raise its game to a respectable level.
Dynasty Warriors 6,PlayStation 2,Nov-18-2008,Koei | Omega Force,Action | Beat-'Em-Up,GameSpot,40,Even though you can climb higher than ever before in Dynasty Warriors 6 the series as a whole seems stuck on the same wrung.
Justice League: Chronicles,Game Boy Advance,Nov-12-2003,Full-Fat,Action | Platformer | 2D,GamePro,30,The only thing that could have made this slapdash and sloppy game any weaker would have been to throw in Aquaman. [Apr 2004 p.86]
Ice Age: Continental Drift - Arctic Games,Xbox 360,Jul-10-2012,Activision,Action | Platformer | Platformer | 3D | 3D,Xbox Achievements,25,Avoid this game at all costs. Assuming you own a Kinect then you will have received a better compilation in the form of Kinect Adventures than anything this game has to offer.
Naughty Bear,Xbox 360,Jun-25-2010,Artificial Mind and Movement,Action | General | General,Totally360,30,What is most disappointing about Naughty Bear is that it had a good premise. This game could have been really awesome. Unfortunately this game was rushed out the door in an unfinished state.
Deadfall Adventures,Xbox 360,Nov-15-2013,The Farm 51,Action | Shooter | Shooter | First-Person | Fantasy | Fantasy | Arcade,GameOver.gr,40,A missed chance in what could have been a cross between Indiana Jones and Uncharted in a first person shooter environment.
Furu Furu Park,Wii,Jan-17-2008,Taito Corporation | 505 Games,Miscellaneous | Party | Party | Party / Minigame,Game Almighty,33,Straight up this game just isn’t fun. While it is fun to laugh at while others are playing it it only serves as a humiliation tool for others to mock you for playing. Just steer clear you’ll be a much happier person if you do.
Battle: Los Angeles,PlayStation 3,Mar-22-2011,Saber Interactive,Action | Shooter | Shooter | First-Person | Sci-Fi | Sci-Fi | Arcade,Playstation Official Magazine UK,30,A pitiful tie-in to a sub-standard movie. [June 2011 p.111]
Rengoku: The Tower of Purgatory,PSP,Apr-26-2005,Neverland,Action Adventure | Fantasy | General | Fantasy,games(TM),30,With combat relying on clever use of items and plenty of RPG-esque searching and equipping Rengoku does show some potential but it’s far too little and with so many better-quality titles already on the market it’s definitely too late. [Mar 2006 p.116]
WWE 2K20,PlayStation 4,Oct-22-2019,Visual Concepts,Sports | Individual | Combat | Wrestling,Playstation Official Magazine UK,30,Patches may rescue this to some degree. For now it’s an unfinished game which should remain unpurchased by your wallet. [Issue#170 p.86]
Mindjack,Xbox 360,Jan-18-2011,FeelPlus,Action | Shooter | Shooter | Third-Person | Sci-Fi | Modern | Arcade,Game Over Online,30,The bottom line is the more I played Mindjack the more I wanted to stop playing Mindjack. I made it through to the end but it wasnt without a lot of head-scratching hair-pulling and obscenity-laced tirades.
Enki,PC,Jul-31-2015,Storm in a Teacup,Adventure | 3D | First-Person,Riot Pixels,35,Pixel-hunting for small barely noticeable items in dark rooms is a crappy idea for a horror game by itself but timer just adds insult to injury. And don’t bother suffering through this for the story because there is pretty much none of it.
The Legend of Alon D'ar,PlayStation 2,Dec-4-2001,Stormfront Studios,Role-Playing | Action RPG,GameSpot,35,Although it features reasonably unique character designs interesting concepts and a huge explorable world Legend of Alon Dar fails in execution with substandard quality in nearly every respect.
Jeremy McGrath Supercross 2000,Dreamcast,Sep-29-1999,Acclaim,Driving | Racing | Motorcycle | Motocross,Planet Dreamcast,40,Not an awful game. It just isnt a good game. It isnt anything. It feels like it happened by accident (an artist tripped and accidentally made a McGrath model).
Venetica,Xbox 360,Jan-11-2011,Deck 13,Role-Playing | Third-Person | Third-Person | General,Destructoid,30,Maybe they did bite off more than they could chew but they at least had aspiration. None the less Veneticas over-ambition is its own downfall. The many imperfections that would be ironed out from larger more successful RPGs have not been attended to rendering the game as frustrating which is a pity.
One Piece: Romance Dawn,3DS,Feb-11-2014,Bandai Namco Games,Role-Playing | General | General,Nintendojo,33,Romance Dawn is a misfire all around that only the absolute most completist of One Piece fans should give it a look. It’s a shame because One Piece is normally something quite wonderful. Such a waste.
Game Tycoon,PC,Mar-22-2006,Tri Synergy,Strategy | Tycoon | Management | Tycoon | Business / Tycoon,GamerNode,25,This game is 2 inches deep and I found myself frustrated bored and maybe even a little angry at the problems with this game. Top this sundae of hate off with bland and boring music and youve got a solid reason to pass on this one at the game stores. Even in the bargain bin.
Iron Man,PlayStation 3,May-2-2008,Secret Level,Action | General | General,Gameplayer,30,This product is too crude for even the ‘mainstream’ demographic; it can only possibly appeal to the ignorant.
Ghostbusters: Sanctum of Slime,PlayStation 3,Mar-22-2011,Behavior Studios,Action Adventure | Modern | Sci-Fi | Sci-Fi | General,Eurogamer,40,With the mood alternating between boredom and exasperation Sanctum Of Slime is a spirit-crushing exercise that only a committed masochist could appreciate.
Stormrise,PC,Mar-24-2009,Creative Assembly,Strategy | Real-Time | Sci-Fi | Sci-Fi | General,PC Gamer UK,35,An awful vision of strategys future. [May 2009 p.69]
Star Trek The Video Game,Xbox 360,Apr-23-2013,Digital Extremes,Action Adventure | Sci-Fi | Sci-Fi | General,Gaming Age,33,Overall other than maybe a rental or picking up one day in a bargain bin there is very little I can say to recommend this mediocre attempt with a big budget license.
Touhou Kobuto V: Burst Battle,PlayStation 4,Oct-10-2017,CUBETYPE,Action | Fighting | 3D,Areajugones,30,Touhou Kobuto V: Burst Battle features poor battles and a serious camera issues that erase the fun of the fights. Very few game modes and a dull story mode are the reason that this game is no good for any fan of this genre.
Mission: Impossible: Operation Surma,Game Boy Advance,Dec-2-2003,M4 Limited,Action | Platformer | 2D,Cheat Code Central,30,I would have had more fun gluing spray-painted macaroni to my ass than playing Mission Impossible: Operation Surma on the GBA.
Dino Island,PC,Aug-24-2002,Monte Cristo Multimedia | Monte Cristo,Strategy | Tycoon | Management | Tycoon | Business / Tycoon,IGN,35,In short this game sucks dont buy it for yourself or anyone you love.
Jazz and Faust,PC,Jun-13-2002,Saturn+,Adventure | 3D | First-Person | Modern,Adventure Gamers,40,While it remains an innovative and highly laudable idea which I hope will one day be put to better use in Jazz and Faust it fails to be more than a misguided gimmick. The ‘two adventures in one’ angle fails because even with this feature the game is extremely short.
The Sopranos: Road to Respect,PlayStation 2,Nov-7-2006,7 Studios,Action Adventure | Modern,Eurogamer,30,As we perch on the cusp of a bold new console generation theres simply no justification for games this anaemic and sloppy especially at full price. Even in its best moments The Sopranos is dull shallow and repetitive - a game already five years past its sell-by date.
Final Fight: Streetwise,Xbox,Feb-28-2006,Secret Level,Action | Beat-'Em-Up,GameSpot,33,Final Fight: Streetwise doesnt look good doesnt play well and it cant even get its unlockable bonus--the original arcade game--right.
G.I. Joe: The Rise of Cobra,Xbox 360,Aug-4-2009,Double Helix Games,Action | General | General | Shooter | Third-Person | Arcade,Gamers' Temple,32,G.I. Joe: The Rise of Cobra The Video Game is just plain awful. Whatever you do though dont let me stop you from seeing the movie. Youll love it.
Fear Effect Sedna,PC,Mar-6-2018,Sushee,Role-Playing | General,CD-Action,25,Sedna simply does not understand games from which it supposedly draws. [06/2018 p.77]
Block Factory,3DS,Apr-26-2012,Enjoy Gaming,Miscellaneous | Puzzle | General | Puzzle | General,Nintendo Gamer,34,A poorly designed game that allows you to create more poorly designed games then inflict them on other unfortunates. [June 2012 p.106]
Time and Eternity,PlayStation 3,Jul-16-2013,Image Epoch | Imageepoch,Role-Playing | Console-style RPG | Console-style RPG | Japanese-Style,GameCritics,30,Time and Eternitys veneer is gorgeous but style doesnt trump substance—and the substance here leaves a bad taste in my mouth. Toki and Towa may love Zach the Alleged Protagonist but I sure dont.
MC Groovz Dance Craze,GameCube,Nov-22-2004,Mad Catz,Miscellaneous | Rhythm | Dancing,IGN,27,The simple truth is that the generic MC Groovz Dance Craze is a broken GameCube game. The dance work doesnt match with the music and therefore the titles dance challenges are not fun.
Bloodforge,Xbox 360,Apr-25-2012,Climax Group | Climax Studios,Action | General | General,Eurogamer Sweden,30,Bloodforge is a God of War for Xbox except that its not very good at all. Its a promising idea turned to nothing by too many mistakes.
ArchLord,PC,Oct-3-2006,NHN Corporation,Role-Playing | Massively Multiplayer Online | Massively Multiplayer | Fantasy | Fantasy,GamesRadar+,40,The art design is solid though technologically the graphics dont impress at all. At press-time the chat is nightmarish and the user interface a pale shadow of other MMOs well thought systems.
Contra: Rogue Corps,Switch,Sep-24-2019,Konami,Action | Shooter | Shoot-'Em-Up | Top-Down,Nintendo Life,40,Contra: Rogue Corps has some good ideas. The twin-stick action could have worked if it hadn’t been so fussy and inaccurate the choice of characters could have been great if they’d had a bit more variety and the deep customisation and online game modes could have added longevity if they hadnt been attached to such a drab and messy-looking game. In the end nothing about this endeavour feels in any way related to the Contra games you know and love and you’d do much better to grab the Contra Anniversary Collection at a much lower price – or try out one of the many excellent retro twin-stick shooters or side-scrolling action games already available on the platform.
Nickelodeon Kart Racers,PlayStation 4,Oct-23-2018,Bamtang | GameMill Entertainment,Racing | Arcade | Automobile,LaPS4,38,Nickleodeon Kart Racers is another bad attempt after all that born covered under the idea of Mario Kart in this case this game has no ambition we got presented a boring dry game and the only people that could make this game fun are kids that don’t have Fortnite on their console.
Coraline,Wii,Jan-27-2009,Papaya Studios | Papaya Studio,Adventure | General | General,The A.V. Club,25,Spending a lot of time on a task can be satisfying but it doesn’t feel that way when the big payoff is delivering a missing piece of paper to complete a fetch quest. Instead the game manages to suck out all the wonder out of Coraline’s rich story and setting leaving only tedium behind.
Beyond the Law: The Third Wave,PC,Apr-2-2004,Magnum Games,Action | Shooter | Third-Person | Tactical | Modern,GameBiz,36,It’s not a terribly good team-based strategy – in fact only if you’re a team-based strategy freak should you pick up this title as it offers very limited gameplay and extremely limited enjoyment as you struggle through the ongoing clobbering that Magnum Games likes to call missions.
Clash of the Titans,Xbox 360,Jul-27-2010,Game Republic,Action Adventure | Historic | General | Historic,IGN,30,Clash of the Titans is the not only one of the worst license games Ive ever been tasked with reviewing but is also just an awful game in every sense you can think of. Its ugly as sin has terrible character animations and voice acting and feels like it should cost next to nothing as opposed to as much as a retail game.
Brave: A Warrior's Tale,Xbox 360,Aug-4-2009,Collision Studios,Action | Action Adventure | Platformer | General | Historic | 3D,Deeko,30,Brave: A Warriors Tale has done the almost impossible: surpassed Superman 64 for one of the worst games of all time.
Zumba Fitness: Join the Party,Xbox 360,Nov-18-2010,Pipeworks Software | Inc.,Sports | Miscellaneous | General | Exercise / Fitness,Console Monster,30,She likened the game to the various dance routine videos she owns which I feel is a fitting comparison for Zumba Fitness for Kinect; a non-interactive set of dance routines where you try to replicate the on screen trainer with little to no feedback or interaction. Then again if you wanted a non-interactive dance routine video you could buy something like Carmen Electra Strip Aerobics and follow that instead of Zumba Fitnesss rainbow rhythms disco sensation.
Turning Point: Fall of Liberty,PlayStation 3,Feb-26-2008,Spark Unlimited,Action | Shooter | Shooter | First-Person | Historic | Historic | Arcade,Playstation Official Magazine UK,30,The guns are useless. [May 2008 p.112]
Family Party: 30 Great Games,Wii,Dec-2-2008,Tamsoft,Miscellaneous | Party | Party | Party / Minigame,SpazioGames,30,Family Party: 30 Great Games on Nintendo Wii focuses the gameplay on the multiplayer component and offers 30 different challenges sorted by categories. Too bad it’s not funny and technically awful.
SPRay,Wii,Dec-3-2008,EKO Software,Action Adventure | Fantasy | General | Fantasy,NintendoWorldReport,30,With all its problems SPRay is a pretty terrible game. The basics of the gameplay are promising but it never becomes anything of substance. While the camera control is far and away the games worst problem it also suffers from lackluster puzzles bland combat and an awful overworld.
