title , platform , release_date , developer , genres , reviewer , metascore , review
NFL Street 3,PlayStation 2,Nov-14-2006,EA Tiburon,Sports | Traditional | Football | Arcade,Armchair Empire,90,While EA will probably never make another Mutant League game of any sort NFL Street 3 ensures that the game of football can still be irreverent and entertaining at the same time.
Legacy of Kain: Defiance,PC,Dec-17-2003,Nixxes Software,Action Adventure | Horror | Horror | Survival,IC-Games,90,A fantastic game that is let down slightly by an ill-designed camera system and lack of a map feature.
Dance Dance Revolution SuperNOVA 2,PlayStation 2,Sep-25-2007,Konami,Miscellaneous | Rhythm | Dancing,GamesRadar+,80,Whats here is well polished and it works. Much like a favorite food the DDR series has settled into a comfortable groove. Perhaps the next outing will be a bit more daring.
The Council - Episode 2: Hide and Seek,PC,May-15-2018,Big Bad Wolf,Adventure | General,Game Debate,95,I lapped up all the skulking whispering skullduggery and a few of the plot twists caught me by surprise. I cant wait for more.
Nitroplus Blasterz: Heroines Infinite Duel,PlayStation 4,Feb-2-2016,Examu | Marvelous Inc.,Action | Fighting | 2D,Game Over Online,85,Nitroplus Blasterz: Heroines Infinite Duel is just the kind of well-crafted 2D fighter that the PS4 needs more of.
Call of Duty: Black Ops II - Apocalypse,Xbox 360,Aug-27-2013,Treyarch,Action | Shooter | Shooter | First-Person | Historic | Modern | Arcade,Games Master UK,79,Origins a zombie-epic with giant robots rivals TranZit for thrills. [Dec 2013 p.63]
Fossil Fighters,DS,Aug-10-2009,RED Entertainment,Role-Playing | General | General,Worth Playing,92,The bottom line is that Fossil Fighters takes the formula established by games like Spectrobes and Pokemon and improves on it in nearly every way.
Sine Mora EX,Switch,Aug-8-2017,Grasshopper Manufacture,Action | Shooter | Shoot-'Em-Up | Horizontal,DarkStation,80,As a whole Sine Mora EX excellently interweaves the age-old time travel trope into both its complex paradoxical plot and unique time manipulation mechanics. And all seven levels are a spectacle hosting beautiful environments and impressive gigantic bosses. The ability to slow down bullet barrages combined with a fair checkpoint system makes it more approachable than others in the genre. Regardless most won’t get mileage outside of the main campaign which ultimately makes this a hard sell for anyone but enthusiasts. And although the Nintendo Switch edition has that trademark portability it’s tough to justify that higher price compared to other systems’ versions. Nonetheless it’s an exceptional experience that will offer hardcore shoot ‘em up fans a great time.
Citizens of Earth,PlayStation 4,Jan-20-2015,Eden Industries,Role-Playing | General | Japanese-Style,Digitally Downloaded,90,As an adventure that does just about everything right in the fun and technical sense CoEs most valuable triumphs are its sense of humour and accessibility; whether you’re politically knowledgeable or oblivious and if you have a near-romantic relationship with turn-based RPGs you will risk yawning through a filibuster if it means becoming the Vice President of this world.
Call of Duty: Black Ops - Rezurrection,Xbox 360,Aug-23-2011,Treyarch,Action | Shooter | Shooter | First-Person | Historic | Historic | Arcade,Cheat Code Central,90,It seems that every new map pack gets progressively better or more interesting and a zombie-exclusive pack is a great way to keep Black Ops Zombie mode alive and kicking for a very long time while also giving fans who missed out on World At War a chance to experience that games incredible zombie offering.
Alice: Madness Returns,Xbox 360,Jun-14-2011,Spicy Horse,Action Adventure | Adventure | General | Horror | Horror | Survival,GamingExcellence,92,Alice: Madness Returns reminds me a lot of classic N64 platformers like Mario 64 and Banjo Kazooie in the best of ways. By mixing a dark reimagining of a literary classic with stylish combat and rock-solid platforming EA and Spicy Horse have created a gaming experience quite unlike any other. At any rate its miles better than the lacklustre Tim Burton movie released last year. This is one rabbit hole worth tumbling down.
Batman: The Telltale Series - Episode 1: Realm of Shadows,PlayStation 4,Aug-2-2016,Telltale Games,Adventure | Point-and-Click,Gaming Age,100,Batman has had many games over the years mostly trash and a few quite memorable. Telltale Games has knocked it out of the park and if episode one is any indication I see a solid contender for Game of the Year right here.
Naruto Shippuden: Ultimate Ninja Storm 3,Xbox 360,Mar-5-2013,CyberConnect2,Action | Fighting | Fighting | 3D | 3D,IGN,86,Ultimate Ninja Storms reputation as Narutos most consistently enjoyable game series is safe.
1979 Revolution: Black Friday,PlayStation 4,Jul-31-2018,iNK Stories,Adventure | General,Worth Playing,90,As a whole 1979 Revolution: Black Friday is a quick and blunt showing of an important piece of history thats made to be accessible to our generation. As a game the gameplay is straightforward but sometimes clunky the visuals are lackluster but portray what they must and the music bolsters the games chilling tone and narrative. There are some bugs in the visuals and longer load times but theyre minor hiccups when taking into account the games loftier goal of sharing this important piece of history with people who are largely unaware of it.
Warriors All-Stars,PlayStation 4,Aug-29-2017,Omega Force,Action | Beat-'Em-Up | 3D,Digitally Downloaded,100,Warriors All-Stars is a delight. It’s explicitly a love letter to the Koei Tecmo faithful and it doesn’t pretend to be otherwise.
The Final Station,Xbox One,Sep-2-2016,tinyBuild | Do My Best Games,Action Adventure | General | Linear,Gaming Age,83,The Final Station doesn’t break any molds nor is it revolutionary in its gameplay or ideas but it is fun. It is good old fashioned quality fun.
Hydrophobia: Prophecy,PlayStation 3,Nov-1-2011,Dark Energy Digital,Action Adventure | Horror | Horror | Survival,TheSixthAxis,90,Hydrophobia Prophecy on the PSN really is the best version. It looks and sounds great with water effects surpassing games with ten times the budget. Add in Move support that works well and a price of £5.10 and what we have is one of the PSNs best games.
Star Wars Galaxies: Episode III Rage of the Wookiees,PC,May-5-2005,Sony Online Entertainment,Role-Playing | Massively Multiplayer Online | Massively Multiplayer | Sci-Fi | Sci-Fi,GameZone,85,While those who have not taken to the Jump to Lightspeed expansion may feel a little forced to do so (and make sure you have the right ship) the game combines new missions that drive the story and give players a much better sense of being part of the Star Wars universe.
Puzzle Agent,PC,Jun-30-2010,Telltale Games,Miscellaneous | Puzzle | Puzzle | General | Puzzle | General,The A.V. Club,100,Nelson Tethers is also smart enough to mock itself for the frequency with which puzzles unnecessary crop up: The hotel owner doesnt see anything odd in the fact that her assistant wrote your room key down in code but Tethers roll his eyes before rolling up his sleeves and tackling another puzzle.
Marvel's Guardians of the Galaxy - Episode 1: Tangled Up in Blue,PC,Apr-18-2017,Telltale Games,Action | Adventure | General | 3D | Third-Person,DarkStation,90,With four episodes left and this episode ending with one hell of a mystery left to solve with a villain hot on their tales I am looking forward to picking up with the Guardians to see where adventure takes them. Consider my interest also peaked for finding out how they eventually work Thanos back into the mix. Until then we’re left with a wonderfully solid first chapter that leaves me with the hope that Telltale’s best is still to come.
Rocket Knight,PlayStation 3,May-18-2010,Climax Group | Climax Studios,Action | Platformer | Platformer | 2D | 2D,Game Revolution,91,A game like this is exactly what I wanted in the classic remake trend. Sure it doesnt bring much thats new but it does expand on all that makes this genre great and even better it brings back the memories of great games from years past.
Atelier Annie: Alchemists of Sera Island,DS,Oct-27-2009,Gust,Strategy | Turn-Based | Fantasy | General | Fantasy,GamingTrend,82,This is one of those pleasant surprises that sneaks up and grabs ahold of all your gaming time when you least expect it.
Greg Hastings' Tournament Paintball Max'd,PlayStation 2,Sep-26-2006,Activision Value,Action | Shooter | First-Person | Tactical | Modern,TotalPlayStation,80,If youve played paintball in the past -- particularly in a tournament situation -- you may find even more to love here than most.
Tenchu: Shadow Assassins,Wii,Feb-5-2009,Acquire,Action Adventure | Historic | General | Historic,Gameplayer,90,Perhaps best of all though the developer has managed to create a graphically rich and detailed version of 13th Century Japan that’s positively dripping with atmosphere.
Metal Slug 7,DS,Nov-18-2008,SNK Playmore,Action | Shooter | Shooter | Scrolling | Scrolling | Shoot-'Em-Up | Vertical | Horizontal,Game Chronicles,88,Metal Slug games tend to disappear fast and never return so snag this one fast and don’t be sluggish. If you see a sale bite and don’t hesitate.
Inazuma Eleven 3: Lightning Bolt,3DS,Sep-27-2013,Level 5,Sports | Traditional | Soccer | Arcade,Eurogamer Spain,90,The amount of content that Level-5 offers in this game is enormous and can last you for months.
Cars,PSP,Jun-6-2006,Locomotive Games,Driving | Racing | Mission-based | Arcade | Mission-based | Automobile,Cheat Code Central,88,The racing gameplay is straightforward and although there are unlockables there isnt enough to increase the replay value score. The wireless multi-player mode will be the games only salvation in terms of replay value.
Warriors Orochi 4 Ultimate,PlayStation 4,Feb-14-2020,Omega Force,Action | Beat-'Em-Up | 3D,Player 2,83,There is quite frankly an overwhelming amount of content in Warriors Orochi 4 Ultimate – while those upgrading from the base game may find it difficult to justify the cost outside of Infinity Mode there’s no question that anybody tossing up between the base Orochi 4 and Ultimate at this point should absolutely go with the latter.
Killer7,PlayStation 2,Jul-7-2005,Grasshopper Manufacture,Action Adventure | Modern,Play Magazine,90,Vile and bizarre refreshing and absorbing Killer7 is an aggressive blessing to cleanse us from the masses. [July 2005 p.70]
Vexx,Xbox,Feb-10-2003,Acclaim,Action | Platformer | 3D,Play Magazine,90,Crafted by hard-core gamers - its strong point in terms of sheer satisfaction - and it shows. [Mar 2003 p.56]
Dr. Muto,Xbox,Nov-19-2002,Midway,Action | Platformer | 3D,GameZone,92,It is fresh new and puts an unusual twist on the ordinary.
NCAA College Football 2K3,Xbox,Aug-13-2002,Avalanche Software,Sports | Traditional | Football | Sim,GameSpy,80,Its a solid game but with EAs NCAA Football 2003 in stores theres no need to pick it up.
Strategic Command: European Theater,PC,Jul-16-2002,Fury Software,Strategy | Turn-Based | Wargame | Turn-Based | General,PC Gamer,90,Its the best grand strategy game since the 1993 classic Clash of Steel. [Nov 2002 p.138]
Grandia II,PC,Mar-10-2002,Game Arts,Role-Playing | Console-style RPG | Console-style RPG | Japanese-Style,Gamer's Pulse,80,Hours of enjoyment but not overly original.
Columns Crown,Game Boy Advance,Feb-4-2002,Wow Entertainment,Miscellaneous | Puzzle | Matching,All Game Guide,90,From its simple gameplay addictive replay structure and bright graphics right down to its choice of male or female characters Columns Crown is a superb puzzle package that just about everyone can fall in love with.
Project IGI: I'm Going In,PC,Dec-15-2000,Innerloop,Action | Shooter | Shooter | First-Person | Tactical | Modern,GamePro,90,If you enjoy the idea of engaging covert-ops missions that require stealth and smarts more than sheer brawn youll love IGI.
F1 Championship Season 2000,PC,Nov-30-2000,Image Space Incorporated,Driving | Racing | Simulation | Formula One | Formula One | Automobile,Armchair Empire,94,A gateway game. It’s friendly enough for first time players but it’s got all the things to keep you playing and become a hardcore racer. (It’s even got options to show you the best trajectory and supply driving tips.) But even the hardcore simmer will find F1RC a challenge and realistic.
Dragon Ball: Origins 2,DS,Jun-22-2010,Game Republic,Action | Action Adventure | General | General,3DJuegos,82,A must-own for Dragon Ball fans.
Dynasty Warriors: Godseekers,PlayStation 4,Jan-31-2017,Omega Force,Strategy | Turn-Based | Tactics,Digitally Downloaded,100,Even as a dedicated single player game Dynasty Warriors: Godseekers is one of the best games available on the platform. It’s just so perfectly balanced invigorating intelligent and rich.
Game of Thrones: Episode Six - The Ice Dragon,PC,Nov-17-2015,Telltale Games,Action | General | Adventure | Point-and-Click,Ragequit.gr,93,A brilliantly climactic finale that also sees Telltale taking a bold step forward in terms of gameplay by offering a substantially different playing experience dependent on player choice. If this is a foreshadowing of things to come Telltale is bound to remain firmly upon the interactive movie throne.
Starpoint Gemini 2,PC,Sep-6-2013,Little Green Men,Strategy | Real-Time | Sci-Fi | General,GamingTrend,90,Starpoint Gemini 2 is a beast of a game. It gracefully balances exploration action narrative and RPG elements to create a complete package that thrills and excites… most of the time. Be aware that the nature of the missions are repetititive and ultimately a means to an end: to become the most powerful captain in the galaxy.
SingStar Pop Vol. 2,PlayStation 2,Sep-23-2008,SCEE London Studio,Miscellaneous | Rhythm | Music,PGNx Media,88,If you have a PlayStation 3 it may be better to pick up SingStar for PS3 since that game includes an online community where you can upload videos and download new songs. SingStar Pop Vol. 2 doesn’t include any of those features but as a multiplayer game it’s recommended as long as you like the songs.
Outbuddies DX,Switch,Jun-5-2020,Julian Laufer,Action | Platformer | 2D,GamingTrend,95,Outbuddies DX is the quintessential perfect game regardless of how you cut it. From the music that sets the tone and ramps up in the heat of battle to the many weapons available and the iconic and memorable boss battles it’s clear that years of development Outbuddies DX has gone through will revolutionize the Metroidvania genre.
140,Switch,Jan-9-2020,Jeppe Carlsen,Action | Platformer | 2D,Switch Player,80,140 is a rhythm-based platformer in which the player controls a geometric shape as it travels through two-dimensional levels that shift in time to the underlying soundtrack. A joy to play the game is a masterclass in rhythm-based game design.
Vandal Hearts: Flames of Judgment,PlayStation 3,Jan-21-2010,Hijinx Studios,Role-Playing | Strategy | Turn-Based | Console-style RPG | Console-style RPG | Tactics,Play UK,87,Its not the prettiest game on PSN but its certainly one of the best strategy titles currently available. [Issue#192 p.97]
Vampyr,PlayStation 4,Jun-5-2018,DONTNOD Entertainment,Role-Playing | General | Action RPG,Digitally Downloaded,90,Vampyr is the vampire story that I’ve waited for many many years for. As a fan of Anne Rice and the deeper tales around vampires – and as a fan of stories that are focused on moral conflict and consequence Dontnod have crafted something that feels custom-designed for me.
Tom Clancy's HAWX 2,PlayStation 3,Sep-7-2010,Ubisoft,Action | Simulation | Flight | Flight | Combat,XGN,85,If youre on the lookout for a great flight game look no further. H.A.W.X. 2 is the best game of its kind and will keep you wannabe pilots busy for weeks to come.
Falcon Age,PlayStation 4,Apr-9-2019,Outerloop Games,Action Adventure | General,PlayStation Universe,90,Falcon Age is a unique and charming game that is equally as impressive on the PS4 as it is on PSVR. The game features a cute falcon that you can share first bumps with in virtual reality but also features fun gameplay and a story with an important message.
Garfield's Nightmare,DS,Sep-4-2007,Shin'en,Action | Platformer | Platformer | 2D | 2D,Gaming Nexus,81,Nothing about it is spectacular but it’s such a fun little platformer that I enjoyed it anyway.
Lips: Number One Hits,Xbox 360,Oct-20-2009,iNiS,Action | Miscellaneous | Rhythm | Music | Music,AceGamez,90,Youll jump youll sing youll pelvic thrust like youve never pelvic thrusted before and eventually youll probably trip over and hurt yourself.
MotoGP 09/10,PlayStation 3,Mar-23-2010,Monumental Games,Driving | Racing | Simulation | Motorcycle | Automobile | Street | Street,VideoGamer,90,If you dont have a big interest in bikes or MotoGP this isnt for you. Theres nothing here for casual bike fans or anyone who might be on the look out for something accessible in the bike racing genre. Its an incredibly solid package though and one that fans will get a lot out of.
Ultimate Mortal Kombat 3,Xbox 360,Oct-22-2006,Digital Eclipse,Action | Fighting | Fighting | 2D | 2D,PGNx Media,89,Ultimate Mortal Kombat 3 is just as addicting as it was several years ago. The game is definitely worth its 800 Microsoft Points ($10) cost since you can move online once you get tired of beating your friends.
The Whispered World,PC,Apr-26-2010,Daedalic Entertainment,Adventure | General | General | Point-and-Click,Just Adventure,91,The Whispered World is about half a terrific game and half a mess. But since the most important parts the puzzling graphics and exploring are all well done Im going to ignore the stuff I cared less for and award the game an overall grade of A minus.
NCAA Basketball 09,Xbox 360,Nov-17-2008,EA Canada,Sports | Traditional | Team | Basketball | Sim | Sim,TeamXbox,81,The revamped NCAA Basketball 09 does a nice job of giving bracketheads what they want despite some freshman jitters with its new engine. Even though NCAA Basketball 09 may not be a Final Four lock it’s clear that the franchise has a winning road ahead of it.
Below,Xbox One,Dec-14-2018,Capy Games,General | Action | General,CGMagazine,90,Below is a punishing dungeon crawler mixing elements from roguelikes Dark Souls and survival games to create an often painful yet oddly enticing action-adventure game.
Homefront,Xbox 360,Mar-15-2011,Kaos Studios,Action | Shooter | Shooter | First-Person | Modern | Modern | Arcade,XboxAddict,93,Combining so many elements into such a cohesive story THQ has reminded me why I love gaming. The only fault I could find other than the character models was the relatively short single player campaign; on the hard level I finished the game in less than 7 hours.
Tembo the Badass Elephant,Xbox One,Jul-21-2015,Game Freak,Action Adventure | General,Hardcore Gamer,90,Tembo the Badass Elephant is easily one of the most memorable releases of 2015 and hopefully the beautiful beginning of Game Freak branching out from Pokemon (and Nintendo) to deliver more pleasant surprises.
America's Army: Rise of a Soldier,Xbox,Nov-17-2005,Secret Level,Action | Shooter | First-Person | Tactical | Modern,Yahoo!,90,We can think of few shooters that capture so well the dynamics of modern combat. And we can think of even fewer that have managed to stand out with such a unique and compelling approach.
Virtua Tennis 2009,PlayStation 3,Jun-9-2009,Sumo Digital,Sports | Traditional | Individual | Tennis | Tennis,Vandal,85,Virtua Tennis 2009 is still a great tennis game and it arrives at the right moment far enough from the last installment for sports fans to want a little more of Virtua Tennis. The only thing to criticize is the few changes in comparison with the last game.
Section 8: Prejudice,PlayStation 3,Jul-26-2011,TimeGate Studios,Action | Shooter | Shooter | First-Person | Sci-Fi | Sci-Fi | Arcade,GameWatcher,90,Its not perfect but we highly recommend this title to all FPS fans looking for something fresh to bide the time.
Top Spin 2,PC,Mar-16-2007,Aspyr | 2K Sports,Sports | Traditional | Individual | Tennis | Tennis,PC Gamer UK,80,This is a big tight game thats just lacking in greatness or spark. [Feb 2007 p.78]
Rainbow Moon,PlayStation 3,Jul-10-2012,SideQuest Studios,Role-Playing | Strategy | Turn-Based | General | General | Tactics,Impulsegamer,92,Overall I was very surprised with how much fun Rainbow Moon was and would highly recommend any fans of RPGs to buy the game. If you have fifteen dollars you will find there is no better way to spend your money if you dont Id recommend saving up to buy this game.
Fe,Xbox One,Feb-16-2018,Zoink!,Action | General,Digital Trends,90,Players who aren’t willing to relax a bit and let Fe take some control of their experience might have trouble but most everyone else will find an affecting unique romp through the woods backed by touching moments and some of the most inventive design to come from a major publisher in ages.
Coffee Talk,PlayStation 4,Jan-30-2020,Toge Productions,Adventure | Visual Novel,Digitally Downloaded,80,None of the characters or situations in Coffee Talk are simple or black-and-white. Rather the world is a beautiful complicated shade of grey. People arent good or bad theyre just trying to do their best. The message is hopeful. The pace is soothing. The music is well-suited to the environment. Coffee Talk really delivers on all fronts and even offers more game time post-story. Now its time for me to return to my customers I think the orc has arrived...
AER: Memories of Old,PlayStation 4,Oct-25-2017,Daedalic Entertainment,Action Adventure | General | Open-World,Everyeye.it,82,Its curious to see how a handful of brains and so much passion can create such graceful creatures.
AIPD - Artificial Intelligence Police Department,Xbox One,Jan-29-2016,Blazing Badger,Action | Shooter | Shoot-'Em-Up | Top-Down,ICXM,80,The graphics are pleasing the gameplay is addictive and it has a great soundtrack. While I was craving more unique game modes the title still didn’t disappoint. It’s a great experience.
Shadow Blade: Reload,PC,Aug-10-2015,Dead Mage Studio | Dead Mage,Action | General,Brash Games,90,It is very easy to get into no matter how much or how little you play platformers. It is a game that you will want to replay over and over.
Before the Echo,PC,Oct-20-2011,Iridium Studios,Action | Miscellaneous | Rhythm | Music | Music,Bit-Gamer,100,Play Sequence well and youll fall into Zen bliss forgetting all your problems and applauding yourself after every victory. Fumble and youll swear in grunts hating yourself until you get it right. Perseverance is hard but worthwhile.
Little League World Series Baseball 2008,Wii,Aug-5-2008,Now Production,Sports | Traditional | Team | Baseball | Arcade | Arcade,GameShark,83,If the game only had a little more depth and online play it would be easy to recommend this without question. As it is it’s right up there with Power Pros as one of the more enjoyable Wii experiences you can have in a baseball game.
Lemony Snicket's A Series of Unfortunate Events,Xbox,Nov-10-2004,Activision,Action | Platformer | 3D,XGP Gaming,85,Most of the game is presented in the standard 3-D platformer presentation. However when players must rely on the talents of little Sunny the game shifts its perspective to that of an old-school 2-D side scroller.
Shadow Warrior,PlayStation 4,Oct-21-2014,Flying Wild Hog,Action | Shooter | Shooter | First-Person | Fantasy | Fantasy | Arcade,Impulsegamer,85,Shadow Warrior on PS4 is a brilliant homage to what make the 90s video gaming world so entertaining!
Fairy Tail,PC,Jul-29-2020,Gust,Role-Playing | General,PC Invasion,80,A lot of anime games are full of personality but lack refinement and polish. Fairy Tail undermines those expectations by being well made whilst still capturing what made the original manga so special. Newcomers may find the limited retelling of the plot hard to follow but franchise veterans should have a blast.
Romancing SaGa 2,Switch,Dec-15-2017,Square Enix,Role-Playing | Japanese-Style,Digitally Downloaded,80,This is one of the more unheralded Super Nintendo JRPGs but the update is of a high quality and while I don’t think it’s a classic example of the genre by any means it is still a very enjoyable game. A clean enjoyable combat system plenty of enemies to fight and a bit of exploration and puzzle solving on the side; this is the kind of classic JRPG experience that I’ll never get tired of.
Rainbow Moon,PlayStation 4,Feb-16-2016,SideQuest Studios,Strategy | Turn-Based | Tactics,4Players.de,83,New hardware same old game. But that is not necessarily bad. Story and characters could be more elaborate but classic turn based tactics drawn in appealing visuals is still as good as it always was.
Castlevania: Lords of Shadow 2,Xbox 360,Feb-25-2014,Mercury Steam,Fantasy | Action Adventure | General | Fantasy,Official Xbox Magazine,85,With a 20-hour runtime both it and the gameplay are prone to meandering and missteps but Lords of Shadow 2 nonetheless manages to bring the series crashing to a satisfying conclusion. [April 2014 p.70]
The Godfather: The Don's Edition,PlayStation 3,Mar-20-2007,EA Redwood Shores,Action Adventure | Historic | General | Historic | Open-World,GameZone,82,This is one of the strongest versions of the game without a doubt coupling a dynamic character creation system with deeper gameplay.
Cities XL 2011,PC,Oct-14-2010,Monte Cristo Multimedia | Monte Cristo,Strategy | City Building | Management | Modern | Modern | Government,My Gamer,88,Considering many of the missteps that the newer SimCity games have taken I am more than happy to say that Cities XL is more than able to contain the mantle of spiritual successor.
Sudden Strike 4,PC,Aug-11-2017,Kite Games,Strategy | Real-Time | General,Hooked Gamers,88,As my first entry into the series Sudden Strike 4 is one of those RTS games that Ill actually remember a year from now. One where Ill be sitting there and go Jeeze I think its about time to play it again. Im halfway tempted to go back and check out the older games but Sudden Strike 4s campaign is just something sublime that Im going to be revisiting frequently when I get the RTS itch. The shame is that I didnt enjoy the multiplayer as much as the single-player as while the gameplay mechanics stay intact it loses a lot of that luster. A final note: the campaign being only 21 missions along with the less enjoyable multiplayer may not be enough for many people to pay out the $49.99 price tag. Its a bit steep but I still say its a must play for any RTS fan.
CIMA: The Enemy,Game Boy Advance,Nov-17-2003,Neverland,Role-Playing | Action RPG,Nintendo Power,86,Hard-core RPG fans will enjoy the games nonlinear depth and detail. [Nov 2003 p.152]
Hunter: The Reckoning,GameCube,Nov-18-2002,High Voltage Software,Action | Beat-'Em-Up,Armchair Empire,85,It’s wicked bloody fun with a group even with the slight detractors.
Mat Hoffman's Pro BMX 2,GameCube,Oct-8-2002,Rainbow Studios,Sports | Alternative | Biking,Armchair Empire,80,Although the controls are responsive they’re far from easy to learn (even harder to master but less so if youve spent time with the other versions) especially if you’re just getting into the pool of extreme sports.
Crash Bandicoot: The Wrath of Cortex,Xbox,Apr-15-2002,Traveller's Tales,Action | Platformer | 3D,Hot Games,90,Better on the Box. Sharper fuller and more variable detail excellent sound and precise controls are all contained herein along with the patented Crash game play that makes this such a fan favorite.
Okage: Shadow King,PlayStation 2,Oct-1-2001,Zener Works,Role-Playing | Console-style RPG,Gamezilla!,85,A must for any fan of Tim Burtons style of movies or those of us who like our games to sometimes be a little left of center.
ESPN Final Round Golf 2002,Game Boy Advance,Aug-28-2001,Konami Computer Entertainment Nagoya,Sports | Traditional | Golf | Sim,Pocket Games,80,A solid golf sim that will no doubt stand the test of time. Oh - and nice pants man! [Winter 2001 p.52]
Echelon,PC,May-16-2001,Buka Entertainment,Simulation | Flight | Sci-Fi | Small Spaceship | Futuristic Jet | Combat,GamePower,88,Echelon is as beautiful as it is thrilling. No virtual space jock should be without it.
Soulbringer,PC,Jun-30-2000,Infogrames,Role-Playing | General | General | Action RPG,Game Over Online,90,Its unique approach to combat and magic the interesting storyline and the usual RPG joy of gaining some newer tougher weapon or level up make this a very enjoyable title indeed.
Red Faction: Guerrilla Re-Mars-tered,PlayStation 4,Jul-3-2018,Volition Inc.,Action | Shooter | Third-Person | Arcade,Push Square,80,Red Faction: Guerrilla Re-Mars-tered presents a great opportunity for those who have already played it and those who havent. For the former its a chance to experience its explosive imperfect glory in a higher framerate and with better visuals. For the latter its a chance to play one of the cult classics of last generation at its peak.
Shining Resonance Refrain,Switch,Jul-10-2018,Sega,Role-Playing | Action RPG,COGconnected,82,Shining Resonance Refrain plays like a pretty standard yet extremely solid JRPG. Despite the slow beginning the story is interesting and extremely well thought out. The characters are likable and the graphics are beautiful.
Elefunk,PlayStation 3,Jul-17-2008,8bit Games,Action | Platformer | Platformer | 2D | 2D,Gamer.nl,80,Elefunk is a puzzle game with which both architects and normal gamers will have much fun. The building of bridges needs insight but are never impossible to solve. More levels would have been nice and we also had some trouble with framedrops. Anyway this game is well done.
Project X Zone,3DS,Jun-25-2013,Monolith Soft | Banpresto,Strategy | Turn-Based | Fantasy | Fantasy | Tactics,Cubed3,90,Project X Zone shows how crossover games should be done celebrating the rich history of Namco Bandai SEGA and Capcom while making all the included characters shine.
The Angry Birds Movie 2 VR: Under Pressure,PlayStation 4,Aug-6-2019,XR Games,Puzzle | Action,GamingTrend,85,With simple asymmetric gameplay this game is great for kids of all ages and a worthy tie-in to the movie. While the unskippable trailer is a poke in the eye there’s nothing better than the cackling of a five year old while he mercilessly throws his would-be helpers around a submarine full of bombs.
Lost Planet: Extreme Condition Colonies Edition,PC,May-27-2008,Capcom,Action | Shooter | Shooter | Third-Person | Sci-Fi | Sci-Fi | Arcade,Cheat Code Central,80,There are plenty of new features that will entice fans back to the fold including new maps characters and single-player and online modes. My only complaint is the control system is sluggish to respond and can cause you to take a lot of unnecessary hits.
The Sims 4,PC,Sep-2-2014,Maxis,Virtual Life | Simulation | Miscellaneous | Virtual | Virtual Life,Vandal,90,Everything feels like a step forward even though there are some aspects (like random tutorials or some situations in which we felt completely out of control) that we would like to see more polished. Still a great choice for The Sims fans.
Assassin's Creed Unity,PlayStation 4,Nov-11-2014,Ubisoft | Ubisoft Montreal,Action Adventure | Historic | Open-World,PlayStation LifeStyle,100,Unity doesn’t just play well it looks beautiful too. The graphics have a stunning painted quality to them that may be attributed to the way that different materials react to the lighting.
The Last Remnant Remastered,PlayStation 4,Dec-6-2018,Square Enix,Role-Playing | Japanese-Style,Digitally Downloaded,100,It weaves a ripping yarn and has a beautifully detailed combat system that is endlessly rewarding to tinker with.
Pinball Hall of Fame - The Gottlieb Collection,Xbox,Nov-18-2004,Farsight Studios,Miscellaneous | Parlor | Pinball,Cheat Code Central,80,For a budget game it certainly is worth the price. While it can get very challenging at times the way the game feels and switches for each table is fantastic.
Guitar Hero: Aerosmith,PlayStation 3,Jun-29-2008,Neversoft Entertainment,Action | Miscellaneous | Rhythm | Music | Music,PGNx Media,90,But ultimately how much you personally enjoy Guitar Hero: Aerosmith depends on how much you like the band. If you love Aerosmith Guitar Hero: Aerosmith is easily the best Guitar Hero yet.
Kung Fu Panda,Wii,Jun-3-2008,Xpec,Action | Platformer | Platformer | 3D | 3D,PGNx Media,85,With solid gameplay and a great presentation Kung Fu Panda is easy to recommend to fans of the movie or parents looking to entertain their kids with a robust yet accessible action platformer.
Wet,PlayStation 3,Sep-15-2009,Artificial Mind and Movement,Action | Shooter | Shooter | Third-Person | Modern | Modern | Arcade,TheSixthAxis,90,WET has taken the third person shooter genre and turned it completely on its head – not for everyone but I loved every last second of it. Tarantino would be proud.
Maid of Sker,PC,Jul-28-2020,Wales Interactive Ltd.,Action Adventure | Survival,Hooked Gamers,90,Maid of Sker doesn’t have terribly complex gameplay but it’s a tightly-made game that succeeds in more than enough areas to make it worth checking out. The Sker hotel is haunting filled with detail and character that makes it a joy to explore. The choral soundtrack is absolutely beautiful befitting both the game’s plot and atmosphere. Horror fans have been absolutely spoiled with high quality games over the last few years and genre fans would do well to add Maid of Sker to their list of must-plays.
Marvel's Guardians of the Galaxy - Episode 2: Under Pressure,PlayStation 4,Jun-6-2017,Telltale Games,Action | Adventure | General | 3D | Third-Person,COGconnected,82,This episode has a good flow and tempo with lots of visually appealing cutscenes and action to break up the story and while it reaches the end without feeling rushed the cliffhanger feels a bit out of place.
Star Wars Battlefront: Outer Rim,PlayStation 4,Apr-5-2016,EA DICE,Action | Shooter | First-Person | Tactical,Gameblog.fr,80,Outer Rim is an honest DLC offering beautiful cards a new and fun way and some attractive novelties. For holders of season-pass it is a very good opportunity to do it again. Indeed the content does not necessarily justify the 14.99 & euro;. Unless you are a big fan of Greedo or Nien Nunb. Its up to you.
