title , platform , release_date , developer , genres , reviewer , metascore , review
Fuel,PC,Jun-23-2009,Asobo Studio,Driving | Racing | General | General,Play Magazine,95,You want Bikes ATVs Muscle Cars SUVs Buggies Trucks…they’re all in here along with every conceivable type of race set across thousands of miles of populated ultra-realistic topography complete with dynamic weather. And it all looks and plays spectacularly. Unless you’re looking for an authentic hard core sim there’s no reason you shouldn’t leave right now and even if you are a little FUEL might just change your mind.
Mahjong Cub3d,3DS,Oct-11-2011,SunSoft,Miscellaneous | Puzzle | Puzzle | Board Games | Board / Card Game | General | General,Gaming Nexus,91,If youre a fan of Mahjong this is worth checking out.
Resident Evil Code: Veronica X HD,Xbox 360,Sep-27-2011,Capcom,Action Adventure | Horror | Horror | Survival,ZTGD,87,The game does still offer up some pretty good jump scares and a fantastic creepy feel.
SimCity Creator,Wii,Sep-22-2008,Electronic Arts,Strategy | Breeding/Constructing | General | Management | Breeding/Constructing | Government,Nintendo Gamer,86,A great toy to mess around with for an hour or two with enough depth to the missions and extras to keep you coming back on a regular basis for months. [Dec 2008 p.52]
Mini-Mech Mayhem,PlayStation 4,Jun-18-2019,FuturLab,Action | General,UploadVR,80,Mini-Mech Mayhem is likely destined for the same kind of obscurity as FuturLab’s Tiny Trax before it but there’s endless joy to be found from its frantic mash-up of tabletop gaming and VR. This is an untamable often hilarious bit of strategy that’s to be enjoyed just as much when you’re throwing your hands up in defeat as it is in victory. I just wish I had more people to play it with.
Pro Cycling Manager Season 2014: Le Tour de France,PC,Jun-19-2014,Cyanide,Sports | Alternative | Individual | Biking,Gaming Nexus,88,The changes and additions to Pro Cycling Manager 2014 are really quite impressive. The extreme level of detail has finally been matched with top quality graphics improved controls and a tutorial system that gets you up and going and most importantly competitive in races far more quickly.
Weedcraft Inc,PC,Apr-11-2019,Vile Monarch,Strategy | Management | Business / Tycoon,Digitally Downloaded,90,This isn’t a game which cracks easy jokes about weed culture; it doesn’t underestimate the finesse involved in the craft; but it also doesn’t shy away from criticising the shadier aspects of the industry either. It’s a truly fascinating look into a mythologised trade and it’ll be a test for the most seasoned of tycoon fans.
Tony Hawk's Project 8,Xbox,Nov-7-2006,Shaba Games,Sports | Alternative | Skateboarding,Game Chronicles,88,If you must play the game on the old Xbox youll still have a good time; albeit a lonely time. Just dont play it on the 360 or you might never be satisfied with your classic system again. Tony has definitely made the jump to next-gen and you might want to do the same.
Warhammer 40000: Kill Team,Xbox 360,Jul-13-2011,THQ Warrington,Action | Shooter | Shooter | Third-Person | Sci-Fi | Sci-Fi | Arcade,ZTGD,87,A fantastic update to the classic twin-stick shooter formula. I would be thrilled to see either a more substantial retail release using this format or an online-enabled downloadable sequel.
Genesis Alpha One,PC,Jan-29-2019,Radiation Blue,Action | Shooter | First-Person | Arcade,GameGrin,90,Genesis Alpha One is a game that I love coming back to for both short and long bursts. It’s got an absolute ton of replayability with some really interesting designs and mechanics to boot.
Bus Simulator 18,PC,Jun-13-2018,stillalive studios,Simulation | Vehicle | Civilian,Impulsegamer,80,There’s not a lot to it but what there is can be a pleasant distraction from every day life for a while… even if it does simulate a form of every day life for some people. If you like simulation style games you will most likely find enjoyment in this one… if not then this might be worth giving a miss. For me it was another nice easy going title to add to my collection… now if you don’t mind I’m going to switch the radio to easy listening and raise the ramp and head off.
Disneyland Adventures,Xbox One,Oct-31-2017,Asobo Studio,Action Adventure | General,Windows Central,90,With a vast virtual park to explore loads of beloved characters and plenty of minigames Disneyland Adventures is one of the best Disney games out there.
The Walking Dead: Michonne - A Telltale Miniseries,PC,Apr-26-2016,Skybound LLC | Skybound Games,Adventure | 3D | Third-Person,Game Over Online,78,And so overall The Walking Dead: Michonne is a worthwhile game to try out.
Bust-A-Move Deluxe,PSP,Apr-4-2006,Taito Corporation,Miscellaneous | Puzzle | Puzzle | Puzzle | Matching | Matching,Games Master UK,82,Sweet and simple. It might be old-fashioned but its as addictive as its ever been. [June 2006 p.70]
The X-Files: Resist or Serve,PlayStation 2,Mar-16-2004,Black Ops Entertainment,Adventure | Third-Person | Sci-Fi,Computer Games Magazine,83,Truly makes gamers feel as if theyre controlling a lost episode. [July 2004 p.7]
R: Racing Evolution,Xbox,Dec-9-2003,Namco,Driving | Racing | GT / Street,Official Xbox Magazine,85,Car models and framerates are superb and some of the courses look great but overally you could be forgiven for thinking youd turned on your PS2. [Jan 2004 p.60]
NBA Jam 2004,PlayStation 2,Sep-23-2003,Acclaim,Sports | Traditional | Basketball | Arcade,Next Level Gaming,88,The Legends Tournament alone is reason to own NBA Jam.
Smash Cars,PlayStation 2,Aug-13-2003,Creat Studios,Driving | Car Combat,Game Chronicles,81,Smash Cars has managed to make an RC racer believer out of me. While I doubt I will be running to my hobby shop to invest in a $200 RC truck or car (one that I would probably break my first time out) I will certainly be spending countless hours driving these miniature racers in one of the best PS2 racing games I have played this year.
Tennis Masters Series 2003,Xbox,Aug-7-2003,Microids,Sports | Traditional | Tennis,XboxAddict,92,The addition of a create-a-player mode and some sort of system link or On-line capabilities would have put TMS near the top of this genre. But kudos for a solid and exciting gaming experience.
Zoo Tycoon: Dinosaur Digs,PC,May-19-2002,Blue Fang Games,Strategy | Tycoon | Management | Tycoon | Business / Tycoon,Game Over Online,76,They filled it with a lot of nice additions but the dinosaurs are basically just really big animals and their inclusion doesn’t change by much how you play the game.
PaRappa the Rapper 2,PlayStation 2,Jan-23-2002,NanaOn-Sha,Miscellaneous | Rhythm | Music,GamerWeb Sony,85,Sure the story is a little weird and yes the music isnt quite as good as it was in the first game but PaRappa 2 is a solid effort nonetheless.
Innocent Life: A Futuristic Harvest Moon,PSP,May-15-2007,ArtePiazza,Strategy | Breeding/Constructing | General | Management | Breeding/Constructing | Business / Tycoon,PSM3 Magazine UK,85,It wont convince some but the more open-minded will revel in these calm cheerful engaging fields. Gorgeous. [May 2007 p.68]
State of Emergency,Xbox,Mar-26-2003,VIS Entertainment,Action | Beat-'Em-Up,GameZone,80,While its not an entirely brilliant game the multiplayer feature and the sharper graphics make this the essential version to own.
Joy Ride Turbo,Xbox 360,May-23-2012,BigPark,Driving | Racing | Arcade | Arcade | Automobile,Worth Playing,80,Is Joy Ride Turbo worth checking out? Absolutely! It doesnt reinvent the wheel and actually seems quite content to imitate the standard Mario Kart formula. However that formula is pretty well realized and even without an interesting license to back it up its a lot of fun to play with friends.
Dreamfall Chapters,PlayStation 4,May-5-2017,Red Thread Games,Fantasy | Adventure | 3D | Third-Person,Cubed3,90,This particular game is a joy and has a story that has a conclusion that is worth the time and effort. It might not please all fans of its prequels due to its obscure time-hopping scenes but even they should love the final catch-all scene. It is an excellent entry to the universe and a fantastic addition to the PS4 catalogue and will leave most hoping for another game in the future.
Spaceball: Revolution,Wii,Sep-14-2009,Virtual Toys,Miscellaneous | Puzzle | Puzzle | General | General,N-Europe,80,Precise controls and a simple yet solid game concept make for an addictive gameplay experience that is well worth the Points!
Shenmue III,PlayStation 4,Nov-19-2019,Ys Net,Action Adventure | Open-World,Digitally Downloaded,100,Shenmue 3 wont disappoint fans of the first two. But thats almost secondary to the real story here. Shenmue 3s real strength is in the way that it suggests a different way of looking at the very storytelling of videogames. It challenges the idea that a games value is in it aspiring to be cinema and it provides a pretty compelling argument for the alternative too. On a personal note as a fan of both theatre and Shenmue this game is effortlessly my pick of what has been a very good 2019 for the creative side of videogames.
RAGE 2,PlayStation 4,May-14-2019,id Software | Avalanche Studios,Action | Shooter | First-Person | Arcade,Jeuxvideo.com,85,Rage 2 shines in its gunfights driving sequences and from the fun perks and upgrades that you can use. The open world is an invitation to exploration but still sometimes feels a bit empty.
Harvest Moon DS,DS,Sep-12-2006,TOSE,Strategy | Breeding/Constructing | Management | Breeding/Constructing | Business / Tycoon,GameZone,92,Being able to save anywhere makes it the perfect portable game and since theres virtually no learning curve you can pick it up and play at any time at all.
Outlaw Tennis,PlayStation 2,Jul-26-2005,Hypnotix,Sports | Traditional | Tennis,Next Level Gaming,85,Despite Outlaw series games not being exactly the model of authenticity when it comes to sports games they know how to make a fun game. Tennis is no exception. The issues I take with the repetitive animations sound and the ball physics are really minor when it comes to these games.
Worms Forts: Under Siege,Xbox,Mar-15-2005,Team17,Strategy | Turn-Based | Fantasy,TotalGames.net,82,Playing Worms Forts is not entirely unlike finding that you have just been poured the worm out of the bottom of a tequila bottle. Youre not entirely sure about whether its a good thing or not; but swig back this odd looking creature and an hour later good times follow.
The Almost Gone,PC,Jun-25-2020,Happy Volcano,Adventure | General,The Digital Fix,80,Beautiful in its simplicity The Almost Gone is definitely a game that won’t appeal to everyone but for this reviewer it was a worthwhile experience. Some frustratingly obtuse puzzle solutions aside the 3D point and click gaming is well-designed and the minimalist art style fits perfectly. It also packs an emotional punch for anyone familiar with the tragic issues portrayed which it deals with sensitively and powerfully.
Shiness: The Lightning Kingdom,Xbox One,Apr-18-2017,Enigami,Role-Playing | Action RPG,TheXboxHub,90,All in all Shiness: The Lightning Kingdom is a phenomenal game that deserves to be played and enjoyed by anyone who is a fan of RPG action games.
Ride 2,PC,Oct-7-2016,Milestone S.r.l,Racing | Simulation | Automobile,Game Debate,85,A new climate and a lick of paint have made another game in practically the precise mould of the brilliant Sniper Elite III so I cant really complain. Its like going back to your favourite restaurant and ordering what you always order. Sure its a bloody delight and theres not much bad to say about it but perhaps something slightly different (aware as I am that this is vague and ill-defined) might have been nice?
Battle Fantasia,PlayStation 3,Dec-22-2009,Arc System Works,Action | Fighting | Fighting | 2D | 2D,Playstation Official Magazine UK,70,Theres a decent fighting system underneath all the pencil-sketches and pixie dust. [Mar 2009 p.102]
Mafia III,Xbox One,Oct-7-2016,Hangar 13,Action Adventure | Open-World,Forbes,81,If you approach Mafia III as an interactive journey then you probably won’t have any issue with it overall. If you’re looking for a fully fleshed out title akin to GTA then Mafia III could come off as a shallow release...I’m somewhere in the middle but leaning more toward the former. The story and visuals are easily the strength of the game and the gameplay isn’t flawed or repetitive enough to kill the vibe.
Phoenix Wright: Ace Attorney - Trials and Tribulations,Wii,May-10-2010,Capcom,Adventure | First-Person | Visual Novel | Modern | Modern,NintendoWorldReport,85,A great game and the best entry in the franchise. The storyline never fails to impress: it dives very deep into the darkest pits of the human mind while still having a sense of humor about it.
Need for Speed Carbon,Wii,Nov-19-2006,EA Canada,Driving | Racing | Simulation | GT / Street | GT / Street | Automobile,NintendoWorldReport,85,Instead of porting it over without much thought they took the time to get something working that took advantage of the Wiis strengths.
Thief,PlayStation 4,Feb-25-2014,Eidos Montreal,Fantasy | Action Adventure | General | Fantasy,Eurogamer Italy,90,One of the best action-stealth titles in years and the first serious contender for the 2014 Game of the Year contest.
Giraffe and Annika,PC,Feb-17-2020,Atelier Mimina,Adventure | 3D | Third-Person,Digital Chumps,85,This game’s animation is a beautiful combination of 3D and comic book-like graphics. It is a refreshing take on an adventure and rhythm game and I enjoyed it a lot more than I expected to. This is definitely a game to add to your Steam Wishlist.
Red Johnson's Chronicles,PlayStation 3,May-3-2011,Lexis Numerique,Miscellaneous | Puzzle | Action | Puzzle | Action,Gameblog.fr,80,Red Johnsons Chronicles is a nice and fresh adventure game. Its gameplays varied its story OK and its universe is worth a shot. The only downfalls of Lexis Numériques Game are to be a little too easy and some tiny shortcomings to get rid of for the sequel.
Haunting Ground,PlayStation 2,May-10-2005,Capcom,Action Adventure | Horror,Pelit (Finland),89,A good-looking puzzle-oriented horror game. It has an innovative panic system and a dramatic storyline. The adventure and the puzzles are well balanced which makes Haunting Ground a very enjoyable experience. [May 05]
CivCity: Rome,PC,Jul-24-2006,Firaxis Games | FireFly Studios,Strategy | City Building | Management | Historic | Historic | Government,IGN,82,The interaction between the buildings could definitely be a little more complicated but the challenges of fitting everything together is more than sufficient to keep you coming back for more.
Kane & Lynch: Dead Men,PC,Nov-20-2007,Io Interactive,Action | Shooter | Shooter | Third-Person | Tactical | Modern | Modern,GameTrailers,80,The right combination of gameplay elements and design decisions make Kane and Lynch easy to recommend to crime junkies and anyone who enjoys a little therapeutic videogame violence. A well-executed plot really makes the game while the multiplayer additions add replay value and variety.
Travis Strikes Again: No More Heroes,Switch,Jan-18-2019,Grasshopper Manufacture,Action | Beat-'Em-Up | 3D,GamingTrend,90,Travis Strikes Again: No More Heroes is outrageous. The game is uncompromisingly zany: full of smart design fluid combat and laugh out loud personality front to back. While some may be turned off by its low budget feel and disjointed design those who can look past these rough edges will find a hack-and-slash so quirky that it’ll be tough not to fall in love. This title stands as a shining beacon of bold creativity and anyone who values risk-taking in games owes it to themself to give Travis Strikes Again a shot.
Hyperdimension Neptunia Re;Birth2: Sisters Generation,PlayStation Vita,Jan-27-2015,Felistella,Role-Playing | General | Japanese-Style,Digitally Downloaded,90,It pushes more boundaries and is a sharper satire than the other games in the series as fine as they are and that marks this one out as something special indeed.
Harry Potter and the Prisoner of Azkaban,Xbox,Jun-2-2004,EA Games,Action Adventure | Fantasy,Games Radar,80,A genuinely good third-year romp for Harry. Accomplished and absorbing its not quite magical but its certainly no muggle either. [GamesMaster]
Champions of Anteria,PC,Aug-30-2016,Blue Byte,Strategy | Real-Time | General,Areajugones,80,This game perfectly mixes strategy with role playing. Its progression system is very complete and the story that it features is funny and interesting.
Castlevania: Harmony of Despair,Xbox 360,Aug-4-2010,Konami,Action Adventure | Fantasy | General | Fantasy,Xbox World 360 Magazine UK,100,A fascinating multiplayer experiment but also a really solid streamlined single player vania. [Nov 2010 p.120]
Dynasty Warriors Next,PlayStation Vita,Feb-21-2012,Koei | Omega Force,Action | Beat-'Em-Up | Beat-'Em-Up | 3D,PlayStation Universe,85,A great rendition of an old IP by using the functionality of the PS Vita in the best ways.
Blair Witch,Xbox One,Aug-30-2019,Bloober Team,Action Adventure | Survival,SomosXbox,85,Blair Witch is a great horror experience. Its frightening and agonizing. It takes us back to our deeper fears. Despite not being technically impressing gameplay and story manage to shine. Bloober Team shows us once more why is one of the best horror studios in the whole videogame industry.
Dissidia: Final Fantasy NT,PlayStation 4,Jan-30-2018,Team Ninja,Action | Fighting | 3D,Digitally Downloaded,90,This is genuinely the first time I’ve ever been hooked on an online-orientated competitive game.
Ice Age: Dawn of the Dinosaurs,PlayStation 3,Jun-30-2009,Activision,Action | General | General,PGNx Media,80,Ice Age: Dawn of the Dinosaurs is very sharp lighthearted and fun game that will please younger fans of the movie with its varied gameplay good looks and clever writing. A recommended purchase for fans of the movie.
Mega Man Battle Network 5: Team Protoman,Game Boy Advance,Jun-21-2005,Capcom,Role-Playing | Action RPG,eToychest,83,If you can stomach or even master the unforgiving battle conditions its a good game with an okay story and good combat.
World Championship Poker: Deluxe Series,DS,Apr-17-2005,Sensory Sweep,Miscellaneous | Parlor | Gambling | Gambling,RewiredMind,80,Poker fans will lap this up and a few non-poker fans like myself will become converts simply due to the fact that the game explains things so clearly. As much as the laws of logic say that I shouldnt be saying this World Championship Poker is a highly addictive game.
Yo-kai Watch Blasters: White Dog Squad,3DS,Sep-7-2018,Level 5,Action | Beat-'Em-Up | 3D,NintendoWorldReport,90,Overall the game is fantastic. It’s fun for solo play and is even better when working in co-op. I’ve poured hours into the game and have still not completed every possible task available. There’s so much replayability and it’ll have you craving for more Yo-kai madness… or maybe a Yo-kai is making you think that. Regardless the game is definitely fantastic and I’d highly recommend adding it to your 3DS’s library.
State of Mind,PlayStation 4,Aug-15-2018,Daedalic Entertainment,Action Adventure | Adventure | General | 3D | Third-Person,Worth Playing,85,Utilizing thought-provoking puzzles and intuitive gameplay makes State of Mind a fun experience that keeps us hooked until the very end. With so much to look at and explore the title does an excellent job of world-building and creating a fully realized society. Its a deep game with much lore that adds to the genre. Where State of Mind excels in providing excellent gameplay visuals and plot hooks it falters in being able to answer many of the questions that it poses. Depending on which ending players arrive at you could be left asking Is that it? Despite its flaws however State of Mind kept us hooked until the very end. If one can overlook the plot inconsistencies State of Mind is a deep story about the what-ifs of humanitys future.
All Zombies Must Die!,PlayStation 3,Dec-27-2011,Doublesix,Action | General | General | Shooter | Shoot-'Em-Up | Top-Down,Games Master UK,90,Theres also a fantastic variety to the undead. [Apr 2012 p.87]
Double Cross,Switch,Jan-10-2019,13AM Games,Action | Platformer | 2D,GameSpace,90,A great meshing of different types of gameplay styles that I love.
Red Faction: Guerrilla Re-Mars-tered,PC,Jul-3-2018,Volition Inc.,Action | Shooter | Third-Person | Arcade,GameSpace,85,While Red Faction Guerrilla Re-Mars-tered doesnt bring any new content to the ten year old game the graphics upgrade is well worth checking out as it brings it up to par with all but the top-tier AAA titles of recent times.
Corpse Party: Book of Shadows,PSP,Jan-15-2013,5pb,Action Adventure | Adventure | General | Horror | Horror | Survival,PlayStation Universe,90,A literary masterpiece that pushes the boundaries of video games being legitimate art with its suspenseful thrilling and unique narrative that takes the horror genre to a new level. It is a classic for those Halloween fright nights but just make sure to double check the doors are locked when you turn the lights out.
Code of Princess,3DS,Oct-9-2012,Studio Saizensen,Role-Playing | Action RPG | General | Action RPG,ZTGD,93,The gurus at Atlas have once again graced us with a fantastic piece of gaming art. If you own a 3DS then you owe it to yourself to try this great game.
BloodRayne 2,PC,Aug-2-2005,Terminal Reality,Action | Shooter | Shooter | Third-Person | Fantasy | Fantasy | Arcade,BonusStage,83,Whether she’s harpoon-tossing enemies into a crusher on a garbage truck or a downed helicopter’s whirring blades or rail sliding 40 feet and slicing through a bunch of enemies taking shots at her Rayne has the gaming world by the throat.
Harry Potter and the Prisoner of Azkaban,PC,May-25-2004,KnowWonder,Action Adventure | Fantasy | General | Fantasy,Gamer's Hell,85,It is easy enough for a kid to master and offers enough depth for adults to enjoy.
Dead to Rights,PC,Nov-10-2003,Namco,Action | Shooter | Shooter | Third-Person | Modern | Modern | Arcade,GameZone,79,Fairly solid gameplay experience but it really does feel like it was made for a console.
Blackthorne,Game Boy Advance,Sep-17-2003,Mass Media,Action | Shooter | Scrolling,Game Informer,80,There arent many thinking-mans action games like this on the GBA. [Dec 2003 p.187]
Legaia 2: Duel Saga,PlayStation 2,Oct-1-2002,Prokion,Role-Playing | Console-style RPG,GamerWeb Sony,90,Incorporates a moving story with surprisingly addictive gameplay while adding a dash of comedy to spruce up an otherwise sinister plot. The environments are beautiful and highly detailed.
Commandos 2: Men of Courage,PlayStation 2,Aug-28-2002,Pyro Studios,Strategy | Real-Time | Military,GameZone,90,A complex action game featuring solid graphical elements and intense game play.
Tsugunai: Atonement,PlayStation 2,Nov-29-2001,Cattle Call,Role-Playing | Console-style RPG,IGN,84,Finally PS2 has a decent RPG. Granted you have to get past the graphics but that battle engine just had me wanting to play more and more.
NFL Quarterback Club 2002,PlayStation 2,Sep-5-2001,Acclaim,Sports | Traditional | Football | Sim,GameZone,90,Not exactly a brain buster this game is good for hanging out with friends eating drinking and yelling at the screen...just like a real game.
Star Wars: Demolition,Dreamcast,Nov-19-2000,Luxoflux | Inc.,Driving | Car Combat,Sega X,90,The thing with Star Wars Demolition is that you have to be patient. Even Master Yoda would advise patience in this instance.
Uncharted: Fight for Fortune,PlayStation Vita,Dec-4-2012,Sony Bend,Strategy | Action Adventure | Turn-Based | Modern | Modern | Card Battle,GameCritics,80,Although the core Uncharted titles might not do much for me Fight for Fortune is a respectably entertaining title for players who enjoy the CCG genre. It might not have the same run-and-gun Nathan Drake is usually known for but Ill take card combos and strategy over killing a thousand generic thugs and auto-climbing ledges any day.
DC Universe Online,PlayStation 3,Jan-11-2011,WBIE,Role-Playing | Massively Multiplayer Online | Massively Multiplayer | Fantasy | Fantasy,TheSixthAxis,90,DC Universe Online is ground-breaking; its innovative and downright addictive.
Sea of Thieves,PC,Mar-20-2018,Rare Ltd.,Role-Playing | Action Adventure | Massively Multiplayer | Open-World,Hooked Gamers,90,Its not just the legend of my pirate its each and every player out there. Each with a different story each with something that is so much more beyond the fetch-quest guilds. Im hooked on this game already and knowing Rares passion for Sea of Thieves I think were in store for even more great things in the future. You need only answer the call of the sea; you are a pirate.
Top Spin,PlayStation 2,Sep-26-2005,Pam Development,Sports | Traditional | Tennis,Thunderbolt,90,Made from the same people that gave us the rather loveable Links 2004 this really is a game let alone a tennis game that you shouldn’t be without.
Ministry of Broadcast,PC,Jan-30-2020,Homeless Unicorn | Ministry of Broadcast Studios,Adventure | General,3DJuegos,80,Its hard for Ministry of Broadcast to left anyone indifferent. Its simply made with a craft that I missed. Its puzzles and platforms always invite you to continue never overwhelming or demoralizing. Like the reality shows its inspired by its morbid chaotic and you never know whats going to happen next.
One Piece: Unlimited Adventure,Wii,Jan-22-2008,Ganbarion,Action | General | General,Play Magazine,85,This one is designed from the ground up for Wii and it really shows. [mar 2008 p.57]
MXGP3: The Official Motocross Videogame,PlayStation 4,Jun-20-2017,Milestone S.r.l,Racing | Simulation | Automobile,Everyeye.it,80,Quotation forthcoming.
Tycoon City: New York,PC,Feb-21-2006,Deep Red,Strategy | Tycoon | Management | Tycoon | Business / Tycoon,Play.tm,84,Whats great about Tycoon City: New York is its accessibility. Whether youre a rookie on the bottom rung of the tycoon-gaming ladder or an old hand friends with Sir Alan Sugar and as proud as can be with your magnificent railroads rollercoasters pizza restaurants and intergalactic cityscapes the game never tries to make you feel unwelcome or try to confuse you.
CounterSpy,PlayStation 4,Aug-19-2014,Dynamighty,Action | General,PlayStation Universe,95,Save the Moon in Counterspy a title created by a team of incredibly talented developers and creators from many different mediums. Experience Bond-esque style in a brand new way.
Resident Evil 6,Xbox 360,Oct-2-2012,Capcom,Action Adventure | Horror | Horror | Survival,NZGamer,95,If you were left wanting in RE5 theres a good chance RE6 will satisfy you. Theres a reason youre being fired at there are plenty of tense moments and stress the storytelling is superb and zombies make a return.
The Simpsons Road Rage,GameCube,Dec-17-2001,Radical Entertainment,Driving | Racing | Arcade,Nintendo Power,92,Load time can be as slow as Homers wit but thats small beans when Road Rage is one of the wildest – and funniest – rides around. [Jan 2002 p.126]
Help Will Come Tomorrow,PC,Apr-21-2020,Arclight Creations,Strategy | Real-Time | General,Ragequit.gr,84,A survivalism and class struggle epic unfolding amidst the pines of the Russian taiga and the steel rails of the Trans-Siberian railway. A title that manages to explore a bunch of ever-relevant questions while avoiding to get preachy.
Elli,Switch,Jan-10-2019,Bandana Kid,Action Adventure | Linear,4Players.de,77,A beautifully relaxed puzzle adventure hat is held back by some technical shortcomings and sluggish controls.
Urban Trial Freestyle 2,3DS,Mar-30-2017,Teyon | Tate Multimedia,Racing | Arcade | Automobile,Nintendo Enthusiast,85,The first Urban Trial Freestyle was already a pretty fun game so this sequel simply took a solid foundation and built upon it. With the hefty amount of courses a track builder online leaderboards great visuals and engaging gameplay I can definitely say that this game is worth picking up if you’re into racers and/or physics-based titles. Seeing that it only costs $7 you really don’t have much to lose. While there is a bit of a learning curve once you get the hang of it the experience is pretty fun.
Uncanny Valley,PC,Apr-23-2015,Cowardly Creations,Action Adventure | Survival,Twinfinite,100,The game creates a compelling sense of dread and packs just enough into a relatively small package that multiple plays are essentially required just to find everything that it has to offer. For anyone that’s a fan of a less action-oriented style of horror the seething mysteries of Uncanny Valley are definitely worth looking into.
LEGO Star Wars III: The Clone Wars,3DS,Mar-27-2011,Traveller's Tales,Action Adventure | Sci-Fi | Sci-Fi | General,Nintendo Power,85,The action looks fantastic on the Nintendo 3DS handheld and the systems 3D effect gives each colorful setting a real feeling of depth. [Apr 2011 p.81]
Mega Man X: Command Mission,GameCube,Sep-21-2004,Capcom,Role-Playing | Console-style RPG,Kombo,85,The game seems unpleasantly short however  in less than sixteen hours of play I had cleared six of the games ten story chapters.
Miitopia,3DS,Jul-28-2017,Nintendo,Action | General,Digitally Downloaded,90,The narrative is on the light-side but that makes it perfect for short bursts at a time. By the time I came to the end of Miitopia I found it slightly emotional to say goodbye to my companions of more than a decade but it was truly worth the ride.
Cel Damage,GameCube,Jan-7-2002,Pseudo Interactive,Driving | Racing | Kart,Hot Games,80,It belongs on the Game Cube -- the fast-paced action silly game play and innovative graphics will find a more appreciative audience here.
Guinness World Records: The Videogame,Wii,Nov-11-2008,TT Fusion,Action | General | General,VideoGamer,80,With record breaking as the foundation and a strong selection of fun mini-games to play a well as leaderboards and multiplayer games Guinness World Records: The Videogame is an excellent party game.
The Park,PC,Oct-27-2015,Funcom,Action Adventure | Survival,LEVEL (Czech Republic),80,A haunted walk through the smelling amusement park can surprise entertaining and frightening at the same time. The park is ideal leisure for one autumn evening. [Issue#258]
Secret Files 3,PC,Sep-13-2012,Animation Arts,Adventure | General | General,PC Games,85,Animation Arts has again created a felicitous adventure in its well known adventure series Secret Files. Secret Files 3 (Geheimakte 3) brings great and diversified puzzles (for experts maybe to easy sometimes) and again mixes a fictitious story with real historical events. Even the mini games are fitting in and leave you the choice of two levels of difficulty. Orchestration dramatic and cinematic presentation in Secret Files 3 are great and the game even provides several playable characters also as endings - depending on the decisions you make. Although the game lacks optimization of animations and the graphic presentation is getting kind of outdated due to the age of the engine the game still looks pretty good. Overall its quite a recommendation for all adventure gamers.
MySims Racing,DS,Jun-12-2009,EA Games,Driving | Racing | Arcade | Kart | Other | Kart | Automobile,NintendoWorldReport,80,My Sims Racing is a surprisingly tight game with great production values and a lot of heart and it can’t be recommended highly enough for the younger gamers among us. There may not be enough content to fulfill older gamers but it’s certainly a fun multiplayer game.
Men's Room Mayhem,PlayStation Vita,May-21-2013,Sawfly Studios,Action | General | General,Games Master UK,77,A surprisingly engrossing - and gross - time management sim. [Sept 2013 p.73]
East India Company,PC,Jul-28-2009,Nitro Games,Action Adventure | Historic | General | Historic,Gamer Limit,80,East India Company offers everything it promises - an enthralling experience of power greed and sunken ships.
Batman: Rise of Sin Tzu,Xbox,Oct-16-2003,Ubisoft Montreal,Action | Beat-'Em-Up,GameShark,82,A nice beat em up that is pleasant to look at offers a wide variety of different moves and chracters and a nice two-player co-op mode that makes the game a lot more valuable to adults and kids that want to pal around Gotham as their favorite super hero.
The Godfather II,PlayStation 3,Apr-7-2009,EA Redwood Shores,Action Adventure | Adventure | Third-Person | Historic | Linear | Open-World | Modern,GamePro,100,It isnt the best open-world game out there but it does a sublime job of capturing what it feels like to be the head of a virtual crime family. [Apr 2009 p.81]
Shank,PC,Oct-25-2010,Klei Entertainment,Action | Beat-'Em-Up | Beat-'Em-Up | 2D,ZTGD,89,I really enjoyed Shank. It was a somewhat short experience of around four hours but the entire time I was having fun. The combat and the platforming all flow so smoothly throughout the game.
NFL Head Coach 09,Xbox 360,Sep-3-2008,EA Tiburon,Sports | Traditional | Team | Football | Management | Management | Sim,GameShark,83,Even with its quirks and bugs NFL Head Coach 09 is the type of game that will silently siphon away hours of your free time. Sitting down at night after the family has gone to bed to get in an hour or so of game time only to discover that all of a sudden it’s the middle of the night and your eyes are straining.
The Council - Episode 2: Hide and Seek,PlayStation 4,May-15-2018,Big Bad Wolf,Adventure | General,GameCritics,85,For a second time the developers of The Council have proven that there’s life and spirit in Interactive Movie genre making the most elaborately interactive entry the genre has seen. Of course since this is only the second entry in a five-part series players can expect it to end at a point designed to leave them desperate for more and it does. The third installment can’t get here fast enough!
Outcast: Second Contact,Xbox One,Nov-7-2017,Appeal | Bigben Games,Action Adventure | Adventure | General | Open-World,AusGamers,80,Outside of the story exploration and puzzles combat can play an equally big part in the overall story. But underneath the shiny new visuals Outcast remains pretty much the same. Which means controls and combat that was fine if a little clumsy in 1999 is even more so today. But just like then it’s quickly overlooked for what is an adventure quite unlike any other. An impressively realised world filled with character moments of sheer triumph and charm. Outcast: Second Contact is well worth a look for both fans and newcomers alike.
Claire: Extended Cut,Xbox One,Sep-6-2016,Hailstorm Games Inc,Adventure | General,ICXM,80,It tells a complex but intelligent story. It utilizes art design to enhance the gameplay. It uses sound design to terrify the player. And it delivers it all in an easily digestible package with replay value. I would consider Claire an excellent entry into the horror game genre.
