title , platform , release_date , developer , genres , reviewer , metascore , review
Fireburst,Xbox 360,Jun-14-2013,exDream,Driving | Racing | Simulation | Rally / Offroad | Rally / Offroad | Automobile,Official Xbox Magazine,15,But the biggest bug of all came when Fireburst simply stopped working and hard-froze our console any time we tried loading an event. Deleting and downloading the game anew didn’t help; we had to start over using another gamertag. Were we not reviewing this horrendous bug-ridden racer we would’ve taken that as a welcome sign to burn it from our memories and never look back.
Rambo: The Video Game,PC,Feb-21-2014,Teyon,Action | General,PC Games,27,Rambo: The Video Game is indeed Your worst nightmare. This on-rails shooting gallery looks and plays like a game made by two monkeys. And it doesn’t even turn blue...
Jekyll & Hyde (2001),PC,Oct-9-2001,In Utero,Action | General | General,Computer Gaming World,20,This game is so full of bad ideas that make a mockery of good reading material. [Feb 2002 p.101]
The Expendables 2 Videogame,PlayStation 3,Jul-31-2012,ZootFly,Action | General | Shooter | Third-Person | Shoot-'Em-Up | Modern | Top-Down,GamesRadar+,20,Between the cut down roster of famous faces from the movies cast frustrating control mechanics and noticeable lack of polish the movie tie-in gives few reasons to invest your time and money in a download.
David Beckham Soccer,Game Boy Advance,Oct-7-2002,Yoyo Entertainment,Sports | Traditional | Soccer | Arcade,IGN,22,A failure on every level.
Shadow Harvest: Phantom Ops,PC,Apr-5-2011,Black Lion Studios,Action | Shooter | Shooter | Third-Person | Tactical | Modern | Modern,PC Games (Russia),25,Shadow Harvest will only bring pain and suffering into your life. Avoid it at all costs. [June 2011 p. 102]
Takedown: Red Sabre,PC,Sep-20-2013,Serellan LLC,Action | Shooter | General | Shooter | First-Person | Modern | Tactical,Riot Pixels,20,If you burn $15 and scatter the ashes you will have more fun than you would by playing this game.
Destroy All Humans! Path of the Furon,Xbox 360,Dec-1-2008,Sandblast,Action Adventure | Sci-Fi | Sci-Fi | General,X-ONE Magazine UK,30,For those who can look past the game’s flaws there are a few hours of mindless destruction and anal-probing to be had here but only if you’ve exhausted every other game out there.
The Walking Dead: Survival Instinct,PlayStation 3,Mar-19-2013,Terminal Reality,Action | Shooter | Shooter | First-Person | Sci-Fi | Sci-Fi | Arcade,Push Square,30,The Walking Dead: Survival Instinct is an appalling unpolished mess. Gameplay is dull and buggy there’s very little attempt at a plot the characters are unlikeable and bar a couple of interesting mechanics everything feels rushed and dated. The likenesses and voices are accurate with Norman Reedus and Michael Rooker reprising their roles as Daryl and Merle respectively but that isn’t enough to rescue this abomination from the shallow grave of wretchedness that it has dug for itself.
Past Cure,Xbox One,Feb-23-2018,Phantom 8,Action | General,4Players.de,20,If the goal was to demonstrate what can go wrong in terms of game design presentation and visual quality: Congratulations you passed with flying colors! Nothing in this game is appealing or entertaining.
March of the Penguins,DS,Nov-27-2006,Skyworks Technologies | SkyRiver Studios,Action | General | General,Nintendo Gamer,11,A horrendous mess of a game horrible to play in every way short of severing your hands at the wrists and squirting lemon on the stumps. [Mar 2007 p.70]
Agony,Xbox One,May-29-2018,Madmind Studio,Action Adventure | General | Survival,Jeuxvideo.com,30,Agony clearly deserves its name. The gameplay mechanics are chaotic at best the AI is plain dumb the level-design is muddled the scenario is boring… Well there’s nothing to save here.
Transformers: Dark of the Moon - Stealth Force Edition,Wii,Jun-14-2011,Behaviour Interactive,Action | General | General,GamePro,30,Not being able to transform in a Transformers game is ridiculous.
You Are Empty,PC,Jun-1-2007,Digital Spray Studios | Mandel ArtPlains,Action | Shooter | Shooter | First-Person | Historic | Arcade,PC Gamer,35,Be warned...You Are Empty isnt so much a title as a disclaimer. [Mar 2008 p.74]
Astro Boy: The Video Game,DS,Oct-20-2009,Art,Action | General | Platformer | 2D,Edge Magazine,30,Partial blame can be laid on the less-than-stellar CG film Astro Boy adapts but considering High Voltage so vocally invoked Omega Factor during development it is not unfair to hold the game to a higher standard. It doesnt come close. [Jan 2010 p.96]
Bomberman: Act Zero,Xbox 360,Aug-29-2006,Hudson,Miscellaneous | Puzzle | Action | General | Puzzle | Action,Detroit Free Press,25,While the Internet play is the frenzied chaotic fun youve come to expect from a Bomberman title (though it has some loading issues) youre completely unable to blow up buddies sitting on the couch next to you.
Fantasy Hero: Unsigned Legacy,Switch,Jan-25-2018,Arc System Works,Role-Playing | Action RPG,Digitally Downloaded,20,Its never fun to play a game thats so fundamentally uninteresting that you really struggle to even watch the screen as youre playing.
The Shield: The Game,PC,Jan-22-2007,Point of View,Action | Shooter | Shooter | Third-Person | Modern | Modern | Arcade,IGN,21,One of the most boring generic games out there even with a strong character like Vic Mackey. Theres really nothing about the gameplay visuals sound or story that can justify a purchase.
Girl Fight,Xbox 360,Sep-25-2013,MicroProse | Kung Fu Factory,Action | Fighting | Fighting | 3D | 3D,Eurogamer Italy,30,Girl Fight is simply one of the worst fighting games out there. In a world where you can buy Virtua Fighter 5 Final Showdown with just a few euros nobody should ever think about downloading this crappy clone of Tecmos Dead or Alive.
McFarlane's Evil Prophecy,PlayStation 2,Jun-15-2004,Konami,Action | General,GamingWorld X,20,The game is a total disaster with no redeeming qualities. Konami has taken an interesting license and thrown away all potential.
Chicago Enforcer,Xbox,Feb-23-2005,Touchdown Entertainment,Action | Shooter | First-Person | Historic,Xbox Evolved,23,A terrible game. If for some reason you actually decide to go and pay $20 for this very poor excuse of a first person shooter then expect to find: a weak and very uninteresting story the absolute worst gameplay ever on the Xbox repetitive textures and bland colors and a very poor sound scheme.
Shrek: Super Party,Xbox,Nov-29-2002,Mass Media,Miscellaneous | Party,IGN,30,Do not pass go head directly to jail. Its bad. Boring. And also bad.
AMY,PlayStation 3,Jan-17-2012,Lexis Numerique,Action Adventure | Horror | Horror | Survival,PSFocus,25,Amy makes us understand parents who hit their children and that statement on itself is scarier than the hours we wasted playing this piece of crap.
Kick-Ass,PlayStation 3,Apr-29-2010,Frozen Codebase,Action | Fighting | Fighting | 3D | 3D,Metro GameCentral,20,The only asses that need kicking in this game are those of the developer responsible for such rubbish.
Superman Returns,DS,Nov-20-2006,EA Tiburon,Action | Action Adventure | Beat-'Em-Up | Beat-'Em-Up | Open-World | 2D,Nintendo Gamer,20,The mini missions are klunky beyond belief with extremely shoddy animation and they almost always have to be completed in a stupidly short length of time for enjoyment - and thats it. Ideal for morons with low expectations. [Feb 2007 p.82]
The Incredible Hulk,PC,Jun-10-2008,Edge of Reality,Action | General | General,PTGamers,25,The Incredible Hulk: The Official Videogame is simply one of the worst super-hero tie-ins of all time.
Mike Tyson Heavyweight Boxing,PlayStation 2,Jun-23-2002,Codemasters,Sports | Traditional | Boxing,IGN,26,An all around mess of a game Mike Tyson Heavyweight Boxing is officially one of (if not THE) worst examples of digital boxing weve ever seen.
Farming Simulator,Xbox 360,Nov-19-2013,Giants Software,Simulation | General | General | Virtual | Career,games(TM),30,Overall Farming Simulator does not feel like a simulator – if the point of the game is to offer a realistic experience of what it’s like to run a farm the game fails: people never fatigue (your staff will work straight through the 24-clock if left unattended) livestock produce is harvested by AI automatically and there’s a few game-breaking exploits that completely undermine the game.
X Rebirth,PC,Nov-15-2013,Egosoft,Simulation | Sci-Fi | Space | Large Spaceship | Large Spaceship | Civilian,NZGamer,28,Patches may stop the glitches but I think this space sim is far beyond repair.
Dawn of Fear,PlayStation 4,Feb-3-2020,Brok3nsite,Action Adventure | Survival,BaziCenter,25,Nostalgia always works right? All the drama and all the emotions hit the right spot in the brain and suddenly you are in love with something. Dawn of Fear is here to prove this theory wrong. It seem that the only thing the developers worked on was the nostalgia aspect and nothing else. Quite simply stay away from this game.
Van Helsing,Game Boy Advance,May-6-2004,Saffire,Action | General,Worth Playing,25,It’s obviously slapped together for a quick buck but it isn’t worth yours. With poor gameplay and underpar production values you won’t be seeing this title praised by anyone.
Yu Yu Hakusho: Spirit Detective,Game Boy Advance,Dec-2-2003,Sensory Sweep,Action Adventure | Sci-Fi,Electronic Gaming Monthly,22,Its pure boredom harnessed in cartridge form. [Feb 2004 p.128]
Demonworld: Dark Armies,PC,Jan-13-2002,Ikarion,Strategy | Real-Time | Historic | General | Historic,PC Gamer,17,What really condemns Demonworld though are its atrocious graphics and horrific AI and pathfinding. [Apr 2002 p.73]
Dragon Booster,DS,Dec-7-2005,Konami Computer Entertainment Hawaii,Action | Shooter | Shooter | Rail | Rail,GameSpot,29,Dragon Booster is a halfhearted and practically unplayable racing game with no redeeming qualities.
Call of Duty: Black Ops Declassified,PlayStation Vita,Nov-13-2012,Nihilistic,Shooter | Modern | Action | Shooter | First-Person | Modern | Arcade,InsideGamer.nl,20,The single player campaign of Declassified is barely worth mentioning; within one hour youve seen it all. The multiplayer doesnt keep you interested for much longer. Its light on maps and modes but more importantly it misses action. Black Ops Declassified makes us miss the time of the UMD when a sub-par game could at least be used as a fancy coaster.
Mistmare,PC,Jun-30-2003,Arxel Tribe,Role-Playing | Action RPG | Action RPG,GameSpot,17,More punishment than game. No matter what the box says this isnt so much a fantasy role-playing game as it is a medieval torture device right up there with the rack and the iron maiden.
Mortal Kombat Advance,Game Boy Advance,Dec-12-2001,Virtucraft,Action | Fighting | 2D,Nintendophiles,15,It doesnt help that the AI is ludicrously tough and as cheap as possible. The AI can pull off moves that the gamer couldnt possibly do as fast.
Mobile Suit Gundam: Crossfire,PlayStation 3,Nov-13-2006,Bec,Simulation | Sci-Fi | Vehicle | Mech | Mech | Combat,Cheat Code Central,26,Avoid this title like a 12th century leper. It’s easily the worst game of the launch the worst giant robot game ever and front runner for worst anime-inspired game in history.
Megamind: Ultimate Showdown,Xbox 360,Nov-2-2010,THQ Australia | THQ Studio Australia,Action | Adventure | General | General | General,GameWatcher,20,The epitome of a terrible movie tie-in game.
Target: Terror,Wii,Apr-22-2008,Leviathan Games,Action | Shooter | Shooter | Light Gun | Light Gun,NTSC-uk,20,Only pick this up if youre the sort of person who buys supermarket own-brand bog roll and enjoys the rough sawdust texture.
Iron Man,PC,May-6-2008,Artificial Mind and Movement,Action | General | General,PC Zone UK,27,Combat though is miserable. [Aug 2008 p.73]
Bruce Lee: Quest of the Dragon,Xbox,Jul-1-2002,Ronin Entertainment,Action | Beat-'Em-Up,Xbox Nation Magazine,20,The twin albatrosses of slowdown and mediocre graphics loom large over Dragon and shoddy programming allows for honest-to-dreadfulness crashes. [Fall 2002 p.118]
Rekoil,PC,Jan-28-2014,Plastic Piranha,Action | Shooter | Shooter | First-Person | Modern | Modern | Arcade,GameSpot,30,Rekoil suffers from game-breaking glitches that range from aggravating to completely bewildering.
Zombeer,PC,Jan-30-2015,Moonbite Games,Action | General,Multiplayer.it,20,Zombeer is an utter disaster plain & simple. Dont buy it even if you are the best zombie fan out there.
Women's Volleyball Championship,PlayStation 2,Jul-29-2008,Spike,Sports | Traditional | Volleyball,ZTGD,20,It is a great thing to bring light to an under promoted sport such as womens volleyball but in this case its like Ronald McDonald promoting P.E.T.A. It doesnt really help. So whatever you do DO NOT BUY THIS GAME.
MTV's Celebrity Deathmatch,PlayStation 2,Oct-14-2003,Big Ape Productions,Action | Fighting | 3D,GameSpot,28,Celebrity Deathmatchs biggest problem isnt its timing but rather its the absolutely horrid gameplay and complete lack of any worthwhile features.
Weeping Doll,PlayStation 4,Oct-27-2016,TianShe Media,Adventure | General,Digital Chumps,20,Weeping Doll is a brief presentation of experiments that do not work in virtual reality. Its theme is neither frightening nor coherent its puzzles are mundane and straightforward player movement is disorienting and inelegant and its visual aesthetic imitates the vision of a person with a dangerous blood alcohol concentration. Weeping Doll blunders its format worse than Digital Pictures full-motion video projects miscalculated the Sega CD.
Land of the Dead: Road to Fiddler's Green,Xbox,Oct-26-2005,Brainbox Games,Action | Shooter | First-Person | Modern,GameSpot,19,Land of the Dead fails to deliver even the most garden-variety of zombie-killing thrills due to its inept combat awful visuals and cripplingly stupid artificial intelligence.
Escape Dead Island,Xbox 360,Nov-18-2014,Fatshark AB,Action Adventure | Adventure | 3D | Survival | Third-Person | Modern,X-ONE Magazine UK,20,A poor entry into a solid series that doesnt try to improve the experience or come up with any new ideas. Stick with the past and wait for the future. [Issue#119 p.85]
Sonic Boom: Rise of Lyric,Wii U,Nov-11-2014,Big Red Button Entertainment,General | Action | Platformer | 3D,NintendoWorldReport,20,I might even consider it the worst Sonic game I have ever played.
Gene Rain,Xbox One,Jul-31-2018,Deeli network,Action | Shooter | Third-Person | Arcade,XBLA Fans,20,If Gene Rain ever goes on sale for $5 and you’re desperate for some achievements then by by all means pick it for the points. Otherwise there is no redeeming value in paying anything for the game. There are no strong aspects. Literally nothing is done well. I wish I could say despite all the negatives but I can’t. Gene Rain is just awful and you should save your time and money.
Giana Sisters: Dream Runners,Xbox One,Aug-19-2015,Black Forest Games,Action | Platformer | 2D,We Got This Covered,30,Giana Sisters: Dream Runners is far too fast frenetic and convoluted for its own good. Run away from this one before it entices you to spend any money.
Best of Tests DS,DS,Mar-4-2008,Otaboo,Miscellaneous | Edutainment | Edutainment,Gamers' Temple,20,The real test of intelligence here is whether or not you are smart enough to avoid this game.
The Walking Dead: Survival Instinct,Xbox 360,Mar-19-2013,Terminal Reality,Action | Shooter | Shooter | First-Person | Sci-Fi | Sci-Fi | Arcade,The Digital Fix,20,The Walking Dead: Survival Instinct is an abomination on every level: a dull cynical and irreparably flawed mess which is as mindless and soulless as its antagonists.
New World Order,PC,Mar-18-2003,Termite Games,Action | Shooter | Shooter | First-Person | Modern | Tactical | Modern | Arcade,Deeko,20,With 12 missions of choppy impossible to play through graphics enemy AI which is apparently psychic and sound that is just plain bad New World Order isnt a game you want in your library... or home... or state.
The Expendables 2 Videogame,Xbox 360,Aug-17-2012,ZootFly,Action | General | Shooter | Third-Person | Shoot-'Em-Up | Modern | Top-Down,Official Xbox Magazine,30,Its often difficult to tell where your characters bullets are heading and sometimes tough to see if environmental elements are being affected by your gunfire both of which are vital in a shooter.
Jenga World Tour,DS,Nov-13-2007,Atomic Planet Entertainment,Miscellaneous | Puzzle | Party | General,PTGamers,20,Jenga is here just to fill the gap with no attention to quality whatsoever only to make a quick buck at the expense of distracted fans.
Fighters Uncaged,Xbox 360,Nov-4-2010,Ubisoft,Action | Fighting | Fighting | 3D | 3D,Eurogamer,20,To make matters worse you get sent back to a tedious menu screen every single time you learn one of the hundreds of thousands of stupid moves.
Dave Mirra BMX Challenge,PSP,Nov-2-2006,Left Field Productions,Driving | Racing | Arcade | Other | Other,IGN,20,A terrible racing game and its an even worse competition game. You might as well save yourself some cash and just stab yourself in the eye.
Coliseum,PC,Jan-6-2004,Stormcloud Creations,Strategy | Breeding/Constructing,Cheat Code Central,30,A text-based gladiator management sim Coliseum asks the question How long can you last? The correct answer is: Long enough to get a real wicked #%*!-ing headache.
Kabuki Warriors,Xbox,Nov-19-2001,Light Weight,Action | Fighting | 2D,Xbox Nation Magazine,20,A miserable experience. [Jan 2002 p.96]
Pool Party,Wii,Sep-5-2007,SouthPeak Games | Hyper-Devbox,Sports | Miscellaneous | Parlor | Individual | Billiards | Billiards,N-Europe,20,It was a game no-one noticed because no-one should notice this. Ever. Dont bother looking at it never mind buying or renting it.
Magus,PlayStation 3,Feb-25-2014,Aksys Games | Black Tower Studios,Action | Role-Playing | General | Action RPG,Push Square,20,Magus is not an entertaining game. It suffers from repetitive gameplay bugs glitches and abhorrent visuals. Worse still it’s expensive with the release currently commanding a laughable $24.99 price point on the PlayStation Store. Put your time and money towards something better than this.
Ghostbusters,Xbox One,Jul-12-2016,Activision,Action | Shooter | Shoot-'Em-Up | Top-Down,ZTGD,20,Stay away from this game even for a cheap buck. Who ya gonna call? Hopefully the store where this game was purchased from in hopes of asking for a refund.
The Simpsons Wrestling,PlayStation,Apr-12-2001,Big Ape Productions,Action | Fighting | Wrestling,Hot Games,30,A full point goes to the voice cast. Otherwise we wouldn’t use the disc for a Duff beer coaster.
Tony Hawk's Pro Skater 5,PlayStation 4,Sep-29-2015,Robomodo,Sports | Individual | Skate / Skateboard,Playstation Official Magazine Australia,20,This Hawk has had its wings clipped to the point where it resembles an ugly-looking flightless dodo that deserves its own extinction. [Christmas 2015 p74]
Toy Shop,DS,Apr-29-2008,Gameinvest | Seed Studios | Lda,Strategy | Tycoon | Management | Tycoon | Business / Tycoon,GamePro,20,The characters models are ugly despite aspiring towards cuteness and the soundtrack will turn your brain into oatmeal.
The Asskickers,PC,Jul-21-2011,AGO Games,Action | Fighting | Beat-'Em-Up | 2D | 2D,Game Revolution,20,Quality assurance is a beautiful thing people. It keeps sprites on the screen weapons able to be picked up when available always and everything working as they should. I dont know if all was alright in Windows but playing on a Mac… well dont bother.
Dead Horde,PC,Jul-27-2011,DNS Development,Action Adventure | Horror,XGN,40,Dead Horde is a game that is riddled with bugs that could have been easily prevented. Sure the graphics are good and the co-op is pretty fun but the gameplay gets very boring very fast.
Mr. Driller Online,Xbox 360,Apr-2-2008,Namco Bandai Games,Miscellaneous | Puzzle | Puzzle | General | Puzzle | General,Giant Bomb,40,Unfortunately Mr. Driller Online is plagued by a meager selection of gameplay modes and bug-ridden online play that keep it from being worth the $10 price tag.
Infinity Runner,PlayStation 4,Apr-21-2015,Wales Interactive Ltd.,Action | General,We Got This Covered,50,Infinity Runner for better and worse is a standard uneventful running game made for a console instead of a mobile device. It’s repetitive simplistic and meandering – but that may just be the diversion you’re seeking.
Grooverider Slot Car Thunder,Xbox,Sep-26-2003,King of the Jungle,Driving | Racing | Arcade,IGN,45,This is the very definition of a budget racer and I dont mean that in a good way. Basic arcadey track designs mix with stupidly simple controls and poor graphics for an end experience that falls somewhere below the average.
Generation Zero,PlayStation 4,Mar-26-2019,Avalanche Studios,Action Adventure | Open-World,Jeuxvideo.com,45,Generation Zero stumbles on its own concept et never achieves to find balance between shooter and survival. Repetitive and dull it does have some ideas but they don’t have enough impact to hide all the flaws.
Hard Truck: Apocalypse,PC,Jun-26-2006,Buka Entertainment | Targem Games,Simulation | Driving | Car Combat | Car Combat | Vehicle | Combat,GameSpot,44,Hard Truck: Apocalypse takes an interesting premise and strips away all but the most mundane elements leaving you to drive down a long and unexciting road to nowhere.
Hard Rock Casino,PlayStation 2,Nov-27-2006,Farsight Studios,Miscellaneous | Parlor | Gambling,AceGamez,40,Hard Rock Casino is a poor game that could have been thoroughly enjoyable; however the lack of polish presentation and playability make this a game I simply cannot recommend. I like to make a bet every now and again but place your money on Hard Rock Casino and youre backing a guaranteed loser.
Hyperdimension Neptunia,PlayStation 3,Feb-15-2011,Idea Factory | Compile Heart,Role-Playing | General | General | Japanese-Style,GamesRadar+,50,Its slow-paced combat and exploration weak visuals and plodding plot leave a lot to be desired.
Bravo Team,PlayStation 4,Mar-6-2018,Supermassive Games,Action | Shooter | First-Person | Arcade,PSX-Sense.nl,45,A shooter with a lot of potential which turns out to be a soulless repetitive and boring husk of a game. Graphically it looks alright and shooting stuff up is fun for a while but youll soon be thinking about better things you could have been doing instead. The immersion is completely broken due to not being able to move around freely. While conceptually a great idea Bravo Teams execution falls short and that is a shame.
Rodea the Sky Soldier,3DS,Nov-10-2015,Prope | Kadokawa,Action | Platformer | 3D,Nintendojo,42,I wouldn’t say it was a mistake to bring Rodea to 3DS but the game is so rough that it either needed more time in development or the handheld was incapable of fully handling Naka’s vision. For fans of the creator’s previous works and players who enjoy 3D adventure titles Rodea is worth a look but be prepared to fight with it in order to get any enjoyment out of the game.
Smart Bomb,PSP,May-10-2005,Core Design Ltd.,Miscellaneous | Puzzle | Puzzle | General | Puzzle | General,GameZone,42,The biggest thing that make this game get such a low score is non-responsive controls and framerate issues will make you want to slam your precious PlayStation Portable against a brick wall.
Catwoman,Xbox,Jul-20-2004,EA Games,Action Adventure | Modern,XGP Gaming,43,Basically theres nothing to like about Catwoman outside of the graphics. At the very most the game deserves a rental.
Earthworm Jim 2,Game Boy Advance,May-31-2002,Super Empire,Action | Platformer | 2D,GameZone,55,There are so many bugs in this game that at times it is unplayable and futile to even attempt to do so.
Shadow the Hedgehog,PlayStation 2,Nov-15-2005,Sonic Team,Action | Platformer | 3D,Jolt Online Gaming UK,41,Shadow the Hedgehog is awful. Stay away from it.
Crash: Mind Over Mutant,DS,Oct-7-2008,TOSE,Action | Platformer | Platformer | 3D | 3D,Cheat Code Central,46,Mind Over Mutant gets more wrong than it gets right leaving anyone who picks up the game with nothing more than the aching feeling of buyer’s remorse.
Battlestar Galactica,PC,Oct-23-2007,Auran,Action | Shooter | Shooter | Third-Person | Sci-Fi | Sci-Fi | Arcade,IGN,51,This is a waste of a property that could be great game fare.
Rodea the Sky Soldier,Wii U,Nov-10-2015,Prope | Kadokawa,Action | Platformer | 3D,IGN Italia,40,Rodea the Sky Soldier on Wii U is a good idea but a broken game with a frustrating control scheme. Visually its a game of almost a decade ago. Forget it.
Warriors: Legends of Troy,PlayStation 3,Mar-15-2011,Tecmo Koei Canada,Action | General | General,Destructoid,40,Warriors of Troy just about delivers some simple button mashing action without too much fuss but hack n slash fans would do best to wait for Dynasty Warriors 7. That game sports more character in a single trailer than this does in the entire experience.
Ford Bold Moves Street Racing,Xbox,Sep-25-2006,Razorworks Studios,Driving | Racing | GT / Street,GamingExcellence,40,Fan boys will get theyre fix and thats about the extent of FBMs scope providing little to none entertainment value past the first 30 minutes.
Darkest of Days,Xbox 360,Sep-10-2009,8Monkey Labs,Action | Shooter | Shooter | First-Person | Sci-Fi | Sci-Fi | Arcade,Gamers' Temple,44,Long load times and limited magazines feel more like a cheap way to pad the games length than to capture an historic feel especially when these weapons are far more accurate at a far greater range in the game than their real-world counterparts ever were.
The Scourge Project: Episodes 1 and 2,PC,Apr-9-2010,Tragnarion Studios,Action | Shooter | Shooter | First-Person | Sci-Fi | Arcade,Absolute Games,41,The Scourge Project is a perfect example of how an inexperienced developer bit more than they could chew. They wanted to create a multi-platform action title with a great story and a four-player cooperative gameplay but made a threepenny whangdoodle instead.
Sword of the Stars II: Lords of Winter,PC,Oct-28-2011,Kerberos Productions,Strategy | Turn-Based | General | Sci-Fi | Sci-Fi,PC Gamer,43,A beautiful but baffling space strategy game. Bugs and bewildering menus make for a frustrating and very missable experience.
Zoo Tycoon DS,DS,Oct-11-2005,Altron,Strategy | Tycoon | Management | Tycoon | Business / Tycoon,Gaming Target,45,There is certainly enough content here but the poor controls and graphics dont give players any incentive to check it out.
Watchmen: The End Is Nigh Part 2,PC,Jul-29-2009,Deadline Games,Action | Beat-'Em-Up | Beat-'Em-Up | 2D,1UP,42,As a stand-alone download its a short rendition of the Watchmen brawler experience that features more low points than high points -- but with an admittedly awesome moment of Rorschach punching a fat pervert.
Teenage Mutant Ninja Turtles: Mutants in Manhattan,PlayStation 4,May-24-2016,PlatinumGames,Action | Beat-'Em-Up | 3D,Atomix,45,The first 15 minutes looked promising with an interesting combat system sealed by the Platinum Games experience the rest of the game is half cooked with random repetitive and boring elements that leaves this new Turtle’s adventure as a game that you will not have to play.
Dinotopia: The Sunstone Odyssey,Xbox,Aug-5-2003,Vicious Cycle,Action Adventure | Fantasy,GameSpot,47,Tries very hard to capture the atmosphere and style of the Dinotopia books but for the most part it just isnt a lot of fun to play.
Superman: The Man of Steel,Xbox,Nov-19-2002,Circus Freak,Action | Beat-'Em-Up,Yahoo!,40,The ridiculous frustration in the early levels will deplete most gamers patience.
ESPN National Hockey Night,PlayStation 2,Mar-25-2001,Kush Games,Sports | Traditional | Ice Hockey | Sim,GamerWeb Sony,40,Lifeless and mundane hits atrocious control impossible scoring non-existent defense and offense set-ups and jerky flawed replays that happened WAY too fast and youve got a game that is seriously lacking in the gameplay category.
Watchmen: The End Is Nigh Part 2,Xbox 360,Aug-26-2009,Deadline Games,Action | Beat-'Em-Up | Beat-'Em-Up | 2D,Official Xbox Magazine,45,Over in just two to three hours. [Nov 2009 p.78]
Hummer Badlands,Xbox,Apr-14-2006,Eutechnyx,Driving | Racing | Rally / Offroad,GameSpot,43,The racing is boring and way too easy the physics are bouncy and unrealistic the rubber-band artificial intelligence is ridiculous and you can easily beat every race in the game in a couple hours.
TMNT: Mutant Melee,GameCube,Mar-16-2005,Konami Computer Entertainment Hawaii,Action | Fighting | 3D,GameSpot,43,This is an incredibly slapdash and barren game that has absolutely nothing to offer you beyond monotonous almost-broken fighting mechanics tiny environments and a bunch of lame unlockables.
Last Rebellion,PlayStation 3,Feb-23-2010,Hit Maker,Role-Playing | Action RPG | Console-style RPG | Console-style RPG | Japanese-Style,GamingTrend,45,If this were a PSP game I may be able to overlook a lot of these short comings but as a PS3 game Last Rebellion is disappointing.
Chronovolt,PlayStation Vita,Dec-31-2012,Playerthree,Puzzle | Action | General | General,SpazioGames,40,Chronovolt is definitely a really bad game not worth the amount of space occupied in your memory card.
Dead Island: Ryder White,Xbox 360,Feb-1-2012,Techland,Action Adventure | Horror | Horror | Survival,Official Xbox Magazine,50,Ultimately despite its few hours of gory entertainment Ryder Whites an underwhelming add-on that wed recommend only to fervent Dead Island fans.
The Mummy Returns,PlayStation 2,Oct-3-2001,Blitz Games,Action Adventure | Fantasy,GamerWeb Sony,45,Although it does have some neat elements such as being able to play as the bad guy and several spell elements it doesnt make up for the lack of texture quality as well as the shaky framerate and bad camera.
State of Emergency 2,PlayStation 2,Feb-14-2006,DC Studios,Action | Shooter | Third-Person | Modern,Stuff,45,The disc doesnt do anything that every other third-person action game on the market does better.
AeternoBlade II,Switch,Oct-11-2019,Corecell Technology,Action | Platformer | 2D,Nintendo Life,40,AeternoBlade II is a mess of overly-complex mechanics and ill-fitting systems that struggles at all times to keep up with itself. Its core combat is solid but its marred by input lag slow animations messy enemy placement and a struggling framerate. The time-based mechanics are far too numerous confusing and tedious while its long and winding storyline – delivered by some of the worst voice-acting we’ve ever heard – is almost totally nonsensical. Somewhere under all of the technical problems and confusion here there’s a solid game but there’s just far too much jank for players to be expected to wade through to get there and its impossible to recommend that you commit yourself to trying.
Fimbul,Switch,Feb-28-2019,Zaxis,Action Adventure | General,Nintenderos,45,Fimbul offers a boring and repetitive Nordic story accompanied by a graphic lag that directly affects the gameplay.
Golden Axe: Beast Rider,PlayStation 3,Oct-14-2008,Secret Level,Action | General | General,PTGamers,45,Lacking co-op and the rest of the cast Beast Rider seems more like a market study than the complete Golden Axe experience we could expect.
MotoGP 08,Wii,Mar-24-2009,Milestone S.r.l,Driving | Racing | Simulation | Motorcycle | Automobile | Street | Street,Nintendo Power,40,The gimmick of tilting the Wii Remote like handlebars is as engaging as this game gets. [Apr 2009 p.87]
Hard Rock Casino,PSP,Apr-24-2007,Farsight Studios,Miscellaneous | Parlor | Gambling | Gambling,Gamers Europe,40,In summary I just cant recommend this because it has virtually no purpose and is horribly tedious - it says a lot that Sam Fox Strip Poker on the ZX Spectrum from 1986 actually had more of a point to playing it even if that point was just to see an awful monochrome drawing of a pair of oversized norks.
Bubsy: The Woolies Strike Back,PC,Oct-31-2017,Black Forest Games,Action | Platformer | 2D,TheSixthAxis,40,I do admire the effort but in a year where Sonic Mania outdid its franchise’s reputation and Mario stands tall Bubsy: The Woolies Strike Back is a mere afterthought. Its length is pathetically short and surprisingly for Bubsy at least the game is really easy. Not everything that could possibly go wrong did go wrong yet if this is the pinnacle of Bubsy games then the poor Bobcat should be laid to rest in peace.
Harry Potter and the Deathly Hallows Part 2,Xbox 360,Jul-12-2011,EA Bright Light,Action | Shooter | Shooter | Third-Person | Fantasy | Fantasy | Arcade,Game Chronicles,40,This is not a game worth buying for anything other than the amusing oddity of having a Harry Potter-themed cover shooter. Its a short game but it still doesnt have the variety in environments that a shooter needs to avoid becoming unacceptably repetitive.
Swashbucklers: Blue vs. Grey,PC,Nov-8-2007,Akella,Action Adventure | Historic | General | Historic,Worth Playing,40,A bargain basement title with more press than gameplay ... and where the only piracy practiced might be the time that it steals from your day.
Discs of Tron,Xbox 360,Feb-13-2008,Backbone Charlottetown,Action | General | General,Xbox World 360 Magazine UK,40,Thoroughly unambitious. [June 2008 p.96]
